seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
594,7515096,-0.947,-3.084,-9.355,-0.118,-0.865,-0.097,-160.366,4.448,-0.315,-0.097,-0.097,0.000000,0.000000,0.00,0,0
595,7525090,-0.969,-3.019,-9.319,1.011,-0.987,0.300,-160.487,4.514,-0.308,-0.099,0.300,0.000000,0.000000,0.00,0,0
596,7535088,-0.985,-3.089,-9.273,2.232,-1.232,0.574,-160.550,4.581,-0.315,-0.100,0.574,0.000000,0.000000,0.00,0,0
597,7545094,-1.000,-3.193,-9.187,3.056,-1.232,0.788,-160.544,4.652,-0.326,-0.102,0.788,0.000000,0.000000,0.00,0,0
598,7555097,-0.992,-3.342,-9.110,2.934,-0.957,0.666,-160.463,4.718,-0.341,-0.101,0.666,0.000000,0.000000,0.00,0,0
599,7592893,-0.935,-3.256,-9.139,-3.292,-1.048,-1.257,-160.568,4.691,-0.332,-0.095,-1.257,0.000000,0.000000,0.00,0,0
600,7594211,-0.935,-3.256,-9.139,-3.292,-1.048,-1.257,-160.635,4.696,-0.332,-0.095,-1.257,0.000000,0.000000,0.00,0,0
601,7595509,-0.935,-3.256,-9.139,-3.292,-1.048,-1.257,-160.670,4.726,-0.332,-0.095,-1.257,0.000000,0.000000,0.00,0,0
602,7596813,-0.935,-3.256,-9.139,-3.292,-1.048,-1.257,-160.677,4.773,-0.332,-0.095,-1.257,0.000000,0.000000,0.00,0,0
603,7605093,-0.961,-3.125,-9.185,-3.383,-1.323,-1.470,-160.757,4.829,-0.319,-0.098,-1.470,0.000000,0.000000,0.00,0,0
604,7615094,-0.992,-3.075,-9.300,-2.346,-1.628,-1.409,-160.866,4.887,-0.314,-0.101,-1.409,0.000000,0.000000,0.00,0,0
605,7625089,-1.031,-3.070,-9.338,-0.789,-1.537,-1.257,-160.958,4.956,-0.313,-0.105,-1.257,0.000000,0.000000,0.00,0,0
606,7635141,-1.000,-3.195,-9.317,0.309,-1.262,-1.013,-160.964,5.002,-0.326,-0.102,-1.013,0.000000,0.000000,0.00,0,0
607,7645087,-1.004,-3.367,-9.285,0.736,-0.774,-0.768,-160.880,5.048,-0.343,-0.102,-0.768,0.000000,0.000000,0.00,0,0
608,7655087,-0.983,-3.497,-9.285,0.187,-0.377,-0.799,-160.749,5.081,-0.357,-0.100,-0.799,0.000000,0.000000,0.00,0,0
609,7665091,-0.988,-3.506,-9.261,-0.759,-0.408,-1.135,-160.631,5.113,-0.358,-0.101,-1.135,0.000000,0.000000,0.00,0,0
610,7675092,-0.983,-3.444,-9.194,-1.797,-0.530,-1.501,-160.550,5.142,-0.351,-0.100,-1.501,0.000000,0.000000,0.00,0,0
611,7685087,-0.976,-3.408,-9.228,-2.376,-0.926,-1.928,-160.504,5.161,-0.347,-0.100,-1.928,0.000000,0.000000,0.00,0,0
612,7695097,-0.942,-3.359,-9.333,-2.315,-1.476,-2.508,-160.500,5.153,-0.343,-0.096,-2.508,0.000000,0.000000,0.00,0,0
613,7705092,-0.947,-3.236,-9.396,-1.888,-1.598,-2.874,-160.556,5.146,-0.330,-0.097,-2.874,0.000000,0.000000,0.00,0,0
614,7715095,-0.952,-3.142,-9.391,-1.003,-1.079,-2.722,-160.640,5.148,-0.320,-0.097,-2.722,0.000000,0.000000,0.00,0,0
615,7725087,-0.902,-3.188,-9.357,0.065,-0.316,-2.111,-160.683,5.134,-0.325,-0.092,-2.111,0.000000,0.000000,0.00,0,0
616,7735087,-0.859,-3.314,-9.305,0.645,0.508,-1.623,-160.654,5.110,-0.338,-0.088,-1.623,0.000000,0.000000,0.00,0,0
617,7745092,-0.787,-3.400,-9.182,0.523,0.905,-1.501,-160.571,5.062,-0.347,-0.080,-1.501,0.000000,0.000000,0.00,0,0
618,7755092,-0.756,-3.473,-9.105,-0.118,0.569,-1.440,-160.457,5.002,-0.354,-0.077,-1.440,0.000000,0.000000,0.00,0,0
619,7765087,-0.752,-3.559,-9.163,-0.789,-0.316,-1.654,-160.330,4.934,-0.363,-0.077,-1.654,0.000000,0.000000,0.00,0,0
620,7775087,-0.759,-3.477,-9.302,-1.400,-1.262,-2.172,-160.277,4.862,-0.355,-0.077,-2.172,0.000000,0.000000,0.00,0,0
621,7785092,-0.833,-3.287,-9.418,-1.552,-1.567,-2.081,-160.328,4.824,-0.335,-0.085,-2.081,0.000000,0.000000,0.00,0,0
622,7795095,-0.859,-3.162,-9.430,-0.973,-1.293,-1.470,-160.425,4.805,-0.322,-0.088,-1.470,0.000000,0.000000,0.00,0,0
623,7805087,-0.852,-3.171,-9.437,0.370,-0.987,-1.013,-160.498,4.786,-0.323,-0.087,-1.013,0.000000,0.000000,0.00,0,0
624,7815087,-0.842,-3.200,-9.425,1.469,-0.377,-0.616,-160.542,4.771,-0.326,-0.086,-0.616,0.000000,0.000000,0.00,0,0
625,7825092,-0.847,-3.256,-9.319,2.079,0.142,-0.158,-160.538,4.766,-0.332,-0.086,-0.158,0.000000,0.000000,0.00,0,0
626,7835091,-0.792,-3.355,-9.249,2.293,0.416,0.025,-160.479,4.742,-0.342,-0.081,0.025,0.000000,0.000000,0.00,0,0
627,7845095,-0.797,-3.410,-9.132,1.805,0.416,-0.067,-160.387,4.724,-0.348,-0.081,-0.067,0.000000,0.000000,0.00,0,0
628,7855095,-0.756,-3.403,-9.086,1.164,-0.194,-0.280,-160.304,4.685,-0.347,-0.077,-0.280,0.000000,0.000000,0.00,0,0
629,7865087,-0.759,-3.376,-9.153,0.462,-0.743,-0.463,-160.256,4.644,-0.344,-0.077,-0.463,0.000000,0.000000,0.00,0,0
630,7875087,-0.797,-3.314,-9.189,-0.362,-0.743,-0.311,-160.251,4.623,-0.338,-0.081,-0.311,0.000000,0.000000,0.00,0,0
631,7885102,-0.830,-3.304,-9.233,-0.851,-0.591,-0.067,-160.263,4.618,-0.337,-0.085,-0.067,0.000000,0.000000,0.00,0,0
632,7895099,-0.845,-3.309,-9.273,-0.851,-0.591,-0.036,-160.277,4.618,-0.337,-0.086,-0.036,0.000000,0.000000,0.00,0,0
633,7905096,-0.873,-3.299,-9.329,-0.515,-0.713,-0.311,-160.300,4.629,-0.336,-0.089,-0.311,0.000000,0.000000,0.00,0,0
634,7918704,-0.868,-3.193,-9.381,0.157,-0.652,-0.372,-160.368,4.629,-0.326,-0.089,-0.372,0.000000,0.000000,0.00,0,0
635,7925107,-0.871,-3.133,-9.362,0.523,0.081,0.086,-160.452,4.647,-0.319,-0.089,0.086,0.000000,0.000000,0.00,0,0
636,7935102,-0.840,-3.174,-9.281,1.103,0.996,0.757,-160.494,4.659,-0.324,-0.086,0.757,0.000000,0.000000,0.00,0,0
637,7945095,-0.811,-3.246,-9.141,1.255,1.546,1.398,-160.478,4.667,-0.331,-0.083,1.398,0.000000,0.000000,0.00,0,0
638,7955113,-0.780,-3.321,-9.000,0.919,1.576,1.703,-160.411,4.665,-0.339,-0.080,1.703,0.000000,0.000000,0.00,0,0
639,7965100,-0.754,-3.376,-8.961,0.096,0.966,1.764,-160.327,4.645,-0.344,-0.077,1.764,0.000000,0.000000,0.00,0,0
640,7975095,-0.787,-3.403,-8.920,-1.156,0.111,1.856,-160.242,4.636,-0.347,-0.080,1.856,0.000000,0.000000,0.00,0,0
641,7985098,-0.823,-3.403,-9.012,-2.071,-0.957,1.795,-160.187,4.630,-0.347,-0.084,1.795,0.000000,0.000000,0.00,0,0
642,7995102,-0.888,-3.323,-9.206,-2.498,-1.720,1.429,-160.206,4.642,-0.339,-0.091,1.429,0.000000,0.000000,0.00,0,0
643,8005113,-0.992,-3.246,-9.381,-2.376,-1.689,0.940,-160.282,4.693,-0.331,-0.101,0.940,0.000000,0.000000,0.00,0,0
644,8015095,-1.012,-3.191,-9.480,-1.766,-0.865,0.666,-160.384,4.754,-0.325,-0.103,0.666,0.000000,0.000000,0.00,0,0
645,8025099,-1.009,-3.270,-9.449,-1.308,0.508,0.422,-160.436,4.821,-0.333,-0.103,0.422,0.000000,0.000000,0.00,0,0
646,8035107,-0.961,-3.395,-9.355,-1.186,1.332,-0.006,-160.416,4.872,-0.346,-0.098,-0.006,0.000000,0.000000,0.00,0,0
647,8045107,-0.873,-3.456,-9.341,-1.278,1.454,-0.677,-160.371,4.881,-0.352,-0.089,-0.677,0.000000,0.000000,0.00,0,0
648,8055099,-0.814,-3.350,-9.384,-1.858,1.607,-0.921,-160.386,4.864,-0.342,-0.083,-0.921,0.000000,0.000000,0.00,0,0
649,8065108,-0.802,-3.164,-9.326,-2.315,1.668,-0.463,-160.474,4.848,-0.323,-0.082,-0.463,0.000000,0.000000,0.00,0,0
650,8075099,-0.780,-3.082,-9.247,-1.827,1.332,0.574,-160.574,4.824,-0.314,-0.080,0.574,0.000000,0.000000,0.00,0,0
651,8085096,-0.816,-3.113,-9.173,-0.698,0.355,1.459,-160.632,4.811,-0.317,-0.083,1.459,0.000000,0.000000,0.00,0,0
652,8095141,-0.890,-3.181,-9.149,0.492,-0.713,1.673,-160.642,4.823,-0.324,-0.091,1.673,0.000000,0.000000,0.00,0,0
653,8105096,-0.942,-3.318,-9.185,1.072,-1.323,1.826,-160.592,4.849,-0.338,-0.096,1.826,0.000000,0.000000,0.00,0,0
654,8115102,-0.990,-3.446,-9.197,0.797,-1.201,1.795,-160.496,4.892,-0.351,-0.101,1.795,0.000000,0.000000,0.00,0,0
655,8125095,-1.040,-3.557,-9.189,-0.240,-0.896,1.246,-160.369,4.957,-0.363,-0.106,1.246,0.000000,0.000000,0.00,0,0
656,8135116,-1.028,-3.576,-9.271,-1.491,-0.713,0.086,-160.268,5.009,-0.365,-0.105,0.086,0.000000,0.000000,0.00,0,0
657,8145100,-1.023,-3.475,-9.348,-2.590,-0.255,-1.135,-160.240,5.057,-0.354,-0.104,-1.135,0.000000,0.000000,0.00,0,0
658,8155094,-1.007,-3.270,-9.446,-3.261,0.386,-1.715,-160.320,5.100,-0.333,-0.103,-1.715,0.000000,0.000000,0.00,0,0
659,8165104,-0.964,-3.128,-9.415,-3.109,1.301,-1.531,-160.448,5.131,-0.319,-0.098,-1.531,0.000000,0.000000,0.00,0,0
660,8175100,-0.866,-3.142,-9.350,-2.376,1.881,-1.043,-160.544,5.125,-0.320,-0.088,-1.043,0.000000,0.000000,0.00,0,0
661,8185111,-0.799,-3.169,-9.288,-1.400,1.729,-0.646,-160.604,5.090,-0.323,-0.082,-0.646,0.000000,0.000000,0.00,0,0
662,8195093,-0.768,-3.232,-9.225,-0.973,0.996,-0.372,-160.619,5.038,-0.330,-0.078,-0.372,0.000000,0.000000,0.00,0,0
663,8205097,-0.776,-3.287,-9.264,-0.789,0.020,-0.341,-160.613,4.983,-0.335,-0.079,-0.341,0.000000,0.000000,0.00,0,0
664,8215098,-0.811,-3.260,-9.353,-0.698,-0.591,-0.372,-160.631,4.939,-0.332,-0.083,-0.372,0.000000,0.000000,0.00,0,0
665,8225109,-0.864,-3.229,-9.415,-0.698,-0.652,-0.219,-160.671,4.920,-0.329,-0.088,-0.219,0.000000,0.000000,0.00,0,0
666,8235099,-0.873,-3.222,-9.427,-0.545,-0.438,0.025,-160.710,4.908,-0.329,-0.089,0.025,0.000000,0.000000,0.00,0,0
667,8245104,-0.895,-3.248,-9.413,-0.301,-0.255,0.025,-160.731,4.908,-0.331,-0.091,0.025,0.000000,0.000000,0.00,0,0
668,8255099,-0.888,-3.234,-9.343,-0.057,-0.011,-0.097,-160.745,4.910,-0.330,-0.091,-0.097,0.000000,0.000000,0.00,0,0
669,8265100,-0.861,-3.195,-9.317,-0.057,0.294,0.055,-160.769,4.904,-0.326,-0.088,0.055,0.000000,0.000000,0.00,0,0
670,8278656,-0.854,-3.222,-9.293,-0.240,0.599,0.422,-160.780,4.896,-0.329,-0.087,0.422,0.000000,0.000000,0.00,0,0
671,8285101,-0.907,-3.244,-9.252,-0.454,0.783,0.422,-160.775,4.919,-0.331,-0.092,0.422,0.000000,0.000000,0.00,0,0
672,8295101,-0.880,-3.198,-9.230,-0.545,0.813,0.239,-160.788,4.930,-0.326,-0.090,0.239,0.000000,0.000000,0.00,0,0
673,8305092,-0.914,-3.150,-9.252,-0.454,0.691,0.330,-160.824,4.954,-0.321,-0.093,0.330,0.000000,0.000000,0.00,0,0
674,8315091,-0.935,-3.123,-9.237,-0.118,0.722,0.452,-160.863,4.987,-0.318,-0.095,0.452,0.000000,0.000000,0.00,0,0
675,8325095,-0.950,-3.191,-9.165,0.157,0.783,0.513,-160.857,5.026,-0.325,-0.097,0.513,0.000000,0.000000,0.00,0,0
676,8335095,-0.952,-3.251,-9.115,0.065,0.477,0.513,-160.817,5.062,-0.331,-0.097,0.513,0.000000,0.000000,0.00,0,0
677,8345087,-0.938,-3.333,-9.149,-0.210,0.111,0.117,-160.753,5.083,-0.340,-0.096,0.117,0.000000,0.000000,0.00,0,0
678,8355087,-0.961,-3.371,-9.177,-1.064,0.020,-0.189,-160.690,5.110,-0.344,-0.098,-0.189,0.000000,0.000000,0.00,0,0
679,8365092,-0.971,-3.282,-9.242,-2.132,-0.011,-0.555,-160.690,5.138,-0.335,-0.099,-0.555,0.000000,0.000000,0.00,0,0
680,8375091,-0.952,-3.145,-9.288,-2.468,0.294,-0.768,-160.759,5.158,-0.321,-0.097,-0.768,0.000000,0.000000,0.00,0,0
681,8385087,-0.981,-3.068,-9.297,-2.163,0.599,-0.799,-160.854,5.192,-0.313,-0.100,-0.799,0.000000,0.000000,0.00,0,0
682,8395087,-0.957,-3.058,-9.240,-1.430,0.813,-0.524,-160.931,5.218,-0.312,-0.098,-0.524,0.000000,0.000000,0.00,0,0
683,8405092,-0.902,-3.142,-9.211,-0.759,0.966,-0.585,-160.955,5.219,-0.320,-0.092,-0.585,0.000000,0.000000,0.00,0,0
684,8415092,-0.852,-3.215,-9.144,-0.454,0.844,-0.463,-160.933,5.197,-0.328,-0.087,-0.463,0.000000,0.000000,0.00,0,0
685,8425087,-0.795,-3.328,-9.093,-0.789,0.813,-0.250,-160.860,5.151,-0.339,-0.081,-0.250,0.000000,0.000000,0.00,0,0
686,8435087,-0.749,-3.451,-9.057,-2.102,0.508,-0.067,-160.745,5.085,-0.352,-0.076,-0.067,0.000000,0.000000,0.00,0,0
687,8445091,-0.745,-3.395,-9.076,-3.597,-0.225,-0.036,-160.680,5.014,-0.346,-0.076,-0.036,0.000000,0.000000,0.00,0,0
688,8455092,-0.783,-3.280,-9.161,-4.360,-1.293,0.147,-160.690,4.956,-0.334,-0.080,0.147,0.000000,0.000000,0.00,0,0
689,8465087,-0.847,-3.176,-9.305,-4.360,-2.513,0.147,-160.764,4.916,-0.324,-0.086,0.147,0.000000,0.000000,0.00,0,0
690,8475087,-0.935,-3.111,-9.420,-3.383,-3.093,0.239,-160.869,4.909,-0.317,-0.095,0.239,0.000000,0.000000,0.00,0,0
691,8485091,-0.945,-3.123,-9.526,-2.071,-2.971,0.513,-160.962,4.904,-0.318,-0.096,0.513,0.000000,0.000000,0.00,0,0
692,8495092,-0.976,-3.186,-9.540,-0.973,-2.178,0.818,-161.015,4.918,-0.325,-0.100,0.818,0.000000,0.000000,0.00,0,0
693,8505087,-0.988,-3.345,-9.499,-0.484,-0.804,0.849,-160.986,4.949,-0.341,-0.101,0.849,0.000000,0.000000,0.00,0,0
694,8515088,-0.911,-3.514,-9.490,-0.698,0.142,0.269,-160.891,4.952,-0.358,-0.093,0.269,0.000000,0.000000,0.00,0,0
695,8525092,-0.880,-3.473,-9.492,-1.583,0.844,-0.555,-160.828,4.947,-0.354,-0.090,-0.555,0.000000,0.000000,0.00,0,0
696,8535092,-0.835,-3.248,-9.463,-2.193,1.484,-1.013,-160.864,4.933,-0.331,-0.085,-1.013,0.000000,0.000000,0.00,0,0
697,8545087,-0.811,-3.087,-9.381,-2.132,1.881,-0.738,-160.954,4.918,-0.315,-0.083,-0.738,0.000000,0.000000,0.00,0,0
698,8555087,-0.766,-3.027,-9.324,-1.034,1.607,-0.219,-161.045,4.883,-0.309,-0.078,-0.219,0.000000,0.000000,0.00,0,0
699,8587015,-0.790,-3.314,-9.235,1.621,-0.743,1.368,-160.925,4.791,-0.338,-0.081,1.368,0.000000,0.000000,0.00,0,0
700,8588331,-0.790,-3.314,-9.235,1.621,-0.743,1.368,-160.825,4.725,-0.338,-0.081,1.368,0.000000,0.000000,0.00,0,0
701,8589628,-0.790,-3.314,-9.235,1.621,-0.743,1.368,-160.749,4.683,-0.338,-0.081,1.368,0.000000,0.000000,0.00,0,0
702,8595091,-0.838,-3.408,-9.276,1.011,-1.201,1.398,-160.655,4.673,-0.347,-0.085,1.398,0.000000,0.000000,0.00,0,0
703,8605096,-0.899,-3.383,-9.374,0.370,-1.598,1.063,-160.605,4.687,-0.345,-0.092,1.063,0.000000,0.000000,0.00,0,0
704,8615093,-0.954,-3.244,-9.463,-0.149,-1.598,0.513,-160.647,4.725,-0.331,-0.097,0.513,0.000000,0.000000,0.00,0,0
705,8625088,-1.012,-3.058,-9.521,0.065,-0.957,0.208,-160.777,4.792,-0.312,-0.103,0.208,0.000000,0.000000,0.00,0,0
706,8635148,-0.985,-3.007,-9.463,0.523,0.142,0.300,-160.906,4.853,-0.307,-0.100,0.300,0.000000,0.000000,0.00,0,0
707,8645087,-0.942,-3.010,-9.377,1.225,0.813,0.635,-161.002,4.898,-0.307,-0.096,0.635,0.000000,0.000000,0.00,0,0
708,8655095,-0.888,-3.113,-9.221,1.743,0.874,0.757,-161.013,4.918,-0.317,-0.091,0.757,0.000000,0.000000,0.00,0,0
709,8665087,-0.892,-3.104,-9.185,1.621,0.203,0.605,-161.023,4.934,-0.316,-0.091,0.605,0.000000,0.000000,0.00,0,0
710,8675088,-0.890,-2.986,-9.153,1.194,-0.316,0.788,-161.085,4.945,-0.304,-0.091,0.788,0.000000,0.000000,0.00,0,0
711,8685092,-0.914,-2.998,-9.117,1.042,-0.621,1.429,-161.132,4.965,-0.306,-0.093,1.429,0.000000,0.000000,0.00,0,0
712,8695091,-0.950,-3.094,-9.072,1.042,-0.835,1.826,-161.125,4.999,-0.316,-0.097,1.826,0.000000,0.000000,0.00,0,0
713,8705095,-0.985,-3.219,-9.033,0.828,-1.262,1.734,-161.058,5.043,-0.328,-0.100,1.734,0.000000,0.000000,0.00,0,0
714,8715095,-0.988,-3.359,-9.069,0.340,-1.659,1.124,-160.944,5.076,-0.343,-0.101,1.124,0.000000,0.000000,0.00,0,0
715,8725087,-0.995,-3.391,-9.175,-0.393,-1.842,0.208,-160.850,5.103,-0.346,-0.101,0.208,0.000000,0.000000,0.00,0,0
716,8735087,-1.009,-3.357,-9.278,-1.034,-1.354,-0.585,-160.801,5.135,-0.342,-0.103,-0.585,0.000000,0.000000,0.00,0,0
717,8745092,-1.000,-3.326,-9.312,-1.613,-0.286,-0.982,-160.779,5.169,-0.339,-0.102,-0.982,0.000000,0.000000,0.00,0,0
718,8755095,-0.964,-3.326,-9.293,-1.858,0.752,-1.104,-160.758,5.195,-0.339,-0.098,-1.104,0.000000,0.000000,0.00,0,0
719,8765087,-0.866,-3.328,-9.285,-1.888,1.362,-1.226,-160.737,5.180,-0.339,-0.088,-1.226,0.000000,0.000000,0.00,0,0
720,8775087,-0.811,-3.388,-9.266,-2.102,1.301,-1.318,-160.691,5.141,-0.346,-0.083,-1.318,0.000000,0.000000,0.00,0,0
721,8785092,-0.766,-3.376,-9.321,-2.407,0.722,-1.440,-160.665,5.078,-0.344,-0.078,-1.440,0.000000,0.000000,0.00,0,0
722,8795091,-0.764,-3.311,-9.425,-2.621,0.050,-1.501,-160.686,5.010,-0.338,-0.078,-1.501,0.000000,0.000000,0.00,0,0
723,8805087,-0.768,-3.188,-9.514,-2.224,-0.591,-1.348,-160.767,4.942,-0.325,-0.078,-1.348,0.000000,0.000000,0.00,0,0
724,8815087,-0.833,-3.068,-9.586,-1.278,-0.835,-0.830,-160.893,4.904,-0.313,-0.085,-0.830,0.000000,0.000000,0.00,0,0
725,8825091,-0.868,-3.027,-9.643,0.218,-0.530,-0.250,-161.020,4.886,-0.309,-0.089,-0.250,0.000000,0.000000,0.00,0,0
726,8835091,-0.857,-3.089,-9.590,1.652,0.111,0.361,-161.091,4.872,-0.315,-0.087,0.361,0.000000,0.000000,0.00,0,0
727,8845095,-0.861,-3.147,-9.502,2.628,0.660,0.788,-161.111,4.868,-0.321,-0.088,0.788,0.000000,0.000000,0.00,0,0
728,8855092,-0.833,-3.195,-9.415,3.117,1.027,1.032,-161.092,4.857,-0.326,-0.085,1.032,0.000000,0.000000,0.00,0,0
729,8865095,-0.830,-3.217,-9.276,2.934,1.149,1.063,-161.048,4.852,-0.328,-0.085,1.063,0.000000,0.000000,0.00,0,0
730,8875092,-0.871,-3.203,-9.189,2.598,0.752,1.093,-161.003,4.866,-0.327,-0.089,1.093,0.000000,0.000000,0.00,0,0
731,8885095,-0.864,-3.193,-9.139,2.201,0.172,1.063,-160.961,4.872,-0.326,-0.088,1.063,0.000000,0.000000,0.00,0,0
732,8895103,-0.892,-3.128,-9.168,1.896,-0.225,1.032,-160.958,4.886,-0.319,-0.091,1.032,0.000000,0.000000,0.00,0,0
733,8905109,-0.945,-3.111,-9.177,1.499,-0.133,1.307,-160.968,4.924,-0.317,-0.096,1.307,0.000000,0.000000,0.00,0,0
734,8915101,-0.976,-3.191,-9.180,1.255,-0.133,1.459,-160.945,4.972,-0.325,-0.100,1.459,0.000000,0.000000,0.00,0,0
735,8929484,-0.995,-3.229,-9.199,1.011,-0.316,1.093,-160.908,5.017,-0.329,-0.101,1.093,0.000000,0.000000,0.00,0,0
736,8935096,-1.014,-3.171,-9.240,0.828,-0.438,0.483,-160.911,5.072,-0.323,-0.103,0.483,0.000000,0.000000,0.00,0,0
737,8945106,-1.033,-3.113,-9.235,0.675,-0.408,0.208,-160.940,5.132,-0.317,-0.105,0.208,0.000000,0.000000,0.00,0,0
738,8955102,-1.069,-3.166,-9.209,0.981,-0.591,0.086,-160.937,5.202,-0.323,-0.109,0.086,0.000000,0.000000,0.00,0,0
739,8965102,-1.074,-3.270,-9.235,1.316,-0.652,-0.463,-160.890,5.266,-0.333,-0.109,-0.463,0.000000,0.000000,0.00,0,0
740,8975100,-1.054,-3.294,-9.264,1.316,-0.530,-1.257,-160.841,5.315,-0.336,-0.108,-1.257,0.000000,0.000000,0.00,0,0
741,8985098,-1.045,-3.309,-9.249,0.828,-0.133,-2.081,-160.791,5.360,-0.337,-0.107,-2.081,0.000000,0.000000,0.00,0,0
742,8995103,-0.985,-3.333,-9.213,-0.057,0.477,-2.600,-160.738,5.382,-0.340,-0.100,-2.600,0.000000,0.000000,0.00,0,0
743,9005102,-0.899,-3.326,-9.261,-0.973,0.905,-3.057,-160.708,5.365,-0.339,-0.092,-3.057,0.000000,0.000000,0.00,0,0
744,9015100,-0.847,-3.246,-9.305,-2.132,1.240,-3.301,-160.731,5.328,-0.331,-0.086,-3.301,0.000000,0.000000,0.00,0,0
745,9025095,-0.799,-3.111,-9.317,-2.956,1.240,-3.301,-160.820,5.274,-0.317,-0.082,-3.301,0.000000,0.000000,0.00,0,0
746,9035101,-0.807,-2.964,-9.329,-2.926,0.844,-2.966,-160.967,5.225,-0.302,-0.082,-2.966,0.000000,0.000000,0.00,0,0
747,9045098,-0.804,-2.868,-9.372,-2.041,0.050,-2.325,-161.141,5.172,-0.292,-0.082,-2.325,0.000000,0.000000,0.00,0,0
748,9055091,-0.847,-2.824,-9.398,-0.637,-0.774,-1.440,-161.312,5.133,-0.288,-0.086,-1.440,0.000000,0.000000,0.00,0,0
749,9065099,-0.916,-2.892,-9.422,0.919,-1.384,-0.738,-161.429,5.121,-0.295,-0.093,-0.738,0.000000,0.000000,0.00,0,0
750,9075100,-0.992,-3.034,-9.422,1.988,-1.720,-0.280,-161.466,5.139,-0.309,-0.101,-0.280,0.000000,0.000000,0.00,0,0
751,9085110,-1.052,-3.147,-9.350,2.506,-1.750,-0.250,-161.438,5.183,-0.321,-0.107,-0.250,0.000000,0.000000,0.00,0,0
752,9095101,-1.102,-3.234,-9.281,2.567,-1.720,-0.830,-161.364,5.248,-0.330,-0.112,-0.830,0.000000,0.000000,0.00,0,0
753,9105099,-1.105,-3.273,-9.266,2.110,-1.384,-1.623,-161.281,5.313,-0.334,-0.113,-1.623,0.000000,0.000000,0.00,0,0
754,9115092,-1.088,-3.248,-9.177,1.438,-0.743,-2.386,-161.208,5.376,-0.331,-0.111,-2.386,0.000000,0.000000,0.00,0,0
755,9125110,-1.040,-3.285,-9.076,0.584,-0.469,-2.905,-161.117,5.419,-0.335,-0.106,-2.905,0.000000,0.000000,0.00,0,0
756,9135149,-0.959,-3.338,-9.021,-0.576,-0.438,-3.362,-161.012,5.423,-0.340,-0.098,-3.362,0.000000,0.000000,0.00,0,0
757,9145094,-0.907,-3.338,-9.084,-2.132,-0.713,-3.698,-160.939,5.399,-0.340,-0.092,-3.698,0.000000,0.000000,0.00,0,0
758,9155101,-0.885,-3.260,-9.156,-3.445,-0.957,-3.912,-160.928,5.363,-0.332,-0.090,-3.912,0.000000,0.000000,0.00,0,0
759,9165106,-0.904,-3.157,-9.228,-4.024,-1.232,-3.973,-160.979,5.334,-0.322,-0.092,-3.973,0.000000,0.000000,0.00,0,0
760,9175109,-0.916,-3.058,-9.326,-3.963,-1.262,-3.668,-161.082,5.310,-0.312,-0.093,-3.668,0.000000,0.000000,0.00,0,0
761,9185093,-0.868,-3.087,-9.381,-3.414,-1.048,-3.240,-161.167,5.265,-0.315,-0.089,-3.240,0.000000,0.000000,0.00,0,0
762,9195097,-0.842,-3.133,-9.396,-3.017,-0.804,-2.844,-161.225,5.214,-0.319,-0.086,-2.844,0.000000,0.000000,0.00,0,0
763,9205093,-0.823,-3.179,-9.384,-2.285,-0.835,-2.722,-161.250,5.158,-0.324,-0.084,-2.722,0.000000,0.000000,0.00,0,0
764,9215099,-0.799,-3.198,-9.394,-1.858,-0.957,-2.508,-161.263,5.094,-0.326,-0.082,-2.508,0.000000,0.000000,0.00,0,0
765,9225095,-0.735,-3.210,-9.389,-1.736,-0.896,-2.111,-161.268,5.007,-0.327,-0.075,-2.111,0.000000,0.000000,0.00,0,0
766,9235100,-0.725,-3.193,-9.360,-1.522,-0.682,-1.440,-161.273,4.925,-0.326,-0.074,-1.440,0.000000,0.000000,0.00,0,0
767,9245093,-0.711,-3.200,-9.290,-1.156,-0.804,-0.738,-161.261,4.845,-0.326,-0.073,-0.738,0.000000,0.000000,0.00,0,0
768,9255105,-0.730,-3.251,-9.295,-0.881,-1.476,-0.372,-161.227,4.772,-0.331,-0.074,-0.372,0.000000,0.000000,0.00,0,0
769,9265108,-0.752,-3.335,-9.314,-0.698,-2.178,-0.372,-161.161,4.706,-0.340,-0.077,-0.372,0.000000,0.000000,0.00,0,0
770,9307650,-0.842,-3.299,-9.480,-0.240,-0.621,-0.555,-161.134,4.637,-0.336,-0.086,-0.555,0.000000,0.000000,0.00,0,0
771,9308971,-0.842,-3.299,-9.480,-0.240,-0.621,-0.555,-161.105,4.592,-0.336,-0.086,-0.555,0.000000,0.000000,0.00,0,0
772,9310273,-0.811,-3.294,-9.425,0.126,0.142,-0.707,-161.060,4.570,-0.336,-0.083,-0.707,0.000000,0.000000,0.00,0,0
773,9311568,-0.811,-3.294,-9.425,0.126,0.142,-0.707,-161.022,4.560,-0.336,-0.083,-0.707,0.000000,0.000000,0.00,0,0
774,9315089,-0.811,-3.294,-9.425,0.126,0.142,-0.707,-160.991,4.557,-0.336,-0.083,-0.707,0.000000,0.000000,0.00,0,0
775,9325094,-0.756,-3.275,-9.420,0.340,0.722,-0.921,-160.971,4.530,-0.334,-0.077,-0.921,0.000000,0.000000,0.00,0,0
