seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
1815,19723099,-0.404,-0.915,-9.840,-1.308,4.567,3.687,184.602,1.994,-0.093,-0.041,3.687,4.638168,-74.084510,0.11,3,1
1816,19733097,-0.411,-0.908,-9.876,-2.193,5.086,3.534,184.639,2.055,-0.093,-0.042,3.534,4.638168,-74.084510,0.11,3,1
1817,19743097,-0.406,-0.908,-10.006,-2.285,5.879,2.955,184.666,2.113,-0.093,-0.041,2.955,4.638168,-74.084510,0.11,3,1
1818,19753115,-0.380,-0.876,-10.016,-3.231,6.398,2.314,184.667,2.158,-0.089,-0.039,2.314,4.638167,-74.084512,0.10,3,1
1819,19763103,-0.370,-0.775,-10.004,-3.902,6.489,1.764,184.616,2.197,-0.079,-0.038,1.764,4.638167,-74.084512,0.10,3,1
1820,19773096,-0.308,-0.705,-9.967,-4.024,6.856,1.459,184.537,2.209,-0.072,-0.031,1.459,4.638167,-74.084512,0.10,3,1
1821,19783090,-0.272,-0.741,-9.967,-3.658,7.161,1.337,184.485,2.207,-0.076,-0.028,1.337,4.638167,-74.084512,0.10,3,1
1822,19793102,-0.268,-0.688,-9.960,-3.689,7.496,1.215,184.413,2.206,-0.070,-0.027,1.215,4.638167,-74.084512,0.10,3,1
1823,19803111,-0.260,-0.703,-9.951,-3.475,7.802,1.185,184.355,2.205,-0.072,-0.027,1.185,4.638167,-74.084512,0.10,3,1
1824,19813099,-0.227,-0.760,-9.910,-3.231,8.015,1.429,184.332,2.192,-0.078,-0.023,1.429,4.638167,-74.084512,0.10,3,1
1825,19823092,-0.210,-0.782,-9.946,-3.658,8.015,1.307,184.315,2.172,-0.080,-0.021,1.307,4.638167,-74.084512,0.10,3,1
1826,19833098,-0.179,-0.768,-9.963,-4.177,8.107,1.215,184.287,2.141,-0.078,-0.018,1.215,4.638167,-74.084512,0.10,3,1
1827,19843090,-0.105,-0.746,-9.931,-3.719,8.046,1.276,184.257,2.079,-0.076,-0.011,1.276,4.638167,-74.084512,0.10,3,1
1828,19853121,-0.108,-0.698,-9.881,-3.353,7.771,1.246,184.213,2.021,-0.071,-0.011,1.246,4.638167,-74.084512,0.10,3,1
1829,19863091,-0.063,-0.801,-9.802,-3.048,7.283,1.520,184.225,1.943,-0.082,-0.006,1.520,4.638167,-74.084512,0.10,3,1
1830,19873099,-0.027,-0.823,-9.787,-2.956,6.337,1.856,184.246,1.846,-0.084,-0.003,1.856,4.638167,-74.084512,0.10,3,1
1831,19883102,-0.060,-0.852,-9.874,-2.895,4.872,2.039,184.276,1.758,-0.087,-0.006,2.039,4.638167,-74.084512,0.10,3,1
1832,19893104,-0.108,-0.886,-10.030,-2.987,3.712,1.826,184.311,1.686,-0.090,-0.011,1.826,4.638167,-74.084512,0.10,3,1
1833,19903089,-0.129,-0.835,-10.133,-2.834,3.285,1.368,184.320,1.625,-0.085,-0.013,1.368,4.638167,-74.084512,0.10,3,1
1834,19917242,-0.146,-0.756,-10.273,-2.956,3.438,1.032,184.278,1.581,-0.077,-0.015,1.032,4.638167,-74.084512,0.10,3,1
1835,19923097,-0.148,-0.710,-10.414,-3.506,4.414,1.154,184.220,1.543,-0.072,-0.015,1.154,4.638167,-74.084512,0.10,3,1
1836,19933123,-0.160,-0.582,-10.448,-4.299,5.879,1.398,184.103,1.528,-0.059,-0.016,1.398,4.638167,-74.084512,0.10,3,1
1837,19943116,-0.082,-0.502,-10.412,-4.818,7.313,1.673,183.958,1.493,-0.051,-0.008,1.673,4.638167,-74.084512,0.10,3,1
1838,19953096,-0.022,-0.440,-10.325,-4.726,8.046,2.009,183.800,1.443,-0.045,-0.002,2.009,4.638167,-74.084512,0.10,3,1
1839,19963097,0.038,-0.336,-10.251,-3.963,7.985,2.070,183.618,1.370,-0.034,0.004,2.070,4.638167,-74.084512,0.10,3,1
1840,19973100,0.142,-0.319,-10.092,-2.468,7.252,1.948,183.459,1.251,-0.033,0.015,1.948,4.638167,-74.084512,0.10,3,1
1841,19983117,0.219,-0.367,-9.864,-1.217,5.848,1.917,183.349,1.092,-0.037,0.022,1.917,4.638167,-74.084512,0.10,3,1
1842,19993097,0.278,-0.389,-9.737,-0.789,3.834,1.978,183.264,0.898,-0.040,0.028,1.978,4.638167,-74.084512,0.10,3,1
1843,20003092,0.371,-0.365,-9.583,-0.027,1.423,1.826,183.184,0.653,-0.037,0.038,1.826,4.638167,-74.084512,0.10,3,1
1844,20013115,0.367,-0.276,-9.703,0.950,-0.926,1.978,183.076,0.409,-0.028,0.037,1.978,4.638167,-74.084512,0.10,3,1
1845,20023093,0.414,-0.155,-9.691,1.652,-2.574,2.436,182.929,0.147,-0.016,0.042,2.436,4.638167,-74.084512,0.10,3,1
1846,20033119,0.395,-0.011,-9.624,2.903,-4.009,3.931,182.739,-0.101,-0.001,0.040,3.931,4.638167,-74.084512,0.10,3,1
1847,20043097,0.452,-0.189,-9.470,4.429,-5.016,6.067,182.661,-0.368,-0.019,0.046,6.067,4.638167,-74.084512,0.10,3,1
1848,20053102,0.448,-0.474,-9.288,4.551,-6.206,8.021,182.726,-0.627,-0.048,0.046,8.021,4.638167,-74.084512,0.10,3,1
1849,20063117,0.369,-0.647,-9.185,3.239,-7.884,9.211,182.859,-0.847,-0.066,0.038,9.211,4.638167,-74.084512,0.10,3,1
1850,20073105,0.331,-0.760,-9.201,1.896,-10.021,9.669,183.023,-1.051,-0.078,0.034,9.669,4.638167,-74.084512,0.10,3,1
1851,20083093,0.247,-0.746,-9.384,0.706,-12.126,9.546,183.149,-1.217,-0.076,0.025,9.546,4.638167,-74.084512,0.10,3,1
1852,20093115,0.102,-0.551,-9.602,0.309,-14.018,9.180,183.166,-1.319,-0.056,0.010,9.180,4.638167,-74.084512,0.10,3,1
1853,20103098,0.104,-0.505,-9.739,0.950,-15.392,9.119,183.163,-1.426,-0.051,0.011,9.119,4.638167,-74.084512,0.10,3,1
1854,20113122,0.045,-0.380,-9.915,1.408,-16.307,9.241,183.105,-1.506,-0.039,0.005,9.241,4.638167,-74.084512,0.10,3,1
1855,20123118,-0.010,-0.336,-9.898,3.025,-16.551,9.455,183.047,-1.558,-0.034,-0.001,9.455,4.638167,-74.084512,0.10,3,1
1856,20133105,-0.072,-0.481,-9.754,4.337,-16.368,9.852,183.073,-1.577,-0.049,-0.007,9.852,4.638167,-74.084512,0.10,3,1
1857,20143108,-0.103,-0.623,-9.646,4.734,-16.155,10.187,183.168,-1.577,-0.064,-0.011,10.187,4.638167,-74.084512,0.10,3,1
1858,20153115,-0.163,-0.775,-9.478,3.910,-15.972,10.554,183.323,-1.548,-0.079,-0.017,10.554,4.638167,-74.084512,0.10,3,1
1859,20163112,-0.256,-0.992,-9.362,3.147,-15.911,10.340,183.564,-1.476,-0.101,-0.026,10.340,4.638167,-74.084512,0.10,3,1
1860,20173109,-0.296,-1.175,-9.367,2.293,-15.941,9.485,183.863,-1.391,-0.120,-0.030,9.485,4.638167,-74.084512,0.10,3,1
1861,20183099,-0.325,-1.199,-9.463,0.126,-16.185,8.265,184.125,-1.303,-0.122,-0.033,8.265,4.638167,-74.084512,0.10,3,1
1862,20193112,-0.351,-1.129,-9.612,-1.797,-16.307,6.922,184.309,-1.214,-0.115,-0.036,6.922,4.638167,-74.084512,0.10,3,1
1863,20203094,-0.501,-0.881,-9.809,-3.109,-16.185,5.884,184.347,-1.065,-0.090,-0.051,5.884,4.638167,-74.084512,0.10,3,1
1864,20213096,-0.568,-0.773,-9.970,-3.322,-15.148,5.152,184.327,-0.893,-0.079,-0.058,5.152,4.638167,-74.084512,0.10,3,1
1865,20223097,-0.637,-0.650,-10.126,-2.987,-13.286,4.908,184.253,-0.690,-0.066,-0.065,4.908,4.638167,-74.084512,0.10,3,1
1866,20233092,-0.718,-0.490,-10.285,-1.827,-10.600,4.938,184.123,-0.448,-0.050,-0.073,4.938,4.638167,-74.084512,0.10,3,1
1867,20243094,-0.802,-0.423,-10.414,-0.301,-7.060,5.762,183.987,-0.160,-0.043,-0.082,5.762,4.638167,-74.084512,0.10,3,1
1868,20253109,-0.828,-0.493,-10.431,0.767,-3.429,7.227,183.899,0.150,-0.050,-0.084,7.227,4.638167,-74.084512,0.10,3,1
1869,20268846,-0.854,-0.623,-10.176,2.171,2.247,9.333,183.905,0.525,-0.064,-0.087,9.333,4.638167,-74.084512,0.10,3,1
1870,20273106,-0.854,-0.623,-10.176,2.171,2.247,9.333,183.897,0.866,-0.064,-0.087,9.333,4.638167,-74.084512,0.10,3,1
1871,20283105,-0.797,-0.710,-10.004,3.452,4.109,8.814,183.945,1.177,-0.072,-0.081,8.814,4.638167,-74.084512,0.10,3,1
1872,20293098,-0.816,-0.717,-9.972,4.917,4.994,7.349,184.007,1.480,-0.073,-0.083,7.349,4.638167,-74.084512,0.10,3,1
1873,20303093,-0.954,-0.505,-10.068,7.115,5.513,5.488,183.988,1.821,-0.051,-0.097,5.488,4.638167,-74.084512,0.10,3,1
1874,20313107,-0.828,-0.678,-9.992,10.471,6.154,3.748,184.080,2.088,-0.069,-0.084,3.748,4.638167,-74.084512,0.10,3,1
1875,20323104,-0.773,-0.760,-9.869,11.997,5.940,2.222,184.220,2.311,-0.078,-0.079,2.222,4.638167,-74.084512,0.10,3,1
1876,20333098,-0.795,-0.616,-10.088,12.669,5.543,1.337,184.284,2.515,-0.063,-0.081,1.337,4.638167,-74.084512,0.10,3,1
1877,20343095,-0.723,-0.654,-9.843,13.310,6.550,0.635,184.373,2.690,-0.067,-0.074,0.635,4.638167,-74.084512,0.10,3,1
1878,20353089,-1.054,0.009,-10.301,13.767,7.466,1.551,184.163,2.986,0.001,-0.108,1.551,4.638167,-74.084512,0.10,3,1
1879,20363087,-0.873,-0.269,-9.905,17.002,9.907,3.412,184.122,3.220,-0.027,-0.089,3.412,4.638167,-74.084512,0.10,3,1
1880,20373101,-1.126,-0.228,-10.294,19.383,11.067,5.793,184.084,3.539,-0.023,-0.115,5.793,4.638167,-74.084512,0.10,3,1
1881,20383104,-0.895,-0.809,-10.246,22.953,13.722,6.128,184.333,3.760,-0.082,-0.091,6.128,4.638167,-74.084512,0.10,3,1
1882,20393101,-0.883,-0.794,-10.203,23.228,16.713,4.999,184.560,3.989,-0.081,-0.090,4.999,4.638167,-74.084512,0.10,3,1
1883,20403104,-0.885,-0.801,-10.191,24.967,18.879,3.962,184.789,4.222,-0.082,-0.090,3.962,4.638167,-74.084512,0.10,3,1
1884,20413101,-0.785,-0.797,-10.116,26.676,20.833,3.626,185.017,4.414,-0.081,-0.080,3.626,4.638167,-74.084512,0.10,3,1
1885,20423104,-0.637,-0.859,-10.066,28.324,22.481,4.114,185.271,4.545,-0.088,-0.065,4.114,4.638167,-74.084512,0.10,3,1
1886,20433106,-0.420,-0.985,-9.946,29.484,23.243,4.908,185.576,4.580,-0.100,-0.043,4.908,4.638167,-74.084512,0.10,3,1
1887,20443103,-0.146,-1.296,-9.898,29.606,22.572,5.915,185.998,4.486,-0.132,-0.015,5.915,4.638167,-74.084512,0.10,3,1
1888,20453101,0.040,-1.607,-9.744,28.385,20.894,6.312,186.521,4.302,-0.164,0.004,6.312,4.638167,-74.084512,0.10,3,1
1889,20463099,-0.072,-1.573,-9.566,26.890,17.964,5.640,186.989,4.155,-0.160,-0.007,5.640,4.638167,-74.084512,0.10,3,1
1890,20473095,-0.060,-1.619,-9.434,25.730,15.278,4.847,187.440,3.989,-0.165,-0.006,4.847,4.638167,-74.084512,0.10,3,1
1891,20483095,0.069,-1.826,-9.264,24.449,12.868,3.412,187.954,3.754,-0.186,0.007,3.412,4.638167,-74.084512,0.10,3,1
1892,20493090,0.164,-1.894,-9.144,22.740,9.785,1.520,188.454,3.463,-0.193,0.017,1.520,4.638167,-74.084512,0.10,3,1
1893,20503088,0.286,-1.908,-9.141,20.847,6.337,-0.067,188.906,3.106,-0.195,0.029,-0.067,4.638167,-74.084512,0.10,3,1
1894,20513100,0.345,-1.857,-9.173,18.406,3.010,-1.013,189.275,2.718,-0.189,0.035,-1.013,4.638167,-74.084512,0.10,3,1
1895,20523098,0.364,-1.790,-9.309,15.659,-0.072,-0.768,189.546,2.324,-0.183,0.037,-0.768,4.638167,-74.084512,0.10,3,1
1896,20533090,0.336,-1.814,-9.372,12.943,-2.483,0.391,189.778,1.951,-0.185,0.034,0.391,4.638167,-74.084512,0.10,3,1
1897,20543087,0.250,-1.819,-9.415,9.892,-4.222,1.826,189.961,1.632,-0.185,0.025,1.826,4.638167,-74.084512,0.10,3,1
1898,20553100,0.257,-1.792,-9.403,6.992,-5.443,3.382,190.094,1.321,-0.183,0.026,3.382,4.638167,-74.084512,0.10,3,1
1899,20580719,0.126,-1.812,-9.542,-1.156,-7.121,6.159,190.132,0.917,-0.185,0.013,6.159,4.638167,-74.084512,0.10,3,1
1900,20582050,0.126,-1.812,-9.542,-1.156,-7.121,6.159,190.175,0.613,-0.185,0.013,6.159,4.638167,-74.084512,0.10,3,1
1901,20583372,0.126,-1.812,-9.542,-1.156,-7.121,6.159,190.218,0.410,-0.185,0.013,6.159,4.638167,-74.084512,0.10,3,1
1902,20593100,0.111,-1.809,-9.540,-2.956,-7.640,6.556,190.240,0.231,-0.184,0.011,6.556,4.638167,-74.084512,0.10,3,1
1903,20603097,0.076,-1.775,-9.588,-4.330,-8.342,6.556,190.225,0.080,-0.181,0.008,6.556,4.638167,-74.084512,0.10,3,1
1904,20613092,0.016,-1.703,-9.658,-5.184,-8.830,6.434,190.163,-0.034,-0.174,0.002,6.434,4.638167,-74.084512,0.10,3,1
1905,20623089,-0.053,-1.650,-9.703,-5.031,-9.288,6.006,190.079,-0.108,-0.168,-0.005,6.006,4.638167,-74.084512,0.10,3,1
1906,20633149,-0.117,-1.604,-9.778,-4.909,-9.685,5.305,189.976,-0.151,-0.164,-0.012,5.305,4.638167,-74.084512,0.10,3,1
1907,20643099,-0.160,-1.580,-9.809,-4.238,-9.838,4.419,189.875,-0.173,-0.161,-0.016,4.419,4.638167,-74.084512,0.10,3,1
1908,20653092,-0.170,-1.665,-9.958,-3.383,-9.593,3.626,189.817,-0.188,-0.170,-0.017,3.626,4.638167,-74.084512,0.10,3,1
1909,20663088,-0.234,-1.616,-9.936,-3.597,-8.586,2.772,189.742,-0.164,-0.165,-0.024,2.772,4.638167,-74.084512,0.10,3,1
1910,20673103,-0.265,-1.546,-9.900,-3.689,-7.610,2.131,189.644,-0.119,-0.158,-0.027,2.131,4.638167,-74.084512,0.10,3,1
1911,20683115,-0.244,-1.520,-9.898,-3.628,-6.420,1.887,189.542,-0.077,-0.155,-0.025,1.887,4.638167,-74.084512,0.10,3,1
1912,20693126,-0.215,-1.496,-9.718,-2.865,-5.596,1.337,189.458,-0.042,-0.153,-0.022,1.337,4.638167,-74.084512,0.10,3,1
1913,20703093,-0.227,-1.508,-9.662,-2.682,-5.168,1.032,189.391,-0.000,-0.154,-0.023,1.032,4.638167,-74.084512,0.10,3,1
1914,20713096,-0.201,-1.493,-9.720,-3.231,-5.046,1.520,189.314,0.027,-0.152,-0.020,1.520,4.638167,-74.084512,0.10,3,1
1915,20723094,-0.151,-1.522,-9.725,-4.665,-5.046,2.314,189.243,0.029,-0.155,-0.015,2.314,4.638167,-74.084512,0.10,3,1
1916,20733119,-0.144,-1.563,-9.720,-6.801,-4.772,3.290,189.176,0.030,-0.159,-0.015,3.290,4.638167,-74.084512,0.10,3,1
1917,20743106,-0.153,-1.460,-9.605,-9.029,-4.527,3.962,189.055,0.039,-0.149,-0.016,3.962,4.638167,-74.084512,0.10,3,1
1918,20753103,-0.170,-1.380,-9.506,-10.219,-4.955,4.908,188.903,0.051,-0.141,-0.017,4.908,4.638158,-74.084517,0.23,3,1
1919,20763103,-0.215,-1.250,-9.530,-11.318,-5.748,6.220,188.692,0.075,-0.127,-0.022,6.220,4.638158,-74.084517,0.23,3,1
1920,20773104,-0.275,-1.137,-9.629,-11.440,-6.633,7.593,188.439,0.116,-0.116,-0.028,7.593,4.638158,-74.084517,0.23,3,1
1921,20783114,-0.260,-1.209,-9.715,-10.891,-6.969,8.448,188.239,0.143,-0.123,-0.027,8.448,4.638158,-74.084517,0.23,3,1
1922,20793096,-0.251,-1.199,-9.696,-10.067,-6.999,8.295,188.058,0.163,-0.122,-0.026,8.295,4.638158,-74.084517,0.23,3,1
1923,20803107,-0.284,-1.105,-9.699,-8.846,-7.701,7.807,187.861,0.190,-0.113,-0.029,7.807,4.638158,-74.084517,0.23,3,1
1924,20813102,-0.351,-1.112,-9.768,-7.107,-8.556,7.319,187.694,0.237,-0.113,-0.036,7.319,4.638158,-74.084517,0.23,3,1
1925,20823111,-0.346,-1.115,-9.711,-5.520,-9.410,6.769,187.559,0.270,-0.114,-0.035,6.769,4.638158,-74.084517,0.23,3,1
1926,20833103,-0.401,-1.064,-9.737,-3.780,-10.692,6.464,187.426,0.314,-0.109,-0.041,6.464,4.638158,-74.084517,0.23,3,1
1927,20843106,-0.418,-1.163,-9.759,-2.315,-12.004,6.342,187.360,0.348,-0.119,-0.043,6.342,4.638158,-74.084517,0.23,3,1
1928,20853103,-0.489,-1.192,-9.790,-1.766,-12.889,5.884,187.315,0.404,-0.122,-0.050,5.884,4.638158,-74.084517,0.23,3,1
1929,20863108,-0.532,-1.245,-9.845,-0.515,-13.561,5.274,187.305,0.466,-0.127,-0.054,5.274,4.638158,-74.084517,0.23,3,1
1930,20873121,-0.587,-1.322,-9.943,0.096,-13.591,4.633,187.330,0.544,-0.135,-0.060,4.633,4.638158,-74.084517,0.23,3,1
1931,20883105,-0.573,-1.262,-9.955,-0.149,-12.798,4.053,187.324,0.618,-0.129,-0.058,4.053,4.638158,-74.084517,0.23,3,1
1932,20893109,-0.637,-1.173,-10.037,-0.179,-11.577,4.084,187.276,0.724,-0.120,-0.065,4.084,4.638158,-74.084517,0.23,3,1
1933,20903100,-0.647,-1.139,-10.035,-0.057,-10.112,4.969,187.217,0.839,-0.116,-0.066,4.969,4.638158,-74.084517,0.23,3,1
1934,20916852,-0.671,-1.137,-10.042,-0.271,-8.800,6.373,187.159,0.938,-0.116,-0.068,6.373,4.638158,-74.084517,0.23,3,1
1935,20923093,-0.718,-1.100,-10.042,-0.210,-7.823,7.532,187.089,1.095,-0.112,-0.073,7.532,4.638158,-74.084517,0.23,3,1
1936,20933106,-0.749,-1.110,-10.018,0.401,-6.877,8.265,187.037,1.261,-0.113,-0.076,8.265,4.638158,-74.084517,0.23,3,1
1937,20943092,-0.802,-1.161,-9.951,1.469,-6.145,8.448,187.024,1.447,-0.118,-0.082,8.448,4.638158,-74.084517,0.23,3,1
1938,20953108,-0.833,-1.243,-9.948,2.934,-5.474,8.234,187.062,1.636,-0.127,-0.085,8.234,4.638158,-74.084517,0.23,3,1
1939,20963097,-0.857,-1.392,-9.881,4.215,-4.863,7.624,187.178,1.829,-0.142,-0.087,7.624,4.638158,-74.084517,0.23,3,1
1940,20973101,-0.809,-1.503,-9.761,5.894,-4.619,5.945,187.357,1.991,-0.153,-0.082,5.945,4.638158,-74.084517,0.23,3,1
1941,20983098,-0.747,-1.585,-9.754,5.924,-4.772,3.870,187.560,2.112,-0.162,-0.076,3.870,4.638158,-74.084517,0.23,3,1
1942,20993099,-0.735,-1.505,-9.775,5.924,-5.382,2.039,187.710,2.212,-0.154,-0.075,2.039,4.638158,-74.084517,0.23,3,1
1943,21003109,-0.718,-1.394,-9.703,5.711,-5.779,1.093,187.802,2.295,-0.142,-0.073,1.093,4.638158,-74.084517,0.23,3,1
1944,21013116,-0.697,-1.416,-9.593,5.039,-6.206,1.002,187.898,2.362,-0.144,-0.071,1.002,4.638158,-74.084517,0.23,3,1
1945,21023100,-0.671,-1.573,-9.578,4.521,-6.908,1.185,188.053,2.405,-0.160,-0.068,1.185,4.638158,-74.084517,0.23,3,1
1946,21033104,-0.711,-1.785,-9.595,3.056,-7.640,0.910,188.276,2.455,-0.182,-0.073,0.910,4.638158,-74.084517,0.23,3,1
1947,21043106,-0.685,-1.853,-9.622,0.584,-8.525,0.239,188.486,2.480,-0.189,-0.070,0.239,4.638158,-74.084517,0.23,3,1
1948,21053125,-0.656,-1.775,-9.694,-2.346,-9.136,-0.707,188.613,2.482,-0.181,-0.067,-0.707,4.638158,-74.084517,0.23,3,1
1949,21063090,-0.685,-1.546,-9.727,-5.092,-9.471,-1.165,188.602,2.495,-0.158,-0.070,-1.165,4.638158,-74.084517,0.23,3,1
1950,21073108,-0.742,-1.284,-9.778,-7.168,-8.983,-0.799,188.454,2.535,-0.131,-0.076,-0.799,4.638158,-74.084517,0.23,3,1
1951,21083092,-0.816,-1.122,-9.823,-7.900,-8.159,0.635,188.236,2.613,-0.114,-0.083,0.635,4.638158,-74.084517,0.23,3,1
1952,21093107,-0.888,-1.197,-9.912,-8.114,-7.121,2.405,188.062,2.721,-0.122,-0.091,2.405,4.638158,-74.084517,0.23,3,1
1953,21103102,-0.921,-1.211,-9.982,-8.938,-6.023,3.687,187.895,2.843,-0.124,-0.094,3.687,4.638158,-74.084517,0.23,3,1
1954,21113104,-0.945,-1.112,-9.980,-10.036,-4.772,4.755,187.689,2.979,-0.113,-0.096,4.755,4.638158,-74.084517,0.23,3,1
1955,21123095,-0.995,-1.096,-9.919,-10.219,-3.276,5.884,187.492,3.142,-0.112,-0.101,5.884,4.638158,-74.084517,0.23,3,1
1956,21133111,-0.981,-1.223,-9.869,-9.853,-1.659,6.678,187.372,3.303,-0.125,-0.100,6.678,4.638158,-74.084517,0.23,3,1
1957,21143099,-0.940,-1.392,-9.761,-9.914,-0.652,6.556,187.341,3.446,-0.142,-0.096,6.556,4.638158,-74.084517,0.23,3,1
1958,21153096,-0.907,-1.496,-9.677,-10.555,-0.560,5.579,187.357,3.568,-0.153,-0.092,5.579,4.638158,-74.084517,0.23,3,1
1959,21163093,-0.871,-1.496,-9.641,-11.562,-0.987,4.419,187.366,3.662,-0.153,-0.089,4.419,4.638158,-74.084517,0.23,3,1
1960,21173105,-0.811,-1.428,-9.634,-12.722,-1.781,3.565,187.334,3.716,-0.146,-0.083,3.565,4.638158,-74.084517,0.23,3,1
1961,21183106,-0.776,-1.346,-9.723,-13.729,-3.063,3.168,187.253,3.735,-0.137,-0.079,3.168,4.638158,-74.084517,0.23,3,1
1962,21193106,-0.783,-1.185,-9.864,-14.461,-4.039,2.924,187.092,3.742,-0.121,-0.080,2.924,4.638158,-74.084517,0.23,3,1
1963,21203099,-0.802,-0.934,-9.900,-14.919,-4.436,3.229,186.827,3.754,-0.095,-0.082,3.229,4.638158,-74.084517,0.23,3,1
1964,21213108,-0.849,-0.727,-9.907,-14.706,-4.558,4.053,186.494,3.784,-0.074,-0.087,4.053,4.638158,-74.084517,0.23,3,1
1965,21223088,-0.871,-0.633,-9.912,-13.576,-4.436,5.305,186.155,3.823,-0.065,-0.089,5.305,4.638158,-74.084517,0.23,3,1
1966,21233093,-0.883,-0.580,-9.927,-12.050,-4.283,6.556,185.832,3.866,-0.059,-0.090,6.556,4.638158,-74.084517,0.23,3,1
1967,21243102,-0.930,-0.657,-10.028,-10.311,-3.887,7.685,185.580,3.925,-0.067,-0.095,7.685,4.638158,-74.084517,0.23,3,1
1968,21260507,-0.935,-0.551,-9.855,-7.717,-2.269,9.455,185.271,3.985,-0.056,-0.095,9.455,4.638158,-74.084517,0.23,3,1
1969,21263089,-0.935,-0.551,-9.855,-7.717,-2.269,9.455,185.038,4.064,-0.056,-0.095,9.455,4.638158,-74.084517,0.23,3,1
1970,21273095,-0.952,-0.705,-9.879,-5.428,-2.178,10.035,184.916,4.144,-0.072,-0.097,10.035,4.638158,-74.084517,0.23,3,1
1971,21283105,-0.997,-0.898,-9.919,-3.597,-1.720,9.852,184.906,4.238,-0.092,-0.102,9.852,4.638158,-74.084517,0.23,3,1
1972,21293094,-1.009,-0.958,-9.900,-2.193,-1.201,8.875,184.938,4.336,-0.098,-0.103,8.875,4.638158,-74.084517,0.23,3,1
1973,21303105,-1.054,-0.924,-9.843,-1.491,-0.774,7.776,184.960,4.452,-0.094,-0.108,7.776,4.638158,-74.084517,0.23,3,1
1974,21313108,-1.031,-0.908,-9.771,-1.125,-0.530,7.166,184.980,4.555,-0.093,-0.105,7.166,4.638158,-74.084517,0.23,3,1
1975,21323091,-1.016,-0.792,-9.694,-1.095,-0.133,7.044,184.949,4.650,-0.081,-0.104,7.044,4.638158,-74.084517,0.23,3,1
1976,21333094,-1.059,-0.724,-9.674,-0.667,0.142,7.471,184.895,4.760,-0.074,-0.108,7.471,4.638158,-74.084517,0.23,3,1
1977,21343097,-1.081,-0.787,-9.699,-0.332,0.599,8.326,184.875,4.875,-0.080,-0.110,8.326,4.638158,-74.084517,0.23,3,1
1978,21353094,-1.071,-0.864,-9.713,-0.362,1.301,8.845,184.891,4.981,-0.088,-0.109,8.845,4.638158,-74.084517,0.23,3,1
1979,21363104,-1.064,-0.951,-9.684,-0.484,2.156,8.784,184.945,5.085,-0.097,-0.109,8.784,4.638158,-74.084517,0.23,3,1
1980,21373102,-1.214,-0.854,-9.768,-1.217,3.071,8.814,184.941,5.253,-0.087,-0.124,8.814,4.638158,-74.084517,0.23,3,1
1981,21383104,-1.424,-0.809,-10.056,-2.651,4.963,10.889,184.893,5.500,-0.082,-0.145,10.889,4.638158,-74.084517,0.23,3,1
1982,21393108,-1.784,-0.625,-10.397,-5.947,9.633,14.673,184.730,5.900,-0.064,-0.182,14.673,4.638158,-74.084517,0.23,3,1
1983,21403096,-2.003,-0.715,-10.686,-8.724,17.781,19.678,184.583,6.412,-0.073,-0.204,19.678,4.638158,-74.084517,0.23,3,1
1984,21413102,-1.574,-1.404,-10.700,-14.126,27.882,23.615,184.678,6.802,-0.143,-0.161,23.615,4.638158,-74.084517,0.23,3,1
1985,21423100,-1.324,-1.761,-10.614,-21.419,36.336,24.042,184.847,7.142,-0.180,-0.135,24.042,4.638158,-74.084517,0.23,3,1
1986,21433094,-1.121,-1.850,-10.306,-26.638,42.561,22.242,185.013,7.444,-0.189,-0.114,22.242,4.638158,-74.084517,0.23,3,1
1987,21443105,-0.926,-1.768,-9.929,-30.605,45.338,19.037,185.123,7.682,-0.180,-0.094,19.037,4.638158,-74.084517,0.23,3,1
1988,21453100,-0.444,-1.677,-9.667,-33.962,44.392,15.070,185.175,7.689,-0.171,-0.045,15.070,4.638158,-74.084517,0.23,3,1
1989,21463096,0.116,-1.525,-9.377,-38.174,39.723,10.706,185.137,7.401,-0.155,0.012,10.706,4.638158,-74.084517,0.23,3,1
1990,21473108,-0.015,-0.768,-9.218,-38.357,31.544,5.427,184.757,7.119,-0.078,-0.002,5.427,4.638158,-74.084517,0.23,3,1
1991,21483097,-0.179,-0.059,-9.333,-34.481,23.091,1.856,184.106,6.859,-0.006,-0.018,1.856,4.638158,-74.084517,0.23,3,1
1992,21493103,-0.370,0.590,-9.307,-27.920,16.743,0.666,183.260,6.649,0.060,-0.038,0.666,4.638158,-74.084517,0.23,3,1
1993,21503091,-0.260,0.751,-9.314,-21.053,12.013,1.887,182.467,6.359,0.077,-0.027,1.887,4.638158,-74.084517,0.23,3,1
1994,21513100,-0.103,0.522,-9.463,-14.950,8.137,3.168,181.902,5.981,0.053,-0.011,3.168,4.638158,-74.084517,0.23,3,1
1995,21523105,-0.027,0.189,-9.631,-8.846,4.994,3.351,181.591,5.568,0.019,-0.003,3.351,4.638158,-74.084517,0.23,3,1
1996,21533104,0.045,-0.025,-9.687,-2.865,2.064,1.856,181.458,5.126,-0.003,0.005,1.856,4.638158,-74.084517,0.23,3,1
1997,21543091,0.045,0.011,-9.696,1.835,-1.048,-0.128,181.361,4.690,0.001,0.005,-0.128,4.638158,-74.084517,0.23,3,1
