seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
730,8886108,-2.507,1.443,-9.161,-4.085,5.238,-12.091,172.288,16.942,0.147,-0.256,-12.091,4.637775,-74.084457,0.00,5,1
731,8896118,-2.457,1.494,-9.117,-4.421,4.139,-11.389,172.095,16.808,0.152,-0.250,-11.389,4.637775,-74.084457,0.00,5,1
732,8906116,-2.449,1.462,-9.067,-4.726,2.797,-10.534,171.925,16.675,0.149,-0.250,-10.534,4.637775,-74.084457,0.00,5,1
733,8916131,-2.497,1.407,-9.088,-5.092,0.966,-9.985,171.793,16.555,0.143,-0.255,-9.985,4.637775,-74.084457,0.00,5,1
734,8926106,-2.623,1.400,-9.233,-5.489,-0.987,-10.076,171.682,16.466,0.143,-0.268,-10.076,4.637775,-74.084457,0.00,5,1
735,8938257,-2.788,1.436,-9.314,-5.703,-2.239,-10.259,171.548,16.426,0.146,-0.284,-10.259,4.637775,-74.084457,0.00,5,1
736,8946112,-2.910,1.532,-9.439,-5.855,-2.361,-10.382,171.405,16.429,0.156,-0.297,-10.382,4.637775,-74.084457,0.00,5,1
737,8956121,-3.036,1.588,-9.497,-5.916,-1.537,-10.382,171.252,16.485,0.162,-0.310,-10.382,4.637775,-74.084457,0.00,5,1
738,8966110,-3.098,1.621,-9.504,-5.520,-0.194,-10.107,171.099,16.574,0.165,-0.316,-10.107,4.637775,-74.084457,0.00,5,1
739,8976108,-3.105,1.588,-9.511,-4.879,1.301,-10.046,170.980,16.672,0.162,-0.317,-10.046,4.637775,-74.084457,0.00,5,1
740,8986112,-3.072,1.576,-9.478,-4.574,2.522,-10.076,170.876,16.765,0.161,-0.313,-10.076,4.637775,-74.084457,0.00,5,1
741,8996121,-3.012,1.602,-9.398,-4.268,3.346,-10.198,170.765,16.842,0.163,-0.307,-10.198,4.637775,-74.084457,0.00,5,1
742,9006120,-2.991,1.658,-9.300,-4.024,3.712,-10.076,170.631,16.920,0.169,-0.305,-10.076,4.637775,-74.084457,0.00,5,1
743,9016114,-2.931,1.696,-9.192,-4.024,3.438,-9.649,170.480,16.977,0.173,-0.299,-9.649,4.637775,-74.084457,0.00,5,1
744,9026106,-2.888,1.720,-9.149,-4.207,2.278,-8.917,170.325,17.005,0.175,-0.295,-8.917,4.637775,-74.084457,0.00,5,1
745,9036108,-2.926,1.769,-9.158,-4.513,0.722,-7.818,170.156,17.031,0.180,-0.298,-7.818,4.637775,-74.084457,0.00,5,1
746,9046127,-3.017,1.814,-9.257,-5.031,-0.774,-6.475,169.984,17.066,0.185,-0.308,-6.475,4.637775,-74.084457,0.00,5,1
747,9056116,-3.096,1.836,-9.403,-5.459,-1.201,-4.919,169.824,17.107,0.187,-0.316,-4.919,4.637775,-74.084457,0.00,5,1
748,9066121,-3.181,1.807,-9.487,-5.459,-0.652,-3.515,169.697,17.175,0.184,-0.324,-3.515,4.637775,-74.084457,0.00,5,1
749,9076109,-3.155,1.730,-9.542,-4.879,0.477,-2.722,169.624,17.233,0.176,-0.322,-2.722,4.637775,-74.084457,0.00,5,1
750,9086115,-3.110,1.641,-9.542,-3.811,1.790,-2.844,169.607,17.281,0.167,-0.317,-2.844,4.637775,-74.084457,0.00,5,1
751,9096114,-3.038,1.532,-9.516,-2.407,3.041,-3.668,169.651,17.313,0.156,-0.310,-3.668,4.637775,-74.084457,0.00,5,1
752,9106105,-2.941,1.470,-9.446,-1.095,3.926,-4.919,169.728,17.320,0.150,-0.300,-4.919,4.637775,-74.084457,0.00,5,1
753,9116106,-2.843,1.426,-9.329,-0.332,4.078,-6.201,169.818,17.303,0.145,-0.290,-6.201,4.637775,-74.084457,0.00,5,1
754,9126162,-2.755,1.453,-9.259,-0.271,3.316,-7.116,169.884,17.249,0.148,-0.281,-7.116,4.637775,-74.084457,0.00,5,1
755,9136131,-2.712,1.542,-9.194,-0.362,1.759,-7.177,169.897,17.173,0.157,-0.277,-7.177,4.637775,-74.084457,0.00,5,1
756,9146116,-2.757,1.547,-9.235,-0.606,-0.194,-6.506,169.909,17.100,0.158,-0.281,-6.506,4.637775,-74.084457,0.00,5,1
757,9156108,-2.871,1.438,-9.384,-1.186,-2.025,-5.438,169.975,17.047,0.147,-0.293,-5.438,4.637775,-74.084457,0.00,5,1
758,9166105,-3.031,1.306,-9.581,-2.132,-2.910,-4.339,170.101,17.035,0.133,-0.309,-4.339,4.637775,-74.084457,0.00,5,1
759,9176107,-3.177,1.255,-9.696,-3.567,-2.422,-3.729,170.235,17.075,0.128,-0.324,-3.729,4.637775,-74.084457,0.00,5,1
760,9186126,-3.229,1.243,-9.761,-4.726,-0.957,-3.454,170.356,17.138,0.127,-0.329,-3.454,4.637775,-74.084457,0.00,5,1
761,9196109,-3.220,1.303,-9.766,-5.306,0.813,-3.454,170.437,17.207,0.133,-0.328,-3.454,4.637775,-74.084457,0.00,5,1
762,9206111,-3.186,1.330,-9.682,-5.215,2.583,-3.881,170.495,17.284,0.136,-0.325,-3.881,4.637775,-74.084457,0.00,5,1
763,9216116,-3.098,1.366,-9.605,-4.696,4.048,-4.461,170.533,17.342,0.139,-0.316,-4.461,4.637775,-74.084457,0.00,5,1
764,9226113,-3.017,1.414,-9.497,-3.750,5.208,-5.255,170.547,17.385,0.144,-0.308,-5.255,4.637775,-74.084457,0.00,5,1
765,9236111,-2.910,1.443,-9.377,-2.712,6.215,-5.895,170.549,17.404,0.147,-0.297,-5.895,4.637775,-74.084457,0.00,5,1
766,9246108,-2.793,1.417,-9.233,-1.858,6.672,-6.475,170.561,17.395,0.144,-0.285,-6.475,4.637775,-74.084457,0.00,5,1
767,9256107,-2.705,1.366,-9.052,-1.247,6.032,-7.147,170.588,17.366,0.139,-0.276,-7.147,4.637775,-74.084457,0.00,5,1
768,9266105,-2.688,1.332,-8.964,-0.851,4.384,-8.184,170.627,17.329,0.136,-0.274,-8.184,4.637775,-74.084457,0.00,5,1
769,9277949,-2.769,1.349,-8.959,-0.912,1.790,-8.917,170.648,17.307,0.138,-0.282,-8.917,4.637775,-74.084457,0.00,5,1
770,9286114,-2.898,1.404,-9.057,-1.461,-0.652,-9.100,170.649,17.307,0.143,-0.295,-9.100,4.637775,-74.084457,0.00,5,1
771,9296112,-3.034,1.477,-9.216,-2.102,-2.025,-8.428,170.622,17.330,0.151,-0.309,-8.428,4.637775,-74.084457,0.00,5,1
772,9306111,-3.141,1.491,-9.269,-2.651,-2.239,-7.147,170.588,17.388,0.152,-0.320,-7.147,4.637775,-74.084457,0.00,5,1
773,9316112,-3.189,1.462,-9.252,-2.987,-1.598,-5.926,170.567,17.470,0.149,-0.325,-5.926,4.637775,-74.084457,0.00,5,1
774,9326111,-3.169,1.414,-9.182,-2.865,-0.774,-5.407,170.566,17.557,0.144,-0.323,-5.407,4.637775,-74.084457,0.00,5,1
775,9336112,-3.124,1.421,-9.185,-1.858,-0.194,-5.651,170.571,17.622,0.145,-0.319,-5.651,4.637775,-74.084457,0.00,5,1
776,9346110,-3.081,1.431,-9.189,-0.149,0.355,-6.597,170.588,17.669,0.146,-0.314,-6.597,4.637775,-74.084457,0.00,5,1
777,9356112,-2.986,1.339,-9.187,1.957,1.179,-8.001,170.665,17.680,0.137,-0.304,-8.001,4.637775,-74.084457,0.00,5,1
778,9366111,-2.898,1.245,-9.211,3.605,1.973,-9.771,170.798,17.658,0.127,-0.295,-9.771,4.637775,-74.084457,0.00,5,1
779,9376112,-2.850,1.224,-9.192,4.673,2.553,-11.511,170.940,17.625,0.125,-0.291,-11.511,4.637775,-74.084457,0.00,5,1
780,9386114,-2.774,1.228,-9.149,5.284,3.163,-13.128,171.072,17.572,0.125,-0.283,-13.128,4.637775,-74.084457,0.00,5,1
781,9396102,-2.643,1.267,-9.117,4.765,3.346,-14.105,171.168,17.471,0.129,-0.269,-14.105,4.637775,-74.084457,0.00,5,1
782,9406117,-2.538,1.310,-9.026,3.605,2.919,-13.983,171.219,17.337,0.134,-0.259,-13.983,4.637775,-74.084457,0.00,5,1
783,9416104,-2.435,1.320,-8.956,1.835,1.637,-13.403,171.240,17.163,0.135,-0.248,-13.403,4.637775,-74.084457,0.00,5,1
784,9426107,-2.423,1.332,-8.920,-0.057,-0.499,-12.823,171.234,16.982,0.136,-0.247,-12.823,4.637775,-74.084457,0.00,5,1
785,9436112,-2.514,1.339,-8.954,-2.041,-2.849,-12.640,171.209,16.829,0.137,-0.256,-12.640,4.637775,-74.084457,0.00,5,1
786,9446115,-2.616,1.385,-9.060,-3.963,-4.802,-12.701,171.154,16.703,0.141,-0.267,-12.701,4.637775,-74.084457,0.00,5,1
787,9456104,-2.755,1.433,-9.139,-5.245,-6.145,-13.189,171.074,16.623,0.146,-0.281,-13.189,4.637775,-74.084457,0.00,5,1
788,9466107,-2.893,1.503,-9.204,-6.100,-6.725,-14.044,170.964,16.595,0.153,-0.295,-14.044,4.637775,-74.084457,0.00,5,1
789,9476112,-2.995,1.583,-9.249,-6.557,-6.938,-15.203,170.825,16.604,0.161,-0.305,-15.203,4.637775,-74.084457,0.00,5,1
790,9486114,-3.091,1.648,-9.309,-6.466,-6.999,-16.485,170.672,16.642,0.168,-0.315,-16.485,4.637775,-74.084457,0.00,5,1
791,9496104,-3.174,1.723,-9.336,-6.222,-6.999,-17.706,170.502,16.707,0.176,-0.324,-17.706,4.637775,-74.084457,0.00,5,1
792,9506107,-3.265,1.814,-9.348,-6.374,-7.091,-18.469,170.302,16.800,0.185,-0.333,-18.469,4.637775,-74.084457,0.00,5,1
793,9516112,-3.358,1.957,-9.406,-6.679,-7.244,-18.408,170.055,16.911,0.200,-0.342,-18.408,4.637775,-74.084457,0.00,5,1
794,9526114,-3.448,2.036,-9.446,-7.015,-7.213,-17.431,169.792,17.043,0.208,-0.352,-17.431,4.637775,-74.084457,0.00,5,1
795,9536104,-3.508,2.113,-9.506,-7.625,-7.030,-15.875,169.515,17.180,0.215,-0.358,-15.875,4.637775,-74.084457,0.00,5,1
796,9546111,-3.580,2.128,-9.593,-7.931,-6.572,-14.074,169.259,17.326,0.217,-0.365,-14.074,4.637775,-74.084457,0.00,5,1
797,9556116,-3.623,2.046,-9.715,-8.175,-5.321,-12.274,169.067,17.475,0.209,-0.369,-12.274,4.637775,-74.084457,0.00,5,1
798,9566108,-3.627,1.973,-9.809,-8.144,-3.215,-11.083,168.931,17.624,0.201,-0.370,-11.083,4.637775,-74.084457,0.00,5,1
799,9589517,-3.198,1.850,-9.662,-6.435,6.337,-11.694,168.749,17.766,0.189,-0.326,-11.694,4.637775,-74.084457,0.00,5,1
800,9590942,-3.198,1.850,-9.662,-6.435,6.337,-11.694,168.657,17.857,0.189,-0.326,-11.694,4.637775,-74.084457,0.00,5,1
801,9596107,-3.198,1.850,-9.662,-6.435,6.337,-11.694,168.613,17.917,0.189,-0.326,-11.694,4.637775,-74.084457,0.00,5,1
802,9606117,-2.919,1.877,-9.430,-5.611,8.900,-12.640,168.546,17.902,0.191,-0.298,-12.640,4.637775,-74.084457,0.00,5,1
803,9616116,-2.619,1.923,-9.187,-5.001,10.029,-13.922,168.442,17.792,0.196,-0.267,-13.922,4.637792,-74.084458,0.00,5,1
804,9626177,-2.359,2.058,-8.985,-4.757,9.511,-15.081,168.262,17.587,0.210,-0.241,-15.081,4.637792,-74.084458,0.00,5,1
805,9636118,-2.173,2.190,-8.860,-4.726,7.466,-15.692,168.017,17.304,0.223,-0.222,-15.692,4.637792,-74.084458,0.00,5,1
806,9646110,-2.049,2.345,-8.747,-5.245,4.475,-15.631,167.698,16.967,0.239,-0.209,-15.631,4.637792,-74.084458,0.00,5,1
807,9656111,-2.013,2.501,-8.690,-6.100,0.752,-14.776,167.314,16.609,0.255,-0.205,-14.776,4.637792,-74.084458,0.00,5,1
808,9666115,-2.094,2.615,-8.752,-6.862,-3.490,-13.586,166.909,16.270,0.267,-0.214,-13.586,4.637792,-74.084458,0.00,5,1
809,9676145,-2.271,2.706,-8.916,-7.442,-7.213,-12.121,166.511,15.986,0.276,-0.232,-12.121,4.637792,-74.084458,0.00,5,1
810,9686122,-2.459,2.759,-9.043,-7.961,-9.807,-10.443,166.135,15.772,0.281,-0.251,-10.443,4.637792,-74.084458,0.00,5,1
811,9696113,-2.597,2.781,-9.175,-8.266,-11.760,-8.886,165.794,15.601,0.284,-0.265,-8.886,4.637792,-74.084458,0.00,5,1
812,9706124,-2.793,2.841,-9.295,-8.388,-13.133,-7.574,165.468,15.501,0.290,-0.285,-7.574,4.637792,-74.084458,0.00,5,1
813,9716126,-2.986,2.887,-9.518,-8.083,-13.805,-6.445,165.181,15.454,0.294,-0.304,-6.445,4.637792,-74.084458,0.00,5,1
814,9726110,-3.179,2.849,-9.665,-7.351,-13.683,-5.529,164.958,15.475,0.290,-0.324,-5.529,4.637792,-74.084458,0.00,5,1
815,9736117,-3.370,2.793,-9.792,-6.496,-13.072,-4.705,164.800,15.563,0.285,-0.344,-4.705,4.637792,-74.084458,0.00,5,1
816,9746115,-3.491,2.728,-9.845,-5.825,-11.882,-4.186,164.694,15.697,0.278,-0.356,-4.186,4.637792,-74.084458,0.00,5,1
817,9756109,-3.623,2.670,-9.756,-4.665,-10.845,-4.125,164.621,15.896,0.272,-0.369,-4.125,4.637792,-74.084458,0.00,5,1
818,9766119,-3.744,2.747,-9.723,-3.994,-10.387,-3.973,164.523,16.132,0.280,-0.382,-3.973,4.637792,-74.084458,0.00,5,1
819,9776116,-3.894,2.894,-9.807,-3.231,-10.143,-2.813,164.389,16.393,0.295,-0.397,-2.813,4.637792,-74.084458,0.00,5,1
820,9786113,-4.042,2.931,-9.859,-2.285,-9.258,-0.372,164.264,16.688,0.299,-0.412,-0.372,4.637792,-74.084458,0.00,5,1
821,9796120,-4.123,2.865,-9.859,-1.888,-7.488,2.924,164.181,17.010,0.292,-0.420,2.924,4.637792,-74.084458,0.00,5,1
822,9806117,-4.197,2.822,-9.970,-1.613,-4.924,6.647,164.137,17.344,0.288,-0.428,6.647,4.637792,-74.084458,0.00,5,1
823,9816118,-4.183,2.694,-9.934,-0.606,-1.964,9.943,164.154,17.685,0.275,-0.427,9.943,4.637792,-74.084458,0.00,5,1
824,9826110,-4.087,2.586,-9.881,0.614,1.057,12.232,164.221,18.004,0.264,-0.417,12.232,4.637792,-74.084458,0.00,5,1
825,9836106,-3.901,2.485,-9.787,2.476,4.231,13.727,164.333,18.275,0.253,-0.398,13.727,4.637792,-74.084458,0.00,5,1
826,9846126,-3.725,2.350,-9.689,5.192,6.886,14.429,164.508,18.500,0.240,-0.380,14.429,4.637792,-74.084458,0.00,5,1
827,9856134,-3.520,2.137,-9.595,7.939,8.900,14.277,164.778,18.666,0.218,-0.359,14.277,4.637792,-74.084458,0.00,5,1
828,9866116,-3.336,1.887,-9.480,10.685,10.457,13.453,165.154,18.783,0.192,-0.340,13.453,4.637792,-74.084458,0.00,5,1
829,9876116,-3.189,1.660,-9.367,12.699,11.098,12.415,165.612,18.857,0.169,-0.325,12.415,4.637792,-74.084458,0.00,5,1
830,9886118,-3.062,1.489,-9.302,13.279,11.189,11.652,166.115,18.886,0.152,-0.312,11.652,4.637792,-74.084458,0.00,5,1
831,9896113,-2.976,1.424,-9.257,12.638,10.670,11.378,166.600,18.879,0.145,-0.304,11.378,4.637792,-74.084458,0.00,5,1
832,9906119,-2.895,1.421,-9.235,11.021,9.633,12.079,167.033,18.830,0.145,-0.295,12.079,4.637792,-74.084458,0.00,5,1
833,9916120,-2.850,1.421,-9.225,8.793,8.351,13.636,167.411,18.755,0.145,-0.291,13.636,4.637792,-74.084458,0.00,5,1
834,9928368,-2.831,1.421,-9.317,6.199,6.825,15.742,167.754,18.661,0.145,-0.289,15.742,4.637792,-74.084458,0.00,5,1
835,9936109,-2.855,1.400,-9.406,4.154,5.757,17.603,168.061,18.552,0.143,-0.291,17.603,4.637792,-74.084458,0.00,5,1
836,9946117,-2.871,1.248,-9.485,2.873,5.421,18.641,168.408,18.449,0.127,-0.293,18.641,4.637792,-74.084458,0.00,5,1
837,9956113,-2.862,1.089,-9.564,2.293,5.574,18.427,168.800,18.343,0.111,-0.292,18.427,4.637792,-74.084458,0.00,5,1
838,9966117,-2.833,0.966,-9.550,2.140,6.123,16.596,169.216,18.242,0.098,-0.289,16.596,4.637792,-74.084458,0.00,5,1
839,9976109,-2.805,0.942,-9.547,2.171,6.642,13.758,169.611,18.142,0.096,-0.286,13.758,4.637792,-74.084458,0.00,5,1
840,9986137,-2.812,1.043,-9.478,1.957,6.886,10.645,169.923,18.063,0.106,-0.287,10.645,4.637792,-74.084458,0.00,5,1
841,9996121,-2.814,1.267,-9.408,1.499,6.856,8.021,170.099,17.995,0.129,-0.287,8.021,4.637792,-74.084458,0.00,5,1
842,10006118,-2.814,1.605,-9.369,0.706,6.672,6.739,170.095,17.930,0.164,-0.287,6.739,4.637792,-74.084458,0.00,5,1
843,10016119,-2.809,1.894,-9.281,0.248,6.520,6.952,169.947,17.870,0.193,-0.286,6.952,4.637792,-74.084458,0.00,5,1
844,10026108,-2.800,2.125,-9.230,0.218,5.879,8.173,169.699,17.805,0.217,-0.286,8.173,4.637792,-74.084458,0.00,5,1
845,10036128,-2.805,2.207,-9.264,0.858,5.330,9.882,169.443,17.736,0.225,-0.286,9.882,4.637792,-74.084458,0.00,5,1
846,10046115,-2.802,2.106,-9.266,2.323,5.025,11.225,169.265,17.670,0.215,-0.286,11.225,4.637792,-74.084458,0.00,5,1
847,10056110,-2.790,1.860,-9.259,4.124,4.780,11.683,169.230,17.610,0.190,-0.285,11.683,4.637792,-74.084458,0.00,5,1
848,10066125,-2.757,1.653,-9.269,5.924,4.506,10.676,169.311,17.541,0.169,-0.281,10.676,4.637792,-74.084458,0.00,5,1
849,10076112,-2.767,1.561,-9.278,7.298,3.773,8.875,169.441,17.475,0.159,-0.282,8.875,4.637792,-74.084458,0.00,5,1
850,10086112,-2.817,1.566,-9.345,8.305,3.102,7.044,169.573,17.421,0.160,-0.287,7.044,4.637792,-74.084458,0.00,5,1
851,10096104,-2.859,1.653,-9.415,8.946,2.919,5.976,169.667,17.377,0.169,-0.292,5.976,4.637792,-74.084458,0.00,5,1
852,10106116,-2.879,1.687,-9.430,9.434,3.346,6.006,169.744,17.346,0.172,-0.294,6.006,4.637792,-74.084458,0.00,5,1
853,10116106,-2.845,1.720,-9.463,9.159,4.201,7.075,169.800,17.306,0.175,-0.290,7.075,4.637792,-74.084458,0.00,5,1
854,10126128,-2.795,1.634,-9.502,8.793,4.780,8.631,169.891,17.251,0.167,-0.285,8.631,4.637792,-74.084458,0.00,5,1
855,10136109,-2.731,1.494,-9.530,8.335,5.177,9.943,170.035,17.175,0.152,-0.278,9.943,4.637792,-74.084458,0.00,5,1
856,10146107,-2.638,1.320,-9.542,7.603,5.574,10.554,170.242,17.071,0.135,-0.269,10.554,4.637792,-74.084458,0.00,5,1
857,10156111,-2.561,1.103,-9.562,6.992,6.093,10.157,170.527,16.948,0.112,-0.261,10.157,4.637792,-74.084458,0.00,5,1
858,10166113,-2.495,0.944,-9.547,5.741,6.459,8.753,170.850,16.813,0.096,-0.254,8.753,4.637792,-74.084458,0.00,5,1
859,10176117,-2.409,1.016,-9.454,5.222,6.215,6.678,171.107,16.658,0.104,-0.246,6.678,4.637792,-74.084458,0.00,5,1
860,10186120,-2.366,1.084,-9.485,4.398,5.360,4.786,171.307,16.483,0.111,-0.241,4.786,4.637792,-74.084458,0.00,5,1
861,10196109,-2.437,1.185,-9.458,3.178,4.475,3.321,171.432,16.347,0.121,-0.249,3.321,4.637792,-74.084458,0.00,5,1
862,10206120,-2.471,1.081,-9.485,1.499,3.651,3.107,171.581,16.226,0.110,-0.252,3.107,4.637792,-74.084458,0.00,5,1
863,10216115,-2.521,0.862,-9.494,-1.003,3.102,3.199,171.798,16.132,0.088,-0.257,3.199,4.637792,-74.084458,0.00,5,1
864,10226119,-2.645,0.968,-9.542,-5.123,2.919,2.558,171.913,16.091,0.099,-0.270,2.558,4.637792,-74.084458,0.00,5,1
865,10236114,-2.671,1.364,-9.607,-8.938,2.949,2.436,171.808,16.051,0.139,-0.272,2.436,4.637792,-74.084458,0.00,5,1
866,10246119,-2.681,1.778,-9.583,-11.654,3.865,3.443,171.498,16.021,0.181,-0.273,3.443,4.637792,-74.084458,0.00,5,1
867,10256114,-2.628,2.060,-9.516,-12.691,5.147,4.969,171.072,15.985,0.210,-0.268,4.969,4.637792,-74.084458,0.00,5,1
868,10266109,-2.542,2.178,-9.439,-12.173,6.093,6.342,170.622,15.929,0.222,-0.259,6.342,4.637792,-74.084458,0.00,5,1
869,10276104,-2.464,2.116,-9.401,-10.311,6.611,6.586,170.249,15.854,0.216,-0.251,6.586,4.637792,-74.084458,0.00,5,1
870,10289364,-2.354,1.937,-9.259,-5.428,5.787,3.565,169.988,15.758,0.198,-0.240,3.565,4.637792,-74.084458,0.00,5,1
871,10296116,-2.354,1.937,-9.259,-5.428,5.787,3.565,169.772,15.657,0.198,-0.240,3.565,4.637792,-74.084458,0.00,5,1
872,10306116,-2.385,1.990,-9.249,-3.475,4.780,1.398,169.566,15.569,0.203,-0.243,1.398,4.637792,-74.084458,0.00,5,1
873,10316116,-2.447,2.084,-9.242,-2.132,3.468,0.055,169.344,15.502,0.213,-0.250,0.055,4.637792,-74.084458,0.00,5,1
874,10326110,-2.492,2.147,-9.257,-1.491,2.522,0.361,169.118,15.448,0.219,-0.254,0.361,4.637792,-74.084458,0.00,5,1
875,10336107,-2.592,2.215,-9.281,-1.888,2.003,1.917,168.879,15.433,0.226,-0.264,1.917,4.637792,-74.084458,0.00,5,1
876,10346104,-2.719,2.268,-9.329,-2.743,1.576,4.358,168.631,15.462,0.231,-0.277,4.358,4.637792,-74.084458,0.00,5,1
877,10356116,-2.788,2.289,-9.389,-3.628,1.576,7.227,168.391,15.511,0.233,-0.284,7.227,4.637792,-74.084458,0.00,5,1
878,10366110,-2.862,2.272,-9.420,-4.391,2.186,9.943,168.174,15.590,0.232,-0.292,9.943,4.637792,-74.084458,0.00,5,1
879,10376107,-2.888,2.231,-9.444,-4.543,3.254,11.927,167.993,15.682,0.228,-0.295,11.927,4.637792,-74.084458,0.00,5,1
880,10386104,-2.836,2.125,-9.434,-3.780,4.841,12.995,167.879,15.764,0.217,-0.289,12.995,4.637792,-74.084458,0.00,5,1
881,10396098,-2.790,2.024,-9.314,-2.468,6.093,12.995,167.820,15.849,0.206,-0.285,12.995,4.637792,-74.084458,0.00,5,1
882,10406111,-2.705,1.988,-9.257,-0.942,6.733,11.866,167.790,15.904,0.203,-0.276,11.866,4.637792,-74.084458,0.00,5,1
883,10416113,-2.612,1.930,-9.204,0.919,6.764,10.401,167.801,15.923,0.197,-0.266,10.401,4.637792,-74.084458,0.00,5,1
884,10426120,-2.554,1.759,-9.081,2.598,6.398,9.119,167.895,15.930,0.179,-0.260,9.119,4.637792,-74.084458,0.00,5,1
885,10436116,-2.547,1.636,-9.009,2.842,5.238,8.021,168.036,15.935,0.167,-0.260,8.021,4.637792,-74.084458,0.00,5,1
886,10446111,-2.538,1.679,-8.937,1.499,3.712,7.410,168.127,15.928,0.171,-0.259,7.410,4.637792,-74.084458,0.00,5,1
887,10456107,-2.545,1.853,-8.870,-0.698,1.912,7.837,168.101,15.913,0.189,-0.259,7.837,4.637792,-74.084458,0.00,5,1
888,10466104,-2.621,2.077,-8.884,-2.712,-0.225,9.424,167.953,15.906,0.212,-0.267,9.424,4.637792,-74.084458,0.00,5,1
889,10476100,-2.716,2.241,-8.968,-3.750,-2.239,11.622,167.740,15.907,0.229,-0.277,11.622,4.637792,-74.084458,0.00,5,1
890,10486116,-2.807,2.239,-9.086,-3.658,-3.765,13.819,167.559,15.919,0.228,-0.286,13.819,4.637792,-74.084458,0.00,5,1
891,10496098,-2.871,2.089,-9.209,-2.407,-4.466,15.040,167.485,15.940,0.213,-0.293,15.040,4.637792,-74.084458,0.00,5,1
892,10506111,-2.929,1.875,-9.329,-0.484,-4.253,14.948,167.544,15.977,0.191,-0.299,14.948,4.637792,-74.084458,0.00,5,1
893,10516116,-2.900,1.629,-9.381,1.286,-3.520,13.605,167.731,16.005,0.166,-0.296,13.605,4.637792,-74.084458,0.00,5,1
894,10526116,-2.855,1.450,-9.357,2.812,-2.819,11.408,167.998,16.024,0.148,-0.291,11.408,4.637792,-74.084458,0.00,5,1
895,10536113,-2.824,1.402,-9.321,3.422,-2.361,9.119,168.271,16.039,0.143,-0.288,9.119,4.637792,-74.084458,0.00,5,1
896,10546149,-2.817,1.520,-9.326,3.239,-2.422,7.380,168.466,16.046,0.155,-0.287,7.380,4.637792,-74.084458,0.00,5,1
897,10556119,-2.788,1.687,-9.305,2.476,-2.635,7.166,168.562,16.037,0.172,-0.284,7.166,4.637792,-74.084458,0.00,5,1
898,10566121,-2.809,1.843,-9.297,1.591,-3.032,8.478,168.569,16.032,0.188,-0.286,8.478,4.637792,-74.084458,0.00,5,1
899,10596655,-2.855,1.547,-9.526,1.408,-3.124,13.788,168.729,15.943,0.158,-0.291,13.788,4.637792,-74.084458,0.00,5,1
900,10598035,-2.855,1.547,-9.526,1.408,-3.124,13.788,168.895,15.901,0.158,-0.291,13.788,4.637792,-74.084458,0.00,5,1
901,10599425,-2.819,1.315,-9.538,2.110,-2.086,13.148,169.189,15.897,0.134,-0.287,13.148,4.637792,-74.084458,0.00,5,1
902,10606114,-2.819,1.315,-9.538,2.110,-2.086,13.148,169.450,15.903,0.134,-0.287,13.148,4.637792,-74.084458,0.00,5,1
903,10616116,-2.769,1.175,-9.514,3.086,-0.987,10.920,169.762,15.898,0.120,-0.282,10.920,4.637792,-74.084458,0.00,5,1
904,10626177,-2.693,1.159,-9.454,3.819,-0.286,8.021,170.054,15.873,0.118,-0.275,8.021,4.637792,-74.084458,0.00,5,1
905,10636117,-2.659,1.253,-9.365,4.276,-0.194,5.213,170.267,15.845,0.128,-0.271,5.213,4.637792,-74.084458,0.00,5,1
906,10646120,-2.652,1.390,-9.353,4.185,-0.591,3.565,170.390,15.811,0.142,-0.270,3.565,4.637792,-74.084458,0.00,5,1
907,10656113,-2.652,1.489,-9.389,3.575,-1.232,3.199,170.450,15.768,0.152,-0.270,3.199,4.637792,-74.084458,0.00,5,1
908,10666124,-2.659,1.525,-9.427,2.476,-1.628,3.809,170.479,15.723,0.156,-0.271,3.809,4.637792,-74.084458,0.00,5,1
909,10676128,-2.688,1.486,-9.451,1.164,-1.872,4.999,170.515,15.690,0.152,-0.274,4.999,4.637792,-74.084458,0.00,5,1
910,10686122,-2.705,1.342,-9.475,0.004,-1.903,5.701,170.607,15.666,0.137,-0.276,5.701,4.637792,-74.084458,0.00,5,1
911,10696107,-2.719,1.224,-9.552,-1.034,-2.056,5.335,170.742,15.641,0.125,-0.277,5.335,4.637792,-74.084458,0.00,5,1
912,10706107,-2.769,1.166,-9.588,-1.827,-2.056,3.840,170.888,15.637,0.119,-0.282,3.840,4.637792,-74.084458,0.00,5,1
913,10716107,-2.836,1.214,-9.578,-2.407,-1.934,1.978,170.993,15.664,0.124,-0.289,1.978,4.637792,-74.084458,0.00,5,1
914,10726110,-2.874,1.344,-9.602,-3.200,-1.567,0.208,171.024,15.703,0.137,-0.293,0.208,4.637792,-74.084458,0.00,5,1
915,10736109,-2.881,1.556,-9.581,-3.994,-0.957,-0.921,170.945,15.746,0.159,-0.294,-0.921,4.637792,-74.084458,0.00,5,1
916,10746109,-2.890,1.744,-9.578,-4.665,-0.530,-0.860,170.781,15.789,0.178,-0.295,-0.860,4.637792,-74.084458,0.00,5,1
917,10756110,-2.917,1.872,-9.590,-5.459,-0.072,-0.189,170.566,15.840,0.191,-0.297,-0.189,4.637792,-74.084458,0.00,5,1
