seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
5009,51667112,-1.305,-0.076,-10.964,-23.220,15.400,-27.441,-176.907,9.965,-0.008,-0.133,-27.441,4.637808,-74.084390,1.52,6,1
5010,51677115,-1.736,0.105,-10.883,-26.852,5.604,-27.349,-177.431,9.946,0.011,-0.177,-27.349,4.637808,-74.084390,1.52,6,1
5011,51687112,-2.397,-0.293,-11.533,-30.544,-4.405,-29.669,-177.797,10.040,-0.030,-0.244,-29.669,4.637808,-74.084390,1.52,6,1
5012,51697115,-2.998,-0.741,-12.677,-36.098,-11.852,-36.138,-178.042,10.175,-0.076,-0.306,-36.138,4.637808,-74.084390,1.52,6,1
5013,51707112,-3.286,-0.401,-13.858,-42.843,-14.873,-45.355,-178.459,10.276,-0.041,-0.335,-45.355,4.637808,-74.084390,1.52,6,1
5014,51736924,-2.511,4.278,-15.210,-23.586,2.919,-56.982,-180.588,10.241,0.436,-0.256,-56.982,4.637808,-74.084390,1.52,6,1
5015,51738281,-2.511,4.278,-15.210,-23.586,2.919,-56.982,-182.413,10.183,0.436,-0.256,-56.982,4.637808,-74.084390,1.52,6,1
5016,51739613,-2.511,4.278,-15.210,-23.586,2.919,-56.982,-183.875,10.110,0.436,-0.256,-56.982,4.637808,-74.084390,1.52,6,1
5017,51747112,-1.832,5.059,-14.194,-2.285,15.309,-47.705,-185.276,9.969,0.516,-0.187,-47.705,4.637808,-74.084390,1.52,6,1
5018,51757115,-1.262,4.748,-12.410,19.077,26.997,-32.476,-186.447,9.823,0.484,-0.129,-32.476,4.637808,-74.084390,1.52,6,1
5019,51767112,-0.854,3.003,-10.417,35.679,34.993,-15.936,-186.932,9.693,0.306,-0.087,-15.936,4.637808,-74.084390,1.52,6,1
5020,51777115,-0.544,0.980,-8.798,43.125,37.556,-3.668,-186.487,9.521,0.100,-0.055,-3.668,4.637808,-74.084390,1.52,6,1
5021,51787112,-0.449,-0.469,-7.345,40.043,34.657,4.236,-185.285,9.342,-0.048,-0.046,4.236,4.637808,-74.084390,1.52,6,1
5022,51797122,-0.504,-1.411,-6.401,29.789,26.997,7.960,-183.570,9.186,-0.144,-0.051,7.960,4.637808,-74.084390,1.52,6,1
5023,51807124,-0.547,-1.894,-6.098,15.873,16.133,7.563,-181.746,8.986,-0.193,-0.056,7.563,4.637808,-74.084390,1.52,6,1
5024,51817109,-0.809,-1.831,-6.358,0.919,3.926,4.694,-180.314,8.859,-0.187,-0.082,4.694,4.637808,-74.084390,1.52,6,1
5025,51827115,-1.219,-1.185,-7.035,-12.081,-7.762,0.513,-179.640,8.851,-0.121,-0.124,0.513,4.637808,-74.084390,1.52,6,1
5026,51837109,-1.481,-0.151,-7.847,-21.480,-16.673,-3.454,-179.778,8.839,-0.015,-0.151,-3.454,4.637808,-74.084390,1.52,6,1
5027,51847107,-1.715,0.795,-8.618,-25.936,-22.075,-4.949,-180.446,8.819,0.081,-0.175,-4.949,4.637808,-74.084390,1.52,6,1
5028,51857130,-1.915,1.219,-9.353,-26.058,-23.021,-4.003,-181.230,8.811,0.124,-0.195,-4.003,4.637808,-74.084390,1.52,6,1
5029,51867106,-2.013,1.159,-9.989,-24.593,-19.756,-1.806,-181.875,8.822,0.118,-0.205,-1.806,4.637808,-74.084390,1.52,6,1
5030,51877114,-2.034,0.884,-10.402,-22.396,-13.469,0.055,-182.311,8.866,0.090,-0.207,0.055,4.637797,-74.084383,1.52,6,1
5031,51887116,-1.930,0.792,-10.561,-19.680,-5.290,1.459,-182.644,8.927,0.081,-0.197,1.459,4.637797,-74.084383,1.52,6,1
5032,51897126,-1.720,0.905,-10.364,-15.133,3.316,3.016,-182.964,8.991,0.092,-0.175,3.016,4.637797,-74.084383,1.52,6,1
5033,51907114,-1.417,1.007,-9.766,-8.785,11.647,5.884,-183.269,9.036,0.103,-0.144,5.884,4.637797,-74.084383,1.52,6,1
5034,51917118,-1.062,0.893,-8.848,-1.827,17.933,10.340,-183.476,9.028,0.091,-0.108,10.340,4.637797,-74.084383,1.52,6,1
5035,51927121,-0.735,0.462,-7.811,4.795,21.138,15.253,-183.423,8.939,0.047,-0.075,15.253,4.637797,-74.084383,1.52,6,1
5036,51937113,-0.535,-0.240,-6.867,9.281,20.436,19.434,-182.919,8.781,-0.024,-0.055,19.434,4.637797,-74.084383,1.52,6,1
5037,51947123,-0.489,-0.932,-6.173,10.838,16.255,21.662,-181.936,8.599,-0.095,-0.050,21.662,4.637797,-74.084383,1.52,6,1
5038,51957115,-0.480,-1.508,-5.817,9.709,9.480,22.059,-180.582,8.375,-0.154,-0.049,22.059,4.637797,-74.084383,1.52,6,1
5039,51967111,-0.525,-1.773,-5.815,6.687,1.698,20.777,-179.176,8.124,-0.181,-0.054,20.777,4.637797,-74.084383,1.52,6,1
5040,51977103,-0.692,-1.640,-6.022,3.147,-5.779,18.671,-178.042,7.931,-0.167,-0.071,18.671,4.637797,-74.084383,1.52,6,1
5041,51987113,-0.885,-1.262,-6.408,0.919,-11.486,16.810,-177.329,7.805,-0.129,-0.090,16.810,4.637797,-74.084383,1.52,6,1
5042,51997106,-1.114,-0.864,-6.800,0.706,-14.415,16.138,-176.970,7.778,-0.088,-0.114,16.138,4.637797,-74.084383,1.52,6,1
5043,52007114,-1.307,-0.739,-7.268,1.805,-14.446,16.688,-176.739,7.823,-0.075,-0.133,16.688,4.637797,-74.084383,1.52,6,1
5044,52017102,-1.424,-0.813,-7.667,3.056,-11.852,17.878,-176.494,7.912,-0.083,-0.145,17.878,4.637797,-74.084383,1.52,6,1
5045,52027114,-1.567,-0.787,-8.017,4.246,-8.281,19.098,-176.292,8.069,-0.080,-0.160,19.098,4.637797,-74.084383,1.52,6,1
5046,52037118,-1.791,-0.691,-8.344,6.046,-3.948,19.678,-176.155,8.336,-0.070,-0.183,19.678,4.637797,-74.084383,1.52,6,1
5047,52047114,-1.992,-0.609,-8.594,8.640,1.088,19.831,-176.057,8.700,-0.062,-0.203,19.831,4.637797,-74.084383,1.52,6,1
5048,52061612,-2.130,-0.556,-8.899,11.936,6.215,19.434,-175.923,9.152,-0.057,-0.217,19.434,4.637797,-74.084383,1.52,6,1
5049,52067099,-2.113,-0.662,-9.110,15.202,11.738,18.702,-175.774,9.561,-0.067,-0.215,18.702,4.637797,-74.084383,1.52,6,1
5050,52077126,-2.073,-0.833,-9.367,17.735,17.048,17.847,-175.541,9.939,-0.085,-0.211,17.847,4.637797,-74.084383,1.52,6,1
5051,52087114,-2.027,-0.794,-9.406,18.589,21.901,17.115,-175.338,10.309,-0.081,-0.207,17.115,4.637797,-74.084383,1.52,6,1
5052,52097116,-1.801,-0.760,-9.254,19.047,25.166,17.054,-175.156,10.591,-0.078,-0.184,17.054,4.637797,-74.084383,1.52,6,1
5053,52107116,-1.505,-0.777,-9.060,20.268,24.861,16.627,-174.961,10.726,-0.079,-0.153,16.627,4.637797,-74.084383,1.52,6,1
5054,52117112,-1.271,-0.801,-9.007,22.465,20.863,15.650,-174.747,10.706,-0.082,-0.130,15.650,4.637797,-74.084383,1.52,6,1
5055,52127120,-1.229,-0.818,-9.120,25.486,14.790,14.918,-174.519,10.604,-0.083,-0.125,14.918,4.637797,-74.084383,1.52,6,1
5056,52137116,-1.419,-0.888,-9.314,29.148,8.870,14.765,-174.249,10.532,-0.091,-0.145,14.765,4.637797,-74.084383,1.52,6,1
5057,52147103,-1.717,-1.235,-9.626,33.146,4.262,14.521,-173.820,10.530,-0.126,-0.175,14.521,4.637797,-74.084383,1.52,6,1
5058,52157117,-2.023,-1.925,-10.028,34.641,2.431,13.666,-173.137,10.602,-0.196,-0.206,13.666,4.637797,-74.084383,1.52,6,1
5059,52167110,-2.218,-2.684,-10.546,31.956,3.743,11.469,-172.271,10.704,-0.274,-0.226,11.469,4.637797,-74.084383,1.52,6,1
5060,52177103,-2.244,-3.174,-11.108,24.662,7.252,7.532,-171.411,10.791,-0.324,-0.229,7.532,4.637797,-74.084383,1.52,6,1
5061,52187112,-2.011,-3.145,-11.819,14.439,11.799,2.009,-170.791,10.786,-0.321,-0.205,2.009,4.637797,-74.084383,1.52,6,1
5062,52197104,-1.601,-2.176,-12.460,4.185,16.499,-3.973,-170.696,10.663,-0.222,-0.163,-3.973,4.637797,-74.084383,1.52,6,1
5063,52207112,-1.133,-0.522,-12.965,-2.346,19.856,-7.177,-171.250,10.410,-0.053,-0.116,-7.177,4.637797,-74.084383,1.52,6,1
5064,52217114,-0.647,1.072,-13.399,-1.705,21.657,-6.170,-172.281,10.023,0.109,-0.066,-6.170,4.637797,-74.084383,1.52,6,1
5065,52227111,-0.346,2.282,-13.462,6.870,22.023,-1.318,-173.539,9.569,0.233,-0.035,-1.318,4.637797,-74.084383,1.52,6,1
5066,52237127,-0.394,2.755,-13.034,22.282,21.260,6.037,-174.734,9.161,0.281,-0.040,6.037,4.637797,-74.084383,1.52,6,1
5067,52247098,-0.721,2.369,-12.069,39.463,20.436,14.704,-175.617,8.904,0.242,-0.073,14.704,4.637797,-74.084383,1.52,6,1
5068,52257125,-1.064,0.344,-10.955,51.701,20.405,22.486,-175.608,8.833,0.035,-0.109,22.486,4.637797,-74.084383,1.52,6,1
5069,52267112,-1.300,-2.376,-10.354,52.372,20.833,25.080,-174.470,8.881,-0.242,-0.133,25.080,4.637797,-74.084383,1.52,6,1
5070,52277119,-1.446,-4.353,-10.181,39.158,21.504,21.815,-172.762,8.967,-0.444,-0.147,21.815,4.637797,-74.084383,1.52,6,1
5071,52287118,-1.329,-5.454,-10.393,15.904,21.687,13.392,-171.052,8.973,-0.556,-0.135,13.392,4.637797,-74.084383,1.52,6,1
5072,52297114,-1.031,-5.182,-11.200,-10.586,20.375,0.971,-169.935,8.838,-0.528,-0.105,0.971,4.637797,-74.084383,1.52,6,1
5073,52307116,-0.654,-2.962,-12.489,-33.260,17.262,-11.419,-169.990,8.543,-0.302,-0.067,-11.419,4.637797,-74.084383,1.52,6,1
5074,52317100,-0.489,0.597,-13.241,-43.789,13.386,-17.706,-171.352,8.173,0.061,-0.050,-17.706,4.637797,-74.084383,1.52,6,1
5075,52327112,-0.208,2.935,-13.599,-35.641,9.297,-14.715,-173.267,7.697,0.299,-0.021,-14.715,4.637797,-74.084383,1.52,6,1
5076,52337117,-0.001,3.936,-13.743,-16.140,6.795,-6.567,-175.146,7.170,0.401,-0.000,-6.567,4.637797,-74.084383,1.52,6,1
5077,52347111,-0.060,3.813,-13.114,6.107,6.703,5.823,-176.693,6.701,0.389,-0.006,5.823,4.637797,-74.084383,1.52,6,1
5078,52357129,-0.175,1.887,-12.088,25.730,7.557,18.549,-177.382,6.318,0.192,-0.018,18.549,4.637797,-74.084383,1.52,6,1
5079,52367112,-0.330,-0.642,-10.899,35.740,7.222,26.331,-176.992,6.031,-0.065,-0.034,26.331,4.637797,-74.084383,1.52,6,1
5080,52377116,-0.556,-2.450,-9.917,33.146,5.025,27.888,-175.854,5.852,-0.250,-0.057,27.888,4.637797,-74.084383,1.52,6,1
5081,52387100,-0.663,-3.330,-9.264,22.190,2.125,24.653,-174.456,5.715,-0.340,-0.068,24.653,4.637797,-74.084383,1.52,6,1
5082,52399213,-0.718,-3.805,-8.985,7.542,-2.056,17.969,-173.024,5.571,-0.388,-0.073,17.969,4.637797,-74.084383,1.52,6,1
5083,52407121,-0.766,-3.465,-9.245,-7.320,-6.755,8.661,-172.042,5.417,-0.353,-0.078,8.661,4.637797,-74.084383,1.52,6,1
5084,52417118,-0.666,-2.513,-9.857,-20.626,-10.417,0.055,-171.741,5.188,-0.256,-0.068,0.055,4.637797,-74.084383,1.52,6,1
5085,52427106,-0.444,-1.226,-10.534,-29.262,-12.309,-6.018,-172.134,4.856,-0.125,-0.045,-6.018,4.637797,-74.084383,1.52,6,1
5086,52437105,-0.222,-0.003,-11.053,-32.375,-12.004,-8.123,-173.033,4.456,-0.000,-0.023,-8.123,4.637797,-74.084383,1.52,6,1
5087,52447109,-0.029,0.826,-11.154,-31.216,-9.746,-6.719,-174.178,4.032,0.084,-0.003,-6.719,4.637797,-74.084383,1.52,6,1
5088,52457109,0.114,1.171,-10.955,-26.790,-6.786,-2.874,-175.337,3.610,0.119,0.012,-2.874,4.637797,-74.084383,1.52,6,1
5089,52467110,0.293,1.173,-10.409,-21.358,-4.314,1.948,-176.382,3.167,0.120,0.030,1.948,4.637797,-74.084383,1.52,6,1
5090,52477108,0.338,0.990,-9.626,-17.055,-3.215,6.861,-177.264,2.738,0.101,0.034,6.861,4.637797,-74.084383,1.52,6,1
5091,52487109,0.297,0.833,-8.786,-13.515,-3.917,11.286,-178.011,2.340,0.085,0.030,11.286,4.637797,-74.084383,1.52,6,1
5092,52497112,0.238,0.693,-7.921,-10.830,-6.175,15.101,-178.644,1.968,0.071,0.024,15.101,4.637797,-74.084383,1.52,6,1
5093,52507097,0.100,0.469,-7.186,-9.456,-9.777,18.610,-179.118,1.663,0.048,0.010,18.610,4.637797,-74.084383,1.52,6,1
5094,52517112,-0.055,0.329,-6.735,-10.158,-14.629,21.692,-179.492,1.432,0.034,-0.006,21.692,4.637797,-74.084383,1.52,6,1
5095,52527099,-0.229,0.431,-6.216,-9.090,-19.908,23.585,-179.915,1.295,0.044,-0.023,23.585,4.637797,-74.084383,1.52,6,1
5096,52537103,-0.508,0.349,-5.966,-6.344,-25.310,24.714,-180.234,1.329,0.036,-0.052,24.714,4.637797,-74.084383,1.52,6,1
5097,52547108,-0.807,0.293,-6.146,-2.651,-29.643,25.263,-180.448,1.518,0.030,-0.082,25.263,4.637797,-74.084383,1.52,6,1
5098,52557113,-1.202,0.250,-6.353,0.034,-31.566,25.599,-180.583,1.923,0.025,-0.123,25.599,4.637797,-74.084383,1.52,6,1
5099,52567100,-1.632,-0.078,-6.507,1.011,-31.230,25.385,-180.476,2.557,-0.008,-0.166,25.385,4.637797,-74.084383,1.52,6,1
5100,52577103,-1.932,-0.671,-6.660,0.706,-29.216,22.974,-179.992,3.316,-0.068,-0.197,22.974,4.637797,-74.084383,1.52,6,1
5101,52587109,-2.085,-1.288,-6.985,-1.461,-26.287,17.878,-179.208,4.063,-0.131,-0.213,17.878,4.637797,-74.084383,1.52,6,1
5102,52597113,-2.125,-1.633,-7.530,-6.191,-23.052,10.645,-178.391,4.712,-0.167,-0.217,10.645,4.637797,-74.084383,1.52,6,1
5103,52607100,-1.980,-1.517,-8.164,-11.227,-19.695,2.344,-177.812,5.190,-0.155,-0.202,2.344,4.637797,-74.084383,1.52,6,1
5104,52617100,-1.727,-0.794,-8.767,-14.034,-16.094,-4.858,-177.712,5.488,-0.081,-0.176,-4.858,4.637797,-74.084383,1.52,6,1
5105,52627106,-1.498,0.081,-9.182,-13.302,-11.913,-8.612,-178.046,5.663,0.008,-0.153,-8.612,4.637797,-74.084383,1.52,6,1
5106,52637103,-1.198,0.631,-9.338,-8.755,-7.671,-8.612,-178.569,5.712,0.064,-0.122,-8.612,4.637797,-74.084383,1.52,6,1
5107,52647105,-0.902,0.705,-9.338,-1.583,-4.466,-6.323,-179.020,5.652,0.072,-0.092,-6.323,4.637797,-74.084383,1.52,6,1
5108,52657103,-0.733,0.467,-9.187,6.046,-2.910,-3.240,-179.258,5.538,0.048,-0.075,-3.240,4.637797,-74.084383,1.52,6,1
5109,52667100,-0.694,0.107,-8.795,13.004,-3.520,-0.036,-179.246,5.424,0.011,-0.071,-0.036,4.637797,-74.084383,1.52,6,1
5110,52677112,-0.847,-0.471,-8.440,17.796,-6.023,2.741,-178.894,5.387,-0.048,-0.086,2.741,4.637797,-74.084383,1.52,6,1
5111,52687110,-1.047,-1.281,-8.265,19.810,-9.715,3.901,-178.121,5.428,-0.131,-0.107,3.901,4.637797,-74.084383,1.52,6,1
5112,52697109,-1.291,-2.021,-8.385,18.803,-13.652,2.405,-177.056,5.533,-0.206,-0.132,2.405,4.637797,-74.084383,1.52,6,1
5113,52707109,-1.479,-2.424,-8.774,15.324,-16.612,-1.318,-175.959,5.658,-0.247,-0.151,-1.318,4.637797,-74.084383,1.52,6,1
5114,52717112,-1.634,-2.390,-9.264,10.441,-18.047,-6.170,-175.065,5.795,-0.244,-0.167,-6.170,4.637797,-74.084383,1.52,6,1
5115,52733200,-1.717,-2.026,-9.840,5.985,-17.681,-10.992,-174.441,5.839,-0.207,-0.175,-10.992,4.637797,-74.084383,1.52,6,1
5116,52737158,-1.677,-1.517,-10.299,3.178,-15.544,-14.623,-174.186,5.954,-0.155,-0.171,-14.623,4.637797,-74.084383,1.52,6,1
5117,52747097,-1.593,-1.047,-10.714,1.805,-12.218,-16.455,-174.185,6.032,-0.107,-0.162,-16.455,4.637797,-74.084383,1.52,6,1
5118,52757102,-1.474,-0.734,-11.041,0.858,-7.701,-16.485,-174.332,6.080,-0.075,-0.150,-16.485,4.637797,-74.084383,1.52,6,1
5119,52767103,-1.357,-0.676,-11.202,-0.576,-2.300,-15.386,-174.508,6.119,-0.069,-0.138,-15.386,4.637797,-74.084383,1.52,6,1
5120,52777102,-1.224,-0.917,-11.303,-2.834,2.492,-14.318,-174.598,6.142,-0.094,-0.125,-14.318,4.637797,-74.084383,1.52,6,1
5121,52787107,-1.088,-1.129,-11.413,-5.703,6.093,-14.349,-174.629,6.139,-0.115,-0.111,-14.349,4.637797,-74.084383,1.52,6,1
5122,52797118,-0.859,-1.093,-11.723,-9.090,8.107,-15.081,-174.714,6.059,-0.111,-0.088,-15.081,4.637797,-74.084383,1.52,6,1
5123,52807114,-0.594,-0.669,-11.910,-12.661,9.266,-14.837,-174.988,5.895,-0.068,-0.061,-14.837,4.637797,-74.084383,1.52,6,1
5124,52817105,-0.375,-0.025,-11.766,-14.461,8.931,-12.335,-175.496,5.661,-0.003,-0.038,-12.335,4.637797,-74.084383,1.52,6,1
5125,52827113,-0.287,0.498,-11.377,-13.729,6.184,-7.788,-176.159,5.391,0.051,-0.029,-7.788,4.637797,-74.084383,1.52,6,1
5126,52837116,-0.380,0.742,-10.923,-11.959,0.752,-2.783,-176.861,5.133,0.076,-0.039,-2.783,4.637797,-74.084383,1.52,6,1
5127,52847099,-0.647,0.722,-10.469,-11.135,-6.511,1.337,-177.505,4.946,0.074,-0.066,1.337,4.637797,-74.084383,1.52,6,1
5128,52857117,-1.009,0.365,-10.176,-12.844,-14.965,3.779,-177.970,4.859,0.037,-0.103,3.779,4.637797,-74.084383,1.52,6,1
5129,52867111,-1.486,-0.288,-10.285,-17.513,-23.235,3.596,-178.163,4.898,-0.029,-0.152,3.596,4.637797,-74.084383,1.52,6,1
5130,52877114,-2.027,-0.758,-10.717,-24.715,-29.918,-0.006,-178.220,5.061,-0.077,-0.207,-0.006,4.637787,-74.084378,1.38,6,1
5131,52887101,-2.652,-0.845,-11.469,-32.863,-34.313,-6.597,-178.336,5.347,-0.086,-0.270,-6.597,4.637787,-74.084378,1.38,6,1
5132,52897112,-3.081,-0.399,-12.472,-41.317,-35.167,-14.074,-178.703,5.670,-0.041,-0.314,-14.074,4.637787,-74.084378,1.38,6,1
5133,52907114,-3.344,0.346,-13.375,-46.352,-32.176,-21.032,-179.342,6.009,0.035,-0.341,-21.032,4.637787,-74.084378,1.38,6,1
5134,52917123,-3.346,1.313,-13.897,-44.979,-26.103,-26.373,-180.219,6.335,0.134,-0.341,-26.373,4.637787,-74.084378,1.38,6,1
5135,52927105,-3.146,2.207,-14.242,-36.770,-18.016,-28.967,-181.212,6.622,0.225,-0.321,-28.967,4.637787,-74.084378,1.38,6,1
5136,52937108,-2.905,2.931,-14.214,-24.471,-7.427,-27.532,-182.233,6.909,0.299,-0.296,-27.532,4.637787,-74.084378,1.38,6,1
5137,52947096,-2.647,3.044,-13.678,-9.975,5.238,-21.978,-183.111,7.244,0.310,-0.270,-21.978,4.637787,-74.084378,1.38,6,1
5138,52957100,-2.399,2.333,-12.672,3.056,17.506,-14.166,-183.639,7.656,0.238,-0.245,-14.166,4.637787,-74.084378,1.38,6,1
5139,52967121,-2.175,1.069,-11.420,11.448,26.600,-7.757,-183.662,8.134,0.109,-0.222,-7.757,4.637787,-74.084378,1.38,6,1
5140,52977114,-1.946,-0.064,-10.241,13.462,30.537,-5.102,-183.230,8.615,-0.006,-0.198,-5.102,4.637787,-74.084378,1.38,6,1
5141,52987112,-1.770,-0.647,-9.410,9.953,29.042,-5.743,-182.590,9.034,-0.066,-0.180,-5.743,4.637787,-74.084378,1.38,6,1
5142,52997116,-1.674,-0.570,-8.976,3.605,23.762,-8.184,-182.080,9.367,-0.058,-0.171,-8.184,4.637787,-74.084378,1.38,6,1
5143,53007108,-1.643,-0.305,-8.762,-2.254,16.652,-10.534,-181.789,9.614,-0.031,-0.168,-10.534,4.637787,-74.084378,1.38,6,1
5144,53017101,-1.672,0.004,-8.899,-6.649,9.602,-12.548,-181.714,9.779,0.000,-0.171,-12.548,4.637787,-74.084378,1.38,6,1
5145,53027114,-1.739,0.288,-9.163,-9.518,3.773,-13.525,-181.807,9.885,0.029,-0.177,-13.525,4.637787,-74.084378,1.38,6,1
5146,53037105,-1.815,0.346,-9.521,-11.043,0.203,-13.525,-181.929,9.953,0.035,-0.185,-13.525,4.637787,-74.084378,1.38,6,1
5147,53047099,-1.848,0.250,-9.843,-12.112,-0.743,-13.311,-182.003,9.996,0.025,-0.188,-13.311,4.637787,-74.084378,1.38,6,1
5148,53057138,-1.846,0.250,-10.116,-12.691,0.416,-13.006,-182.074,10.024,0.025,-0.188,-13.006,4.637787,-74.084378,1.38,6,1
5149,53070766,-1.779,0.409,-10.193,-11.898,3.804,-12.182,-182.238,10.058,0.042,-0.181,-12.182,4.637787,-74.084378,1.38,6,1
5150,53077117,-1.612,0.616,-10.136,-9.456,8.595,-10.168,-182.420,10.055,0.063,-0.164,-10.168,4.637787,-74.084378,1.38,6,1
5151,53087116,-1.412,0.751,-9.751,-5.001,13.844,-6.689,-182.619,10.037,0.077,-0.144,-6.689,4.637787,-74.084378,1.38,6,1
5152,53097119,-1.198,0.703,-9.156,1.316,18.239,-2.111,-182.742,10.002,0.072,-0.122,-2.111,4.637787,-74.084378,1.38,6,1
5153,53107106,-0.983,0.414,-8.392,7.816,21.412,3.077,-182.674,9.940,0.042,-0.100,3.077,4.637787,-74.084378,1.38,6,1
5154,53117118,-0.725,-0.182,-7.717,12.577,22.908,8.265,-182.246,9.797,-0.019,-0.074,8.265,4.637787,-74.084378,1.38,6,1
5155,53127108,-0.463,-0.652,-7.086,15.324,22.206,12.201,-181.525,9.532,-0.066,-0.047,12.201,4.637787,-74.084378,1.38,6,1
5156,53137098,-0.325,-0.924,-6.502,16.728,18.818,15.162,-180.630,9.189,-0.094,-0.033,15.162,4.637787,-74.084378,1.38,6,1
5157,53147117,-0.249,-1.079,-6.046,17.948,12.776,17.206,-179.637,8.777,-0.110,-0.025,17.206,4.637787,-74.084378,1.38,6,1
5158,53157113,-0.237,-1.122,-5.616,18.986,4.658,18.488,-178.621,8.326,-0.114,-0.024,18.488,4.637787,-74.084378,1.38,6,1
5159,53167110,-0.389,-1.257,-5.395,20.146,-5.016,18.793,-177.533,7.947,-0.128,-0.040,18.793,4.637787,-74.084378,1.38,6,1
5160,53177111,-0.790,-1.698,-5.376,21.397,-14.965,18.122,-176.180,7.808,-0.173,-0.081,18.122,4.637787,-74.084378,1.38,6,1
5161,53187110,-1.159,-2.205,-5.613,20.664,-22.991,16.169,-174.638,7.828,-0.225,-0.118,16.169,4.637787,-74.084378,1.38,6,1
5162,53197099,-1.462,-2.438,-6.115,17.063,-27.599,13.758,-173.226,7.929,-0.249,-0.149,13.758,4.637787,-74.084378,1.38,6,1
5163,53207112,-1.722,-2.552,-6.660,10.777,-28.331,12.110,-172.039,8.095,-0.260,-0.176,12.110,4.637787,-74.084378,1.38,6,1
5164,53217107,-1.939,-2.429,-7.258,3.117,-25.890,10.645,-171.202,8.321,-0.248,-0.198,10.645,4.637787,-74.084378,1.38,6,1
5165,53227113,-2.049,-1.927,-7.729,-3.628,-21.495,9.424,-170.835,8.585,-0.197,-0.209,9.424,4.637787,-74.084378,1.38,6,1
5166,53237138,-2.161,-1.392,-8.034,-7.931,-16.948,9.211,-170.854,8.904,-0.142,-0.220,9.211,4.637787,-74.084378,1.38,6,1
5167,53247095,-2.235,-1.137,-8.392,-9.273,-13.744,9.089,-171.046,9.223,-0.116,-0.228,9.089,4.637787,-74.084378,1.38,6,1
5168,53257099,-2.342,-0.987,-8.719,-8.266,-11.699,8.021,-171.309,9.549,-0.101,-0.239,8.021,4.637787,-74.084378,1.38,6,1
5169,53267115,-2.383,-0.898,-9.132,-5.947,-10.143,6.556,-171.595,9.835,-0.092,-0.243,6.556,4.637787,-74.084378,1.38,6,1
5170,53277107,-2.404,-0.736,-9.554,-2.437,-8.769,5.152,-171.919,10.076,-0.075,-0.245,5.152,4.637787,-74.084378,1.38,6,1
5171,53287094,-2.466,-0.481,-9.833,1.438,-7.457,4.450,-172.305,10.309,-0.049,-0.251,4.450,4.637787,-74.084378,1.38,6,1
5172,53297108,-2.478,-0.348,-10.085,5.863,-5.901,4.664,-172.684,10.518,-0.036,-0.253,4.664,4.637787,-74.084378,1.38,6,1
5173,53307111,-2.478,-0.273,-10.236,10.746,-4.100,5.884,-173.022,10.713,-0.028,-0.253,5.884,4.637787,-74.084378,1.38,6,1
5174,53317099,-2.542,-0.358,-10.323,16.148,-2.483,7.136,-173.251,10.926,-0.036,-0.259,7.136,4.637787,-74.084378,1.38,6,1
5175,53327116,-2.583,-0.548,-10.304,22.007,-0.957,7.685,-173.326,11.154,-0.056,-0.263,7.685,4.637787,-74.084378,1.38,6,1
5176,53337111,-2.654,-0.859,-10.126,27.439,-0.133,7.410,-173.209,11.416,-0.088,-0.271,7.410,4.637787,-74.084378,1.38,6,1
5177,53347112,-2.674,-1.351,-10.100,30.888,0.660,6.342,-172.857,11.671,-0.138,-0.273,6.342,4.637787,-74.084378,1.38,6,1
5178,53357108,-2.609,-1.819,-10.184,31.376,2.431,4.908,-172.337,11.881,-0.185,-0.266,4.908,4.637787,-74.084378,1.38,6,1
5179,53367106,-2.530,-2.125,-10.352,28.690,4.902,3.229,-171.768,12.045,-0.217,-0.258,3.229,4.637787,-74.084378,1.38,6,1
5180,53377103,-2.454,-2.137,-10.472,23.686,7.771,1.124,-171.295,12.183,-0.218,-0.250,1.124,4.637787,-74.084378,1.38,6,1
5181,53387104,-2.249,-1.908,-10.606,18.131,10.426,-1.379,-171.010,12.247,-0.195,-0.229,-1.379,4.637787,-74.084378,1.38,6,1
5182,53399388,-2.027,-1.411,-10.880,13.188,11.708,-4.339,-170.982,12.240,-0.144,-0.207,-4.339,4.637787,-74.084378,1.38,6,1
5183,53407108,-1.822,-0.686,-11.370,10.014,11.799,-6.872,-171.316,12.104,-0.070,-0.186,-6.872,4.637787,-74.084378,1.38,6,1
5184,53417132,-1.610,0.093,-11.870,9.831,11.830,-7.757,-171.926,11.874,0.009,-0.164,-7.757,4.637787,-74.084378,1.38,6,1
5185,53427109,-1.477,0.860,-12.280,14.012,12.135,-6.780,-172.723,11.597,0.088,-0.151,-6.780,4.637787,-74.084378,1.38,6,1
5186,53437113,-1.500,1.556,-12.177,22.434,12.654,-3.240,-173.632,11.356,0.159,-0.153,-3.240,4.637787,-74.084378,1.38,6,1
5187,53447105,-1.636,1.593,-11.514,31.925,13.783,2.711,-174.427,11.225,0.162,-0.167,2.711,4.637787,-74.084378,1.38,6,1
5188,53457096,-1.715,0.539,-10.719,39.372,15.004,8.753,-174.709,11.197,0.055,-0.175,8.753,4.637787,-74.084378,1.38,6,1
5189,53467109,-1.946,-1.310,-10.092,40.623,15.370,12.110,-174.170,11.308,-0.134,-0.198,12.110,4.637787,-74.084378,1.38,6,1
