seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
21498,216569115,-2.127,-0.160,-9.607,-0.728,0.172,1.215,-180.404,11.940,-0.016,-0.217,1.215,4.638068,-74.084470,0.00,5,1
21499,216601646,-2.206,-0.030,-9.696,-1.949,0.935,-0.250,-180.411,12.046,-0.003,-0.225,-0.250,4.638068,-74.084470,0.00,5,1
21500,216602993,-2.206,-0.030,-9.696,-1.949,0.935,-0.250,-180.399,12.139,-0.003,-0.225,-0.250,4.638068,-74.084470,0.00,5,1
21501,216604323,-2.206,-0.030,-9.696,-1.949,0.935,-0.250,-180.372,12.216,-0.003,-0.225,-0.250,4.638068,-74.084470,0.00,5,1
21502,216609118,-2.144,0.069,-9.708,-2.285,1.332,-0.433,-180.396,12.250,0.007,-0.219,-0.433,4.638068,-74.084470,0.00,5,1
21503,216619114,-2.108,0.156,-9.725,-2.468,1.729,-0.372,-180.465,12.265,0.016,-0.215,-0.372,4.638068,-74.084470,0.00,5,1
21504,216629110,-2.073,0.233,-9.737,-2.498,1.759,-0.067,-180.566,12.260,0.024,-0.211,-0.067,4.638068,-74.084470,0.00,5,1
21505,216639107,-2.070,0.288,-9.761,-2.376,1.576,0.544,-180.684,12.250,0.029,-0.211,0.544,4.638068,-74.084470,0.00,5,1
21506,216649170,-2.051,0.361,-9.775,-2.132,1.423,1.002,-180.823,12.230,0.037,-0.209,1.002,4.638068,-74.084470,0.00,5,1
21507,216659103,-2.030,0.370,-9.792,-1.736,1.484,1.307,-180.949,12.200,0.038,-0.207,1.307,4.638068,-74.084470,0.00,5,1
21508,216669110,-1.999,0.363,-9.809,-1.247,1.942,1.398,-181.056,12.162,0.037,-0.204,1.398,4.638068,-74.084470,0.00,5,1
21509,216679107,-1.946,0.356,-9.835,-0.759,2.461,1.429,-181.145,12.107,0.036,-0.198,1.429,4.638068,-74.084470,0.00,5,1
21510,216689120,-1.927,0.339,-9.787,-0.545,2.766,1.276,-181.217,12.055,0.035,-0.197,1.276,4.638068,-74.084470,0.00,5,1
21511,216699120,-1.868,0.274,-9.785,-0.484,2.522,1.154,-181.253,11.979,0.028,-0.190,1.154,4.638068,-74.084470,0.00,5,1
21512,216709111,-1.868,0.180,-9.787,-0.332,1.912,0.635,-181.240,11.904,0.018,-0.190,0.635,4.638068,-74.084470,0.00,5,1
21513,216719123,-1.899,0.214,-9.790,-0.576,0.996,-0.341,-181.246,11.841,0.022,-0.194,-0.341,4.638068,-74.084470,0.00,5,1
21514,216729129,-1.889,0.281,-9.826,-0.820,0.050,-1.196,-181.285,11.767,0.029,-0.193,-1.196,4.638068,-74.084470,0.00,5,1
21515,216739113,-1.908,0.363,-9.852,-0.423,-0.316,-1.623,-181.353,11.701,0.037,-0.195,-1.623,4.638068,-74.084470,0.00,5,1
21516,216749115,-1.891,0.426,-9.879,-0.027,-0.194,-1.562,-181.440,11.632,0.043,-0.193,-1.562,4.638068,-74.084470,0.00,5,1
21517,216759117,-1.906,0.435,-9.859,0.370,0.264,-0.982,-181.521,11.581,0.044,-0.194,-0.982,4.638068,-74.084470,0.00,5,1
21518,216769114,-1.896,0.474,-9.881,0.767,0.538,-0.067,-181.608,11.530,0.048,-0.193,-0.067,4.638068,-74.084470,0.00,5,1
21519,216779105,-1.870,0.435,-9.833,1.347,0.538,1.002,-181.668,11.476,0.044,-0.191,1.002,4.638068,-74.084470,0.00,5,1
21520,216789137,-1.875,0.286,-9.761,1.988,0.233,1.734,-181.650,11.432,0.029,-0.191,1.734,4.638068,-74.084470,0.00,5,1
21521,216799117,-1.877,0.144,-9.754,2.293,-0.438,1.520,-181.567,11.387,0.015,-0.191,1.520,4.638068,-74.084470,0.00,5,1
21522,216809114,-1.908,0.050,-9.732,2.140,-0.987,0.513,-181.450,11.355,0.005,-0.195,0.513,4.638068,-74.084470,0.00,5,1
21523,216819111,-1.941,0.018,-9.737,1.896,-1.384,-0.799,-181.330,11.337,0.002,-0.198,-0.799,4.638068,-74.084470,0.00,5,1
21524,216829115,-1.989,0.011,-9.687,1.652,-1.903,-1.867,-181.218,11.340,0.001,-0.203,-1.867,4.638068,-74.084470,0.00,5,1
21525,216839130,-2.049,0.052,-9.679,1.347,-2.178,-2.325,-181.136,11.367,0.005,-0.209,-2.325,4.638068,-74.084470,0.00,5,1
21526,216849122,-2.065,0.071,-9.674,1.042,-2.117,-2.203,-181.072,11.400,0.007,-0.211,-2.203,4.638068,-74.084470,0.00,5,1
21527,216859120,-2.075,0.098,-9.689,0.889,-1.689,-1.562,-181.027,11.438,0.010,-0.212,-1.562,4.638068,-74.084470,0.00,5,1
21528,216869109,-2.135,0.076,-9.641,0.767,-0.987,-0.433,-180.976,11.509,0.008,-0.218,-0.433,4.638068,-74.084470,0.00,5,1
21529,216879118,-2.163,0.047,-9.655,0.797,-0.469,0.452,-180.916,11.590,0.005,-0.221,0.452,4.638068,-74.084470,0.00,5,1
21530,216889118,-2.130,0.021,-9.638,0.614,-0.011,1.154,-180.850,11.657,0.002,-0.217,1.154,4.638068,-74.084470,0.00,5,1
21531,216899122,-2.144,-0.013,-9.602,0.187,0.142,1.368,-180.778,11.730,-0.001,-0.219,1.368,4.638068,-74.084470,0.00,5,1
21532,216909117,-2.182,-0.035,-9.622,-0.271,0.233,1.093,-180.705,11.812,-0.004,-0.223,1.093,4.638068,-74.084470,0.00,5,1
21533,216921410,-2.163,-0.003,-9.650,-0.698,0.264,0.574,-180.657,11.879,-0.000,-0.221,0.574,4.638068,-74.084470,0.00,5,1
21534,216929120,-2.173,0.045,-9.648,-1.034,0.386,0.117,-180.637,11.946,0.005,-0.222,0.117,4.638068,-74.084470,0.00,5,1
21535,216939126,-2.154,0.057,-9.699,-1.217,0.752,-0.036,-180.625,11.998,0.006,-0.220,-0.036,4.638068,-74.084470,0.00,5,1
21536,216949111,-2.130,0.069,-9.727,-1.430,1.149,-0.158,-180.622,12.036,0.007,-0.217,-0.158,4.638068,-74.084470,0.00,5,1
21537,216959120,-2.073,0.107,-9.761,-1.675,1.546,-0.219,-180.638,12.047,0.011,-0.211,-0.219,4.638068,-74.084470,0.00,5,1
21538,216969114,-2.049,0.170,-9.766,-1.888,1.881,-0.128,-180.683,12.049,0.017,-0.209,-0.128,4.638068,-74.084470,0.00,5,1
21539,216979113,-2.018,0.235,-9.771,-1.797,1.729,0.025,-180.753,12.036,0.024,-0.206,0.025,4.638068,-74.084470,0.00,5,1
21540,216989120,-2.011,0.274,-9.768,-1.522,1.698,0.269,-180.833,12.021,0.028,-0.205,0.269,4.638068,-74.084470,0.00,5,1
21541,216999121,-1.996,0.286,-9.790,-1.217,1.729,0.391,-180.908,11.999,0.029,-0.204,0.391,4.638068,-74.084470,0.00,5,1
21542,217009125,-1.941,0.329,-9.790,-0.912,1.912,0.605,-180.995,11.957,0.034,-0.198,0.605,4.638068,-74.084470,0.00,5,1
21543,217019104,-1.903,0.305,-9.807,-0.667,2.217,0.788,-181.061,11.903,0.031,-0.194,0.788,4.638068,-74.084470,0.00,5,1
21544,217029119,-1.837,0.293,-9.797,-0.393,2.217,0.757,-181.115,11.826,0.030,-0.187,0.757,4.638068,-74.084470,0.00,5,1
21545,217039116,-1.784,0.286,-9.759,-0.210,2.125,0.666,-181.160,11.734,0.029,-0.182,0.666,4.638068,-74.084470,0.00,5,1
21546,217049139,-1.734,0.279,-9.773,0.096,1.668,0.483,-181.195,11.622,0.028,-0.177,0.483,4.638068,-74.084470,0.00,5,1
21547,217059118,-1.746,0.245,-9.744,0.187,0.722,0.391,-181.212,11.517,0.025,-0.178,0.391,4.638068,-74.084470,0.00,5,1
21548,217069118,-1.791,0.218,-9.747,0.126,-0.225,0.422,-181.217,11.431,0.022,-0.183,0.422,4.638068,-74.084470,0.00,5,1
21549,217079125,-1.829,0.182,-9.780,0.248,-0.865,0.330,-181.203,11.360,0.019,-0.187,0.330,4.638068,-74.084470,0.00,5,1
21550,217089116,-1.856,0.177,-9.778,0.187,-1.232,0.300,-181.189,11.302,0.018,-0.189,0.300,4.638068,-74.084470,0.00,5,1
21551,217099125,-1.932,0.182,-9.783,-0.088,-1.293,0.208,-181.181,11.280,0.019,-0.197,0.208,4.638068,-74.084470,0.00,5,1
21552,217109116,-1.977,0.197,-9.792,-0.332,-1.171,0.147,-181.182,11.280,0.020,-0.202,0.147,4.638068,-74.084470,0.00,5,1
21553,217119113,-1.994,0.240,-9.797,-0.118,-1.079,0.178,-181.200,11.287,0.024,-0.203,0.178,4.638068,-74.084470,0.00,5,1
21554,217129120,-2.025,0.252,-9.768,0.126,-1.171,0.391,-181.220,11.309,0.026,-0.206,0.391,4.638068,-74.084470,0.00,5,1
21555,217139105,-2.037,0.247,-9.754,0.340,-1.293,0.391,-181.235,11.334,0.025,-0.208,0.391,4.638068,-74.084470,0.00,5,1
21556,217149125,-2.061,0.233,-9.739,0.553,-1.201,0.483,-181.241,11.370,0.024,-0.210,0.483,4.638068,-74.084470,0.00,5,1
21557,217159109,-2.085,0.194,-9.708,0.767,-1.171,0.452,-181.227,11.416,0.020,-0.213,0.452,4.638068,-74.084470,0.00,5,1
21558,217169106,-2.080,0.129,-9.694,0.767,-1.018,0.361,-181.184,11.460,0.013,-0.212,0.361,4.638068,-74.084470,0.00,5,1
21559,217179116,-2.077,0.045,-9.665,0.492,-0.804,0.147,-181.110,11.504,0.005,-0.212,0.147,4.638068,-74.084470,0.00,5,1
21560,217189108,-2.099,0.006,-9.665,0.126,-0.591,-0.128,-181.027,11.556,0.001,-0.214,-0.128,4.638068,-74.084470,0.00,5,1
21561,217199127,-2.089,0.004,-9.653,-0.362,-0.560,-0.433,-180.955,11.601,0.000,-0.213,-0.433,4.638068,-74.084470,0.00,5,1
21562,217209116,-2.077,0.076,-9.706,-0.912,-0.499,-0.677,-180.925,11.633,0.008,-0.212,-0.677,4.638068,-74.084470,0.00,5,1
21563,217219115,-2.108,0.187,-9.749,-1.156,-0.438,-0.768,-180.949,11.673,0.019,-0.215,-0.768,4.638068,-74.084470,0.00,5,1
21564,217229107,-2.116,0.250,-9.778,-1.034,-0.225,-0.372,-180.998,11.712,0.025,-0.216,-0.372,4.638068,-74.084470,0.00,5,1
21565,217239113,-2.101,0.295,-9.819,-0.637,0.172,0.330,-181.059,11.741,0.030,-0.214,0.330,4.638068,-74.084470,0.00,5,1
21566,217249138,-2.070,0.279,-9.857,-0.271,0.783,1.063,-181.104,11.758,0.028,-0.211,1.063,4.638068,-74.084470,0.00,5,1
21567,217261362,-2.018,0.228,-9.823,0.157,1.546,1.490,-181.120,11.764,0.023,-0.206,1.490,4.638068,-74.084470,0.00,5,1
21568,217269116,-1.932,0.214,-9.761,-0.057,1.973,1.429,-181.131,11.739,0.022,-0.197,1.429,4.638068,-74.084470,0.00,5,1
21569,217279113,-1.863,0.283,-9.773,-0.118,2.095,1.185,-181.173,11.685,0.029,-0.190,1.185,4.638068,-74.084470,0.00,5,1
21570,217289111,-1.825,0.291,-9.785,0.004,1.698,1.093,-181.214,11.615,0.030,-0.186,1.093,4.638068,-74.084470,0.00,5,1
21571,217299119,-1.829,0.288,-9.747,0.187,0.874,0.849,-181.249,11.547,0.029,-0.187,0.849,4.638068,-74.084470,0.00,5,1
21572,217309122,-1.846,0.298,-9.749,0.370,-0.102,0.452,-181.285,11.483,0.030,-0.188,0.452,4.638068,-74.084470,0.00,5,1
21573,217319105,-1.870,0.291,-9.727,0.614,-1.018,0.147,-181.312,11.428,0.030,-0.191,0.147,4.638068,-74.084470,0.00,5,1
21574,217329117,-1.949,0.182,-9.756,1.194,-1.567,-0.280,-181.282,11.404,0.019,-0.199,-0.280,4.638068,-74.084470,0.00,5,1
21575,217339112,-1.982,0.100,-9.787,1.316,-1.689,-1.013,-181.217,11.392,0.010,-0.202,-1.013,4.638068,-74.084470,0.00,5,1
21576,217349114,-1.992,0.105,-9.775,0.889,-1.445,-1.623,-181.163,11.388,0.011,-0.203,-1.623,4.638068,-74.084470,0.00,5,1
21577,217359121,-1.987,0.165,-9.761,0.462,-1.018,-1.745,-181.145,11.388,0.017,-0.203,-1.745,4.638068,-74.084470,0.00,5,1
21578,217369119,-1.999,0.271,-9.759,0.187,-0.865,-1.470,-181.177,11.394,0.028,-0.204,-1.470,4.638068,-74.084470,0.00,5,1
21579,217379107,-2.018,0.339,-9.780,-0.027,-0.804,-0.616,-181.239,11.407,0.035,-0.206,-0.616,4.638068,-74.084470,0.00,5,1
21580,217389108,-2.034,0.351,-9.797,0.523,-0.835,0.513,-181.297,11.424,0.036,-0.207,0.513,4.638068,-74.084470,0.00,5,1
21581,217399106,-2.077,0.298,-9.778,1.072,-0.896,1.551,-181.321,11.459,0.030,-0.212,1.551,4.638068,-74.084470,0.00,5,1
21582,217409108,-2.118,0.206,-9.783,1.347,-0.682,1.856,-181.300,11.511,0.021,-0.216,1.856,4.638068,-74.084470,0.00,5,1
21583,217419103,-2.094,0.081,-9.790,1.560,-0.286,1.459,-181.223,11.551,0.008,-0.214,1.459,4.638068,-74.084470,0.00,5,1
21584,217429104,-2.070,0.025,-9.778,1.499,0.172,0.635,-181.128,11.584,0.003,-0.211,0.635,4.638068,-74.084470,0.00,5,1
21585,217439113,-2.063,0.064,-9.751,0.919,0.477,-0.341,-181.062,11.616,0.007,-0.210,-0.341,4.638068,-74.084470,0.00,5,1
21586,217449118,-1.994,0.175,-9.732,0.492,0.447,-1.196,-181.055,11.618,0.018,-0.203,-1.196,4.638068,-74.084470,0.00,5,1
21587,217459110,-1.972,0.276,-9.725,0.523,0.020,-1.409,-181.094,11.607,0.028,-0.201,-1.409,4.638068,-74.084470,0.00,5,1
21588,217469118,-1.939,0.327,-9.737,0.584,-0.743,-1.226,-181.152,11.574,0.033,-0.198,-1.226,4.638068,-74.084470,0.00,5,1
21589,217479113,-1.968,0.377,-9.785,0.828,-1.171,-0.738,-181.225,11.547,0.038,-0.201,-0.738,4.638068,-74.084470,0.00,5,1
21590,217489104,-2.027,0.351,-9.799,1.499,-1.323,-0.128,-181.274,11.546,0.036,-0.207,-0.128,4.638068,-74.084470,0.00,5,1
21591,217499113,-2.023,0.257,-9.787,2.079,-1.110,0.269,-181.273,11.545,0.026,-0.206,0.269,4.638068,-74.084470,0.00,5,1
21592,217509104,-2.044,0.211,-9.771,2.415,-0.499,0.269,-181.248,11.562,0.022,-0.208,0.269,4.638068,-74.084470,0.00,5,1
21593,217519113,-2.011,0.095,-9.737,2.476,0.142,0.117,-181.173,11.571,0.010,-0.205,0.117,4.638068,-74.084470,0.00,5,1
21594,217529104,-1.972,0.054,-9.694,2.201,0.508,0.025,-181.088,11.571,0.006,-0.201,0.025,4.638068,-74.084470,0.00,5,1
21595,217539113,-1.972,0.062,-9.631,1.896,0.355,0.025,-181.016,11.575,0.006,-0.201,0.025,4.638068,-74.084470,0.00,5,1
21596,217549104,-1.994,0.069,-9.629,1.713,-0.408,0.239,-180.954,11.581,0.007,-0.203,0.239,4.638068,-74.084470,0.00,5,1
21597,217559110,-2.051,0.042,-9.648,1.591,-1.323,0.635,-180.886,11.601,0.004,-0.209,0.635,4.638068,-74.084470,0.00,5,1
21598,217569115,-2.125,-0.013,-9.648,1.560,-1.995,0.879,-180.799,11.646,-0.001,-0.217,0.879,4.638068,-74.084470,0.00,5,1
21599,217593782,-2.230,-0.047,-9.641,1.194,-0.926,0.635,-180.682,11.741,-0.005,-0.227,0.635,4.638068,-74.084470,0.00,5,1
21600,217595119,-2.230,-0.047,-9.641,1.194,-0.926,0.635,-180.582,11.839,-0.005,-0.227,0.635,4.638068,-74.084470,0.00,5,1
21601,217599117,-2.185,-0.052,-9.610,0.981,0.233,0.391,-180.499,11.923,-0.005,-0.223,0.391,4.638068,-74.084470,0.00,5,1
21602,217609110,-2.158,-0.032,-9.593,0.706,1.332,0.391,-180.435,11.998,-0.003,-0.220,0.391,4.638068,-74.084470,0.00,5,1
21603,217619107,-2.087,-0.001,-9.564,0.279,1.790,0.879,-180.396,12.041,-0.000,-0.213,0.879,4.638068,-74.084470,0.00,5,1
21604,217629118,-2.065,0.001,-9.588,-0.088,1.729,1.337,-180.366,12.067,0.000,-0.211,1.337,4.638068,-74.084470,0.00,5,1
21605,217639114,-2.070,0.009,-9.593,-0.606,1.301,1.764,-180.346,12.088,0.001,-0.211,1.764,4.638068,-74.084470,0.00,5,1
21606,217649160,-2.094,-0.003,-9.672,-0.881,0.722,1.948,-180.325,12.105,-0.000,-0.214,1.948,4.638068,-74.084470,0.00,5,1
21607,217659117,-2.132,-0.054,-9.735,-0.851,0.416,1.429,-180.283,12.129,-0.006,-0.217,1.429,4.638068,-74.084470,0.00,5,1
21608,217669107,-2.180,-0.052,-9.768,-1.095,0.447,0.513,-180.247,12.169,-0.005,-0.222,0.513,4.638068,-74.084470,0.00,5,1
21609,217679114,-2.170,0.018,-9.833,-1.552,0.874,-0.402,-180.250,12.200,0.002,-0.221,-0.402,4.638068,-74.084470,0.00,5,1
21610,217689120,-2.118,0.165,-9.886,-2.041,1.668,-0.860,-180.324,12.207,0.017,-0.216,-0.860,4.638068,-74.084470,0.00,5,1
21611,217699114,-2.023,0.382,-9.910,-2.315,2.431,-0.402,-180.493,12.177,0.039,-0.206,-0.402,4.638068,-74.084470,0.00,5,1
21612,217709121,-1.930,0.580,-9.934,-1.949,3.010,0.910,-180.731,12.112,0.059,-0.197,0.910,4.638068,-74.084470,0.00,5,1
21613,217719167,-1.829,0.696,-9.924,-0.942,3.102,2.497,-180.994,12.011,0.071,-0.187,2.497,4.638068,-74.084470,0.00,5,1
21614,217729110,-1.744,0.691,-9.931,0.462,3.041,3.718,-181.220,11.879,0.070,-0.178,3.718,4.638068,-74.084470,0.00,5,1
21615,217739114,-1.627,0.587,-9.915,1.988,2.797,3.870,-181.369,11.707,0.060,-0.166,3.870,4.638068,-74.084470,0.00,5,1
21616,217749123,-1.581,0.370,-9.857,3.513,2.461,2.680,-181.397,11.531,0.038,-0.161,2.680,4.638068,-74.084470,0.00,5,1
21617,217759123,-1.572,0.083,-9.735,4.582,1.393,0.544,-181.285,11.363,0.008,-0.160,0.544,4.638068,-74.084470,0.00,5,1
21618,217769137,-1.689,-0.273,-9.506,4.917,-0.743,-2.355,-181.015,11.257,-0.028,-0.172,-2.355,4.638068,-74.084470,0.00,5,1
21619,217779124,-2.044,-0.664,-9.578,4.429,-3.826,-5.499,-180.593,11.281,-0.068,-0.208,-5.499,4.638068,-74.084470,0.54,5,1
21620,217789118,-2.173,-0.719,-10.037,3.269,-4.680,-8.093,-180.204,11.307,-0.073,-0.222,-8.093,4.638068,-74.084470,0.54,5,1
21621,217799105,-1.939,-0.440,-10.160,1.560,-1.354,-8.550,-179.985,11.256,-0.045,-0.198,-8.550,4.638068,-74.084470,0.54,5,1
21622,217809120,-1.546,0.021,-9.934,0.553,3.529,-6.231,-179.990,11.105,0.002,-0.158,-6.231,4.638068,-74.084470,0.54,5,1
21623,217819127,-1.312,0.144,-9.415,1.072,5.360,-1.562,-180.048,10.912,0.015,-0.134,-1.562,4.638068,-74.084470,0.54,5,1
21624,217829120,-1.376,-0.151,-8.920,1.530,1.637,3.931,-179.956,10.765,-0.015,-0.140,3.931,4.638068,-74.084470,0.54,5,1
21625,217839122,-1.677,-0.609,-8.709,0.462,-5.779,8.143,-179.651,10.720,-0.062,-0.171,8.143,4.638068,-74.084470,0.54,5,1
21626,217849119,-2.113,-0.871,-8.810,-3.322,-12.615,9.577,-179.278,10.810,-0.089,-0.215,9.577,4.638068,-74.084470,0.54,5,1
21627,217859121,-2.514,-0.563,-9.295,-8.144,-14.476,7.960,-179.144,11.004,-0.057,-0.256,7.960,4.638068,-74.084470,0.54,5,1
21628,217869130,-2.800,0.100,-9.602,-11.623,-10.600,4.328,-179.363,11.306,0.010,-0.286,4.328,4.638068,-74.084470,0.54,5,1
21629,217879109,-2.819,0.903,-9.864,-11.593,-3.978,0.574,-179.917,11.619,0.092,-0.287,0.574,4.638068,-74.084470,0.54,5,1
21630,217889112,-2.504,1.448,-9.919,-8.571,2.339,-1.531,-180.635,11.824,0.148,-0.255,-1.531,4.638068,-74.084470,0.54,5,1
21631,217899111,-2.151,1.470,-9.917,-4.238,6.184,-1.531,-181.268,11.903,0.150,-0.219,-1.531,4.638068,-74.084470,0.54,5,1
21632,217909116,-1.875,1.156,-9.905,-0.606,6.703,-0.616,-181.684,11.870,0.118,-0.191,-0.616,4.638068,-74.084470,0.54,5,1
21633,217921427,-1.770,0.713,-9.967,1.133,4.139,0.788,-181.857,11.776,0.073,-0.180,0.788,4.638068,-74.084470,0.54,5,1
21634,217929108,-1.808,0.291,-10.138,1.408,0.142,1.459,-181.828,11.649,0.030,-0.184,1.459,4.638068,-74.084470,0.54,5,1
21635,217939106,-2.011,0.069,-10.270,-0.027,-3.520,0.788,-181.717,11.573,0.007,-0.205,0.788,4.638068,-74.084470,0.54,5,1
21636,217949112,-2.347,0.199,-10.549,-1.522,-6.328,-1.196,-181.683,11.590,0.020,-0.239,-1.196,4.638068,-74.084470,0.54,5,1
21637,217959117,-2.607,0.447,-10.736,-1.919,-6.969,-3.607,-181.755,11.683,0.046,-0.266,-3.607,4.638068,-74.084470,0.54,5,1
21638,217969135,-2.645,0.720,-10.801,-0.851,-4.985,-5.987,-181.921,11.794,0.073,-0.270,-5.987,4.638068,-74.084470,0.54,5,1
21639,217979115,-2.404,0.975,-10.808,1.743,-0.896,-7.360,-182.152,11.839,0.099,-0.245,-7.360,4.638068,-74.084470,0.54,5,1
21640,217989106,-2.034,1.096,-10.614,4.917,4.201,-6.903,-182.394,11.799,0.112,-0.207,-6.903,4.638068,-74.084470,0.54,5,1
21641,217999116,-1.555,1.096,-10.232,7.969,8.351,-4.156,-182.604,11.632,0.112,-0.159,-4.156,4.638068,-74.084470,0.54,5,1
21642,218009110,-1.140,0.908,-9.804,10.594,9.572,0.605,-182.712,11.337,0.093,-0.116,0.605,4.638068,-74.084470,0.54,5,1
21643,218019132,-0.926,0.450,-9.458,12.119,7.344,5.732,-182.601,10.966,0.046,-0.094,5.732,4.638068,-74.084470,0.54,5,1
21644,218029126,-0.899,0.001,-9.240,11.784,2.736,9.424,-182.294,10.579,0.000,-0.092,9.424,4.638068,-74.084470,0.54,5,1
21645,218039116,-1.007,-0.363,-9.091,10.410,-2.880,10.554,-181.849,10.228,-0.037,-0.103,10.554,4.638068,-74.084470,0.54,5,1
21646,218049106,-1.260,-0.647,-9.076,8.152,-8.037,8.692,-181.322,9.975,-0.066,-0.128,8.692,4.638068,-74.084470,0.54,5,1
21647,218059115,-1.589,-0.671,-9.110,5.833,-11.516,4.450,-180.847,9.861,-0.068,-0.162,4.450,4.638068,-74.084470,0.54,5,1
21648,218069106,-1.944,-0.512,-9.149,4.215,-13.439,-0.768,-180.499,9.898,-0.052,-0.198,-0.768,4.638068,-74.084470,0.54,5,1
21649,218079120,-2.223,-0.341,-9.187,3.605,-14.110,-5.316,-180.266,10.049,-0.035,-0.227,-5.316,4.638068,-74.084470,0.54,5,1
21650,218089108,-2.428,-0.235,-9.266,3.513,-13.530,-7.971,-180.103,10.277,-0.024,-0.248,-7.971,4.638068,-74.084470,0.54,5,1
21651,218099117,-2.604,-0.158,-9.300,3.666,-11.943,-8.367,-179.988,10.576,-0.016,-0.266,-8.367,4.638068,-74.084470,0.54,5,1
21652,218109109,-2.764,-0.196,-9.309,3.727,-9.990,-6.506,-179.862,10.937,-0.020,-0.282,-6.506,4.638068,-74.084470,0.54,5,1
21653,218119119,-2.886,-0.331,-9.333,3.208,-7.884,-3.210,-179.689,11.339,-0.034,-0.294,-3.210,4.638068,-74.084470,0.54,5,1
21654,218129118,-2.941,-0.512,-9.362,2.293,-5.687,0.330,-179.453,11.749,-0.052,-0.300,0.330,4.638068,-74.084470,0.54,5,1
21655,218139109,-2.979,-0.666,-9.389,0.858,-3.398,3.382,-179.178,12.161,-0.068,-0.304,3.382,4.638068,-74.084470,0.54,5,1
21656,218149119,-3.029,-0.789,-9.466,-0.912,-1.262,5.213,-178.886,12.570,-0.080,-0.309,5.213,4.638068,-74.084470,0.54,5,1
21657,218159102,-3.036,-0.792,-9.578,-2.529,0.844,5.549,-178.635,12.956,-0.081,-0.310,5.549,4.638068,-74.084470,0.54,5,1
21658,218169127,-2.988,-0.780,-9.638,-4.207,2.797,4.755,-178.426,13.303,-0.080,-0.305,4.755,4.638068,-74.084470,0.54,5,1
21659,218179126,-2.890,-0.647,-9.756,-5.520,4.475,3.168,-178.308,13.586,-0.066,-0.295,3.168,4.638068,-74.084470,0.54,5,1
21660,218189119,-2.774,-0.447,-9.831,-6.710,5.971,1.612,-178.301,13.806,-0.046,-0.283,1.612,4.638068,-74.084470,0.54,5,1
21661,218199106,-2.592,-0.170,-9.869,-7.534,7.374,0.696,-178.425,13.944,-0.017,-0.264,0.696,4.638068,-74.084470,0.54,5,1
21662,218209120,-2.356,0.153,-9.912,-7.961,8.229,0.696,-178.686,13.977,0.016,-0.240,0.696,4.638068,-74.084470,0.54,5,1
21663,218219105,-2.132,0.406,-9.891,-7.717,8.626,1.612,-179.037,13.918,0.041,-0.217,1.612,4.638068,-74.084470,0.54,5,1
21664,218229118,-2.027,0.508,-9.843,-6.862,8.320,2.405,-179.398,13.821,0.052,-0.207,2.405,4.638068,-74.084470,0.54,5,1
21665,218239105,-1.949,0.575,-9.888,-5.886,7.283,2.588,-179.752,13.684,0.059,-0.199,2.588,4.638068,-74.084470,0.54,5,1
21666,218249124,-1.825,0.701,-9.915,-5.123,6.032,2.039,-180.126,13.491,0.071,-0.186,2.039,4.638068,-74.084470,0.54,5,1
21667,218261203,-1.705,0.782,-9.907,-3.963,5.269,1.032,-180.509,13.261,0.080,-0.174,1.032,4.638068,-74.084470,0.54,5,1
21668,218269116,-1.646,0.831,-9.891,-2.407,4.902,-0.158,-180.861,13.010,0.085,-0.168,-0.158,4.638068,-74.084470,0.54,5,1
21669,218279107,-1.539,0.872,-9.838,-0.942,4.445,-1.196,-181.193,12.732,0.089,-0.157,-1.196,4.638068,-74.084470,0.54,5,1
21670,218289130,-1.422,0.879,-9.826,0.553,3.499,-1.806,-181.489,12.418,0.090,-0.145,-1.806,4.638068,-74.084470,0.54,5,1
21671,218299108,-1.345,0.703,-9.747,2.171,2.247,-2.081,-181.671,12.088,0.072,-0.137,-2.081,4.638068,-74.084470,0.54,5,1
21672,218309109,-1.350,0.503,-9.694,3.208,0.477,-2.386,-181.741,11.774,0.051,-0.138,-2.386,4.638068,-74.084470,0.54,5,1
21673,218319114,-1.388,0.365,-9.674,3.483,-1.628,-2.569,-181.742,11.483,0.037,-0.142,-2.569,4.638068,-74.084470,0.54,5,1
21674,218329118,-1.517,0.199,-9.648,3.452,-3.765,-2.539,-181.667,11.253,0.020,-0.155,-2.539,4.638068,-74.084470,0.54,5,1
21675,218339110,-1.703,0.069,-9.662,3.239,-5.779,-2.691,-181.541,11.104,0.007,-0.174,-2.691,4.638068,-74.084470,0.54,5,1
21676,218349120,-1.906,-0.030,-9.677,2.903,-7.030,-2.386,-181.384,11.043,-0.003,-0.194,-2.386,4.638068,-74.084470,0.54,5,1
21677,218359107,-2.092,-0.095,-9.723,2.445,-7.427,-1.959,-181.213,11.058,-0.010,-0.213,-1.959,4.638068,-74.084470,0.54,5,1
21678,218369105,-2.235,-0.088,-9.725,1.805,-6.969,-1.409,-181.065,11.138,-0.009,-0.228,-1.409,4.638068,-74.084470,0.54,5,1
21679,218379107,-2.356,-0.052,-9.713,1.347,-5.901,-0.463,-180.948,11.274,-0.005,-0.240,-0.463,4.638068,-74.084470,0.54,5,1
