seq,t_us,ax,ay,az,gx,gy,gz,roll,pitch,g_lat,g_lon,yaw_rate,lat,lon,gps_spd,sats,gps_fix
376,5352110,-1.770,2.605,-8.932,7.023,-0.591,-12.365,163.453,11.186,0.266,-0.180,-12.365,4.638072,-74.084482,0.00,7,1
377,5362099,-1.803,2.381,-8.932,5.497,-3.948,-9.985,163.611,11.094,0.243,-0.184,-9.985,4.638072,-74.084482,0.00,7,1
378,5372105,-1.882,2.128,-9.036,3.300,-7.213,-8.459,163.869,11.012,0.217,-0.192,-8.459,4.638072,-74.084482,0.00,7,1
379,5382105,-1.963,2.007,-9.230,1.560,-9.441,-8.123,164.168,10.939,0.205,-0.200,-8.123,4.638072,-74.084482,0.00,7,1
380,5392095,-2.042,1.964,-9.454,0.797,-10.448,-8.398,164.479,10.877,0.200,-0.208,-8.398,4.638072,-74.084482,0.00,7,1
381,5402099,-2.135,1.973,-9.586,0.340,-9.685,-8.825,164.770,10.857,0.201,-0.218,-8.825,4.638072,-74.084482,0.00,7,1
382,5412105,-2.170,2.026,-9.521,0.492,-7.640,-9.588,165.011,10.878,0.207,-0.221,-9.588,4.638072,-74.084482,0.00,7,1
383,5422105,-2.120,2.227,-9.362,2.201,-5.748,-10.046,165.141,10.903,0.227,-0.216,-10.046,4.638072,-74.084482,0.00,7,1
384,5432099,-2.032,2.359,-9.302,4.948,-4.466,-9.405,165.220,10.902,0.241,-0.207,-9.405,4.638072,-74.084482,0.00,7,1
385,5442099,-1.956,2.284,-9.031,8.152,-3.673,-8.184,165.325,10.901,0.233,-0.199,-8.184,4.638072,-74.084482,0.00,7,1
386,5452105,-1.879,2.067,-8.793,11.143,-4.283,-6.872,165.526,10.886,0.211,-0.192,-6.872,4.638072,-74.084482,0.00,7,1
387,5462105,-1.894,1.740,-8.728,13.401,-6.145,-6.262,165.885,10.876,0.177,-0.193,-6.262,4.638072,-74.084482,0.00,7,1
388,5472095,-1.937,1.426,-8.711,14.988,-8.953,-6.689,166.386,10.869,0.145,-0.197,-6.689,4.638072,-74.084482,0.00,7,1
389,5482099,-2.011,1.173,-8.779,14.439,-12.676,-7.299,166.976,10.862,0.120,-0.205,-7.299,4.638072,-74.084482,0.00,7,1
390,5492110,-2.185,0.951,-9.069,12.119,-16.612,-8.184,167.627,10.872,0.097,-0.223,-8.184,4.638072,-74.084482,0.00,7,1
391,5502116,-2.509,0.807,-9.487,9.464,-19.359,-9.954,168.292,10.958,0.082,-0.256,-9.954,4.638072,-74.084482,0.00,7,1
392,5512107,-2.736,0.826,-9.881,7.298,-20.000,-12.792,168.892,11.084,0.084,-0.279,-12.792,4.638072,-74.084482,0.00,7,1
393,5522108,-2.864,0.971,-10.040,5.070,-18.871,-15.112,169.368,11.245,0.099,-0.292,-15.112,4.638072,-74.084482,0.00,7,1
394,5532117,-2.967,1.144,-10.085,2.476,-16.979,-16.180,169.709,11.446,0.117,-0.303,-16.180,4.638072,-74.084482,0.00,7,1
395,5542112,-3.012,1.332,-10.121,-0.179,-14.720,-16.119,169.919,11.665,0.136,-0.307,-16.119,4.638072,-74.084482,0.00,7,1
396,5552116,-2.967,1.520,-10.032,-2.315,-12.706,-15.356,170.005,11.874,0.155,-0.303,-15.356,4.638072,-74.084482,0.00,7,1
397,5562119,-2.938,1.597,-9.907,-3.414,-11.119,-13.861,170.033,12.085,0.163,-0.300,-13.861,4.638072,-74.084482,0.00,7,1
398,5572106,-2.945,1.609,-9.775,-4.330,-9.960,-12.091,170.035,12.309,0.164,-0.300,-12.091,4.638072,-74.084482,0.00,7,1
399,5597013,-3.131,1.609,-9.771,0.645,-6.359,-10.107,170.087,12.536,0.164,-0.319,-10.107,4.638072,-74.084482,0.00,7,1
400,5598410,-3.131,1.609,-9.771,0.645,-6.359,-10.107,170.136,12.835,0.164,-0.319,-10.107,4.638072,-74.084482,0.00,7,1
401,5602106,-3.131,1.609,-9.771,0.645,-6.359,-10.107,170.180,13.157,0.164,-0.319,-10.107,4.638072,-74.084482,0.00,7,1
402,5612111,-3.184,1.667,-9.879,3.605,-4.405,-10.290,170.228,13.471,0.170,-0.325,-10.290,4.638072,-74.084482,0.00,7,1
403,5622124,-3.134,1.713,-9.835,5.833,-2.147,-8.856,170.266,13.757,0.175,-0.320,-8.856,4.638072,-74.084482,0.00,7,1
404,5632115,-3.022,1.564,-9.735,6.626,-0.652,-6.536,170.372,13.997,0.159,-0.308,-6.536,4.638072,-74.084482,0.00,7,1
405,5642116,-3.019,1.260,-9.521,6.138,-0.041,-4.186,170.596,14.255,0.128,-0.308,-4.186,4.638072,-74.084482,0.00,7,1
406,5652109,-3.010,0.992,-9.550,5.741,-0.286,-3.088,170.929,14.484,0.101,-0.307,-3.088,4.638072,-74.084482,0.00,7,1
407,5662117,-3.050,0.860,-9.648,6.077,-0.133,-3.790,171.305,14.700,0.088,-0.311,-3.790,4.638072,-74.084482,0.00,7,1
408,5672108,-3.081,0.792,-9.660,6.535,0.569,-5.285,171.686,14.917,0.081,-0.314,-5.285,4.638072,-74.084482,0.00,7,1
409,5682121,-3.105,0.826,-9.665,5.772,1.393,-6.170,172.012,15.133,0.084,-0.317,-6.170,4.638072,-74.084482,0.00,7,1
410,5692115,-3.098,0.833,-9.631,4.246,2.064,-6.079,172.293,15.338,0.085,-0.316,-6.079,4.638072,-74.084482,0.00,7,1
411,5702119,-3.124,0.758,-9.564,1.774,2.522,-5.377,172.561,15.552,0.077,-0.319,-5.377,4.638072,-74.084482,0.00,7,1
412,5712105,-3.129,0.674,-9.518,-0.576,2.766,-4.919,172.824,15.761,0.069,-0.319,-4.919,4.638072,-74.084482,0.00,7,1
413,5722114,-3.155,0.623,-9.514,-2.132,3.499,-5.346,173.076,15.972,0.064,-0.322,-5.346,4.638072,-74.084482,0.00,7,1
414,5732115,-3.158,0.623,-9.458,-2.590,4.323,-6.414,173.302,16.182,0.064,-0.322,-6.414,4.638072,-74.084482,0.00,7,1
415,5742114,-3.129,0.744,-9.283,-2.926,5.086,-7.818,173.442,16.395,0.076,-0.319,-7.818,4.638072,-74.084482,0.00,7,1
416,5752113,-3.014,0.937,-9.091,-2.285,4.902,-8.642,173.475,16.564,0.096,-0.307,-8.642,4.638072,-74.084482,0.00,7,1
417,5762116,-2.969,1.089,-8.995,-1.919,3.956,-8.367,173.428,16.703,0.111,-0.303,-8.367,4.638072,-74.084482,0.00,7,1
418,5772112,-3.014,1.147,-9.000,-1.613,2.797,-7.299,173.359,16.839,0.117,-0.307,-7.299,4.638072,-74.084482,0.00,7,1
419,5782109,-3.026,1.156,-8.968,-1.003,1.790,-6.170,173.294,16.964,0.118,-0.309,-6.170,4.638072,-74.084482,0.00,7,1
420,5792119,-3.029,1.178,-9.168,-1.156,1.088,-4.888,173.235,17.045,0.120,-0.309,-4.888,4.638072,-74.084482,0.00,7,1
421,5802104,-3.017,1.106,-9.269,0.767,1.607,-4.217,173.240,17.106,0.113,-0.308,-4.217,4.638072,-74.084482,0.00,7,1
422,5812109,-2.943,1.026,-9.230,3.025,2.095,-4.431,173.300,17.142,0.105,-0.300,-4.431,4.638072,-74.084482,0.00,7,1
423,5822114,-2.900,1.040,-9.314,4.917,2.492,-5.010,173.371,17.147,0.106,-0.296,-5.010,4.638072,-74.084482,0.00,7,1
424,5832100,-2.759,1.043,-9.290,6.626,2.766,-5.224,173.450,17.096,0.106,-0.281,-5.224,4.638072,-74.084482,0.00,7,1
425,5842118,-2.678,0.951,-9.293,6.413,2.156,-4.858,173.564,17.009,0.097,-0.273,-4.858,4.638072,-74.084482,0.00,7,1
426,5852109,-2.650,0.838,-9.333,4.887,1.240,-4.736,173.712,16.903,0.085,-0.270,-4.736,4.638072,-74.084482,0.00,7,1
427,5862104,-2.640,0.792,-9.362,3.056,0.447,-5.285,173.854,16.790,0.081,-0.269,-5.285,4.638072,-74.084482,0.00,7,1
428,5872114,-2.607,0.780,-9.444,1.469,-0.133,-6.353,173.980,16.657,0.080,-0.266,-6.353,4.638072,-74.084482,0.00,7,1
429,5882120,-2.612,0.874,-9.506,-0.362,-0.652,-7.513,174.038,16.522,0.089,-0.266,-7.513,4.638072,-74.084482,0.00,7,1
430,5892120,-2.607,0.937,-9.446,-1.430,-1.262,-8.612,174.049,16.397,0.096,-0.266,-8.612,4.638072,-74.084482,0.00,7,1
431,5902103,-2.552,0.944,-9.348,-3.078,-2.422,-8.795,174.036,16.258,0.096,-0.260,-8.795,4.638072,-74.084482,0.00,7,1
432,5912111,-2.581,0.973,-9.406,-5.367,-3.948,-8.947,173.992,16.121,0.099,-0.263,-8.947,4.638072,-74.084482,0.00,7,1
433,5922117,-2.745,1.048,-9.566,-6.771,-5.168,-9.802,173.912,16.034,0.107,-0.280,-9.802,4.638072,-74.084482,0.00,7,1
434,5934263,-2.972,1.429,-9.953,-6.283,-4.131,-11.633,173.678,15.994,0.146,-0.303,-11.633,4.638072,-74.084482,0.00,7,1
435,5942120,-2.972,1.429,-9.953,-6.283,-4.131,-11.633,173.475,15.971,0.146,-0.303,-11.633,4.638072,-74.084482,0.00,7,1
436,5952118,-3.029,1.585,-9.977,-4.696,-1.872,-11.602,173.234,15.987,0.162,-0.309,-11.602,4.638072,-74.084482,0.00,7,1
437,5962117,-3.041,1.737,-9.927,-3.170,0.569,-10.839,172.955,16.033,0.177,-0.310,-10.839,4.638072,-74.084482,0.00,7,1
438,5972113,-2.962,1.858,-9.795,-1.766,2.736,-9.130,172.647,16.076,0.189,-0.302,-9.130,4.638072,-74.084482,0.00,7,1
439,5982123,-2.900,1.822,-9.593,-0.576,3.987,-6.750,172.374,16.127,0.186,-0.296,-6.750,4.638072,-74.084482,0.00,7,1
440,5992123,-2.898,1.725,-9.456,0.004,4.262,-4.675,172.159,16.195,0.176,-0.295,-4.675,4.638072,-74.084482,0.00,7,1
441,6002118,-2.871,1.672,-9.523,0.981,4.109,-3.210,171.999,16.238,0.171,-0.293,-3.210,4.638072,-74.084482,0.00,7,1
442,6012104,-2.857,1.559,-9.576,2.323,4.384,-2.142,171.921,16.269,0.159,-0.291,-2.142,4.638072,-74.084482,0.00,7,1
443,6022113,-2.833,1.419,-9.523,3.330,4.811,-1.562,171.918,16.301,0.145,-0.289,-1.562,4.638072,-74.084482,0.00,7,1
444,6032100,-2.802,1.359,-9.463,4.002,4.902,-1.379,171.945,16.327,0.139,-0.286,-1.379,4.638072,-74.084482,0.00,7,1
445,6042125,-2.781,1.282,-9.444,4.337,4.902,-1.379,172.008,16.345,0.131,-0.284,-1.379,4.638072,-74.084482,0.00,7,1
446,6052113,-2.774,1.228,-9.401,3.941,4.872,-1.379,172.085,16.365,0.125,-0.283,-1.379,4.638072,-74.084482,0.00,7,1
447,6062103,-2.764,1.183,-9.345,3.575,4.902,-1.470,172.170,16.387,0.121,-0.282,-1.470,4.638072,-74.084482,0.00,7,1
448,6072118,-2.795,1.149,-9.300,2.812,4.780,-1.776,172.255,16.426,0.117,-0.285,-1.776,4.638072,-74.084482,0.00,7,1
449,6082112,-2.750,1.207,-9.369,1.408,4.902,-1.898,172.298,16.434,0.123,-0.280,-1.898,4.638072,-74.084482,0.00,7,1
450,6092102,-2.693,1.200,-9.357,1.591,5.360,-2.111,172.341,16.421,0.122,-0.275,-2.111,4.638072,-74.084482,0.00,7,1
451,6102134,-2.645,1.250,-9.194,1.988,5.696,-2.691,172.351,16.412,0.127,-0.270,-2.691,4.638072,-74.084482,0.00,7,1
452,6112101,-2.578,1.383,-9.088,1.499,5.330,-2.996,172.284,16.380,0.141,-0.263,-2.996,4.638072,-74.084482,0.00,7,1
453,6122168,-2.430,1.361,-8.947,1.621,4.139,-2.844,172.224,16.290,0.139,-0.248,-2.844,4.638072,-74.084482,0.00,7,1
454,6132106,-2.468,1.376,-8.932,1.042,2.186,-2.874,172.154,16.208,0.140,-0.252,-2.874,4.638072,-74.084482,0.00,7,1
455,6142104,-2.497,1.407,-9.019,1.225,0.294,-2.600,172.083,16.117,0.143,-0.255,-2.600,4.638072,-74.084482,0.00,7,1
456,6152106,-2.550,1.296,-9.103,2.018,-1.323,-2.477,172.085,16.034,0.132,-0.260,-2.477,4.638072,-74.084482,0.00,7,1
457,6162104,-2.685,1.272,-9.300,2.049,-2.147,-2.905,172.111,15.985,0.130,-0.274,-2.905,4.638072,-74.084482,0.00,7,1
458,6172101,-2.743,1.368,-9.437,2.506,-2.025,-3.515,172.103,15.948,0.140,-0.280,-3.515,4.638072,-74.084482,0.00,7,1
459,6182110,-2.755,1.465,-9.458,2.567,-1.628,-3.485,172.053,15.918,0.149,-0.281,-3.485,4.638072,-74.084482,0.00,7,1
460,6192101,-2.783,1.474,-9.454,2.262,-1.110,-2.935,171.999,15.909,0.150,-0.284,-2.935,4.638072,-74.084482,0.00,7,1
461,6202110,-2.771,1.499,-9.403,2.140,-0.591,-2.203,171.933,15.905,0.153,-0.283,-2.203,4.638072,-74.084482,0.00,7,1
462,6212099,-2.740,1.539,-9.386,2.384,-0.377,-1.562,171.855,15.891,0.157,-0.279,-1.562,4.638072,-74.084482,0.00,7,1
463,6222111,-2.681,1.535,-9.369,3.544,-0.316,-0.921,171.794,15.856,0.156,-0.273,-0.921,4.638072,-74.084482,0.00,7,1
464,6232098,-2.731,1.472,-9.357,4.734,-0.499,-0.616,171.776,15.846,0.150,-0.278,-0.616,4.638072,-74.084482,0.00,7,1
465,6242100,-2.681,1.479,-9.381,5.833,-1.171,-0.738,171.769,15.805,0.151,-0.273,-0.738,4.638072,-74.084482,0.00,7,1
466,6252104,-2.628,1.503,-9.463,5.802,-1.750,-0.311,171.756,15.730,0.153,-0.268,-0.311,4.638072,-74.084482,0.00,7,1
467,6262106,-2.619,1.455,-9.444,5.222,-2.208,0.544,171.760,15.655,0.148,-0.267,0.544,4.638072,-74.084482,0.00,7,1
468,6272094,-2.633,1.385,-9.439,4.551,-2.910,1.368,171.790,15.587,0.141,-0.268,1.368,4.638072,-74.084482,0.00,7,1
469,6282097,-2.669,1.318,-9.492,4.246,-3.459,1.490,171.849,15.530,0.134,-0.272,1.490,4.638072,-74.084482,0.00,7,1
470,6294117,-2.719,1.298,-9.679,4.093,-3.704,1.429,171.929,15.464,0.132,-0.277,1.429,4.638072,-74.084482,0.00,7,1
471,6302099,-2.719,1.298,-9.679,4.093,-3.704,1.429,171.997,15.414,0.132,-0.277,1.429,4.638072,-74.084482,0.00,7,1
472,6312105,-2.771,1.248,-9.687,4.490,-3.246,1.337,172.086,15.395,0.127,-0.283,1.337,4.638072,-74.084482,0.00,7,1
473,6322105,-2.776,1.228,-9.715,4.490,-2.696,1.063,172.180,15.381,0.125,-0.283,1.063,4.638072,-74.084482,0.00,7,1
474,6332095,-2.750,1.236,-9.720,3.666,-2.086,1.215,172.255,15.362,0.126,-0.280,1.215,4.638072,-74.084482,0.00,7,1
475,6342099,-2.757,1.221,-9.679,2.690,-1.567,1.612,172.319,15.357,0.125,-0.281,1.612,4.638072,-74.084482,0.00,7,1
476,6352105,-2.759,1.279,-9.682,1.499,-1.232,1.856,172.342,15.356,0.130,-0.281,1.856,4.638072,-74.084482,0.00,7,1
477,6362105,-2.733,1.279,-9.581,2.354,-0.652,1.642,172.364,15.361,0.130,-0.279,1.642,4.638072,-74.084482,0.00,7,1
478,6372095,-2.726,1.327,-9.598,2.323,-0.102,1.917,172.363,15.365,0.135,-0.278,1.917,4.638072,-74.084482,0.00,7,1
479,6382099,-2.712,1.282,-9.583,2.628,0.508,2.619,172.385,15.371,0.131,-0.277,2.619,4.638072,-74.084482,0.00,7,1
480,6392105,-2.697,1.200,-9.526,2.934,0.996,3.046,172.443,15.382,0.122,-0.275,3.046,4.638072,-74.084482,0.00,7,1
481,6402105,-2.654,1.122,-9.480,3.666,1.240,2.649,172.536,15.384,0.114,-0.271,2.649,4.638072,-74.084482,0.00,7,1
482,6412095,-2.597,1.091,-9.430,3.788,0.996,2.314,172.635,15.364,0.111,-0.265,2.314,4.638072,-74.084482,0.00,7,1
483,6422095,-2.559,1.057,-9.408,2.903,0.233,2.283,172.733,15.325,0.108,-0.261,2.283,4.638072,-74.084482,0.00,7,1
484,6432105,-2.564,0.956,-9.444,2.506,-0.896,2.283,172.868,15.278,0.097,-0.261,2.283,4.638072,-74.084482,0.00,7,1
485,6442105,-2.612,0.896,-9.578,2.476,-1.872,1.642,173.028,15.231,0.091,-0.266,1.642,4.638072,-74.084482,0.00,7,1
486,6452096,-2.688,0.877,-9.646,2.110,-2.117,0.544,173.183,15.210,0.089,-0.274,0.544,4.638072,-74.084482,0.00,7,1
487,6462099,-2.697,0.934,-9.646,1.103,-1.842,-0.250,173.291,15.198,0.095,-0.275,-0.250,4.638072,-74.084482,0.00,7,1
488,6472105,-2.690,1.067,-9.624,-0.515,-1.567,-0.524,173.314,15.186,0.109,-0.274,-0.524,4.638072,-74.084482,0.00,7,1
489,6482105,-2.676,1.190,-9.619,-1.217,-1.110,-0.402,173.272,15.173,0.121,-0.273,-0.402,4.638072,-74.084482,0.00,7,1
490,6492096,-2.647,1.277,-9.641,-0.606,-0.530,0.025,173.200,15.150,0.130,-0.270,0.025,4.638072,-74.084482,0.00,7,1
491,6502104,-2.650,1.243,-9.634,0.767,0.020,0.452,173.162,15.136,0.127,-0.270,0.452,4.638072,-74.084482,0.00,7,1
492,6512111,-2.654,1.159,-9.648,2.354,0.538,0.666,173.180,15.130,0.118,-0.271,0.666,4.638072,-74.084482,0.00,7,1
493,6522107,-2.681,1.089,-9.658,3.269,0.660,0.727,173.238,15.136,0.111,-0.273,0.727,4.638072,-74.084482,0.00,7,1
494,6532104,-2.693,1.019,-9.653,3.178,0.783,0.452,173.323,15.150,0.104,-0.275,0.452,4.638072,-74.084482,0.00,7,1
495,6542113,-2.683,0.971,-9.648,1.591,0.966,0.269,173.408,15.161,0.099,-0.274,0.269,4.638072,-74.084482,0.00,7,1
496,6552105,-2.681,1.045,-9.667,-0.606,1.362,0.147,173.433,15.171,0.107,-0.273,0.147,4.638072,-74.084482,0.00,7,1
497,6562116,-2.554,1.084,-9.528,-0.576,1.546,-0.219,173.431,15.143,0.111,-0.260,-0.219,4.638072,-74.084482,0.00,7,1
498,6572122,-2.528,1.122,-9.523,-0.698,1.210,-0.585,173.411,15.103,0.114,-0.258,-0.585,4.638072,-74.084482,0.00,7,1
