# capturado=2026-07-22T13:29:50.244337 puerto=COM3
# Prueba GPS Quectel L86-M33
# L86 detectado a 115200 baudios
# Configurado: 115200 baudios, 10 Hz, RMC+GGA
t_us,lat,lon,v_ms,rumbo,sats,hdop
2096668,4.638468,-74.082183,0.00,288.3,0,0.00
# *** FIX CONSEGUIDO ***
# sats=0 hdop=99.90 fix=SI chars=119 edad_pos=0s
61700873,4.638427,-74.082270,0.94,329.1,11,0.96
61888320,4.638428,-74.082272,0.96,330.3,11,0.96
61892864,4.638428,-74.082272,0.96,330.3,11,0.96
61994680,4.638430,-74.082272,1.01,330.9,11,0.96
61999213,4.638430,-74.082272,1.01,330.9,11,0.96
62099236,4.638432,-74.082273,1.04,330.6,11,0.96
62103785,4.638432,-74.082273,1.04,330.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=82803 edad_pos=0s
62286671,4.638433,-74.082275,1.07,327.1,11,0.96
62291197,4.638433,-74.082275,1.07,327.1,11,0.96
62392301,4.638435,-74.082275,1.09,325.9,11,0.96
62396845,4.638435,-74.082275,1.09,325.9,11,0.96
62496750,4.638437,-74.082277,1.06,322.6,11,0.96
62501284,4.638437,-74.082277,1.06,322.6,11,0.96
62687572,4.638438,-74.082278,1.03,315.0,11,0.96
62692098,4.638438,-74.082278,1.03,315.0,11,0.96
62792487,4.638438,-74.082278,1.02,311.8,11,0.96
62797012,4.638438,-74.082278,1.02,311.8,11,0.96
62896503,4.638438,-74.082280,0.99,309.2,11,0.96
62901036,4.638438,-74.082280,0.99,309.2,11,0.96
63088019,4.638440,-74.082282,0.97,309.5,11,0.96
63092560,4.638440,-74.082282,0.97,309.5,11,0.96
# sats=11 hdop=0.96 fix=SI chars=84084 edad_pos=0s
63193543,4.638442,-74.082282,0.96,310.4,11,0.96
63198079,4.638442,-74.082282,0.96,310.4,11,0.96
63299092,4.638442,-74.082283,0.96,313.2,11,0.96
63303631,4.638442,-74.082283,0.96,313.2,11,0.96
63486843,4.638443,-74.082283,0.97,313.9,11,0.96
63491383,4.638443,-74.082283,0.97,313.9,11,0.96
63593925,4.638445,-74.082283,0.97,314.4,11,0.96
63598469,4.638445,-74.082283,0.97,314.4,11,0.96
63699496,4.638445,-74.082285,0.97,313.3,11,0.96
63704019,4.638445,-74.082285,0.97,313.3,11,0.96
63889957,4.638447,-74.082287,1.07,313.6,11,0.96
63894502,4.638447,-74.082287,1.07,313.6,11,0.96
63995395,4.638448,-74.082287,1.08,314.4,11,0.96
63999929,4.638448,-74.082287,1.08,314.4,11,0.96
64100460,4.638448,-74.082287,1.06,314.8,11,0.96
# sats=11 hdop=0.96 fix=SI chars=85485 edad_pos=0s
64105001,4.638448,-74.082287,1.06,314.8,11,0.96
64287707,4.638450,-74.082288,0.91,308.7,11,0.96
64292235,4.638450,-74.082288,0.91,308.7,11,0.96
64392644,4.638450,-74.082288,0.88,308.1,11,0.96
64397185,4.638450,-74.082288,0.88,308.1,11,0.96
64497457,4.638450,-74.082288,0.86,308.8,11,0.96
64501984,4.638450,-74.082288,0.86,308.8,11,0.96
64688696,4.638452,-74.082290,0.82,306.7,11,0.96
64693226,4.638452,-74.082290,0.82,306.7,11,0.96
64794564,4.638452,-74.082290,0.79,306.5,11,0.96
64799095,4.638452,-74.082290,0.79,306.5,11,0.96
64897570,4.638452,-74.082290,0.79,307.7,11,0.96
64902101,4.638452,-74.082290,0.79,307.7,11,0.96
65086658,4.638453,-74.082292,0.77,311.9,11,0.96
65091189,4.638453,-74.082292,0.77,311.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=86829 edad_pos=0s
65192395,4.638455,-74.082292,0.78,314.7,11,0.96
65196921,4.638455,-74.082292,0.78,314.7,11,0.96
65298080,4.638455,-74.082292,0.79,316.5,11,0.96
65302625,4.638455,-74.082292,0.79,316.5,11,0.96
65488728,4.638457,-74.082292,0.80,319.2,11,0.96
65493262,4.638457,-74.082292,0.80,319.2,11,0.96
65596666,4.638457,-74.082292,0.80,322.0,11,0.96
65601183,4.638457,-74.082292,0.80,322.0,11,0.96
65702443,4.638458,-74.082292,0.79,323.7,11,0.96
65706970,4.638458,-74.082292,0.79,323.7,11,0.96
65887441,4.638458,-74.082293,0.77,322.6,11,0.96
65891971,4.638458,-74.082293,0.77,322.6,11,0.96
65993128,4.638460,-74.082293,0.76,321.3,11,0.96
65997666,4.638460,-74.082293,0.76,321.3,11,0.96
66099055,4.638460,-74.082293,0.75,320.4,11,0.96
66103606,4.638460,-74.082293,0.75,320.4,11,0.96
# sats=11 hdop=0.96 fix=SI chars=88293 edad_pos=0s
66287623,4.638462,-74.082293,0.74,317.2,11,0.96
66292148,4.638462,-74.082293,0.74,317.2,11,0.96
66392639,4.638462,-74.082295,0.74,314.6,11,0.96
66397176,4.638462,-74.082295,0.74,314.6,11,0.96
66497805,4.638462,-74.082295,0.73,313.2,11,0.96
66502344,4.638462,-74.082295,0.73,313.2,11,0.96
66687239,4.638463,-74.082295,0.72,316.6,11,0.96
66691783,4.638463,-74.082295,0.72,316.6,11,0.96
66791765,4.638463,-74.082295,0.73,318.5,11,0.96
66796292,4.638463,-74.082295,0.73,318.5,11,0.96
66896653,4.638465,-74.082295,0.73,319.7,11,0.96
66901179,4.638465,-74.082295,0.73,319.7,11,0.96
67088097,4.638465,-74.082297,0.73,319.6,11,0.96
67092639,4.638465,-74.082297,0.73,319.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=89574 edad_pos=0s
67192970,4.638465,-74.082297,0.73,318.8,11,0.96
67197498,4.638465,-74.082297,0.73,318.8,11,0.96
67298070,4.638467,-74.082297,0.72,318.1,11,0.96
67302619,4.638467,-74.082297,0.72,318.1,11,0.96
67487470,4.638467,-74.082297,0.72,317.5,11,0.96
67492000,4.638467,-74.082297,0.72,317.5,11,0.96
67593317,4.638467,-74.082297,0.71,318.8,11,0.96
67597860,4.638467,-74.082297,0.71,318.8,11,0.96
67699440,4.638468,-74.082297,0.70,319.8,11,0.96
67703970,4.638468,-74.082297,0.70,319.8,11,0.96
67888675,4.638470,-74.082297,0.70,323.0,11,0.96
67893207,4.638470,-74.082297,0.70,323.0,11,0.96
67994170,4.638472,-74.082297,0.69,325.4,11,0.96
67998722,4.638472,-74.082297,0.69,325.4,11,0.96
68099843,4.638472,-74.082297,0.69,327.1,11,0.96
68104383,4.638472,-74.082297,0.69,327.1,11,0.96
# sats=11 hdop=0.96 fix=SI chars=91038 edad_pos=0s
68286179,4.638473,-74.082295,0.67,328.7,11,0.96
68290723,4.638473,-74.082295,0.67,328.7,11,0.96
68392021,4.638475,-74.082295,0.64,331.3,11,0.96
68396563,4.638475,-74.082295,0.64,331.3,11,0.96
68496374,4.638475,-74.082293,0.75,358.7,11,0.96
68500906,4.638475,-74.082293,0.75,358.7,11,0.96
68689836,4.638477,-74.082293,0.71,13.6,11,0.96
68694284,4.638477,-74.082293,0.71,13.6,11,0.96
68794665,4.638478,-74.082292,0.71,16.5,11,0.96
68799101,4.638478,-74.082292,0.71,16.5,11,0.96
68898203,4.638480,-74.082292,0.74,19.0,11,0.96
68902651,4.638480,-74.082292,0.74,19.0,11,0.96
69086106,4.638482,-74.082290,0.71,22.8,11,0.96
69090567,4.638482,-74.082290,0.71,22.8,11,0.96
# sats=11 hdop=0.96 fix=SI chars=92315 edad_pos=0s
69191891,4.638482,-74.082290,0.64,23.2,11,0.96
69196331,4.638482,-74.082290,0.64,23.2,11,0.96
69295920,4.638482,-74.082288,0.61,23.1,11,0.96
69300378,4.638482,-74.082288,0.61,23.1,11,0.96
69486728,4.638485,-74.082288,0.65,22.8,11,0.96
69491167,4.638485,-74.082288,0.65,22.8,11,0.96
69593170,4.638485,-74.082287,0.65,23.1,11,0.96
69597642,4.638485,-74.082287,0.65,23.1,11,0.96
69697783,4.638487,-74.082287,0.65,23.7,11,0.96
69702231,4.638487,-74.082287,0.65,23.7,11,0.96
69887161,4.638487,-74.082285,0.65,25.6,11,0.96
69891616,4.638487,-74.082285,0.65,25.6,11,0.96
69992830,4.638488,-74.082283,0.65,26.8,11,0.96
69997270,4.638488,-74.082283,0.65,26.8,11,0.96
70095491,4.638488,-74.082283,0.65,28.1,11,0.96
70099929,4.638488,-74.082283,0.65,28.1,11,0.96
# sats=11 hdop=0.96 fix=SI chars=93771 edad_pos=0s
70286208,4.638490,-74.082282,0.66,30.2,11,0.96
70290656,4.638490,-74.082282,0.66,30.2,11,0.96
70392208,4.638490,-74.082280,0.66,31.6,11,0.96
70396663,4.638490,-74.082280,0.66,31.6,11,0.96
70495872,4.638492,-74.082280,0.66,32.6,11,0.96
70500318,4.638492,-74.082280,0.66,32.6,11,0.96
70688558,4.638493,-74.082278,0.67,34.5,11,0.96
70693000,4.638493,-74.082278,0.67,34.5,11,0.96
70794298,4.638493,-74.082277,0.67,37.4,11,0.96
70798753,4.638493,-74.082277,0.67,37.4,11,0.96
70898876,4.638493,-74.082277,0.69,38.0,11,0.96
70903331,4.638493,-74.082277,0.69,38.0,11,0.96
71086919,4.638495,-74.082275,0.70,38.9,11,0.96
71091379,4.638495,-74.082275,0.70,38.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=95045 edad_pos=0s
71193131,4.638495,-74.082273,0.70,40.2,11,0.96
71197585,4.638495,-74.082273,0.70,40.2,11,0.96
71296441,4.638497,-74.082273,0.70,40.8,11,0.96
71300899,4.638497,-74.082273,0.70,40.8,11,0.96
71488823,4.638497,-74.082272,0.69,41.6,11,0.96
71493262,4.638497,-74.082272,0.69,41.6,11,0.96
71595787,4.638498,-74.082270,0.69,42.6,11,0.96
71600238,4.638498,-74.082270,0.69,42.6,11,0.96
71701305,4.638498,-74.082270,0.68,43.9,11,0.96
71705764,4.638498,-74.082270,0.68,43.9,11,0.96
71889013,4.638498,-74.082268,0.67,45.0,11,0.96
71893465,4.638498,-74.082268,0.67,45.0,11,0.96
71994764,4.638498,-74.082268,0.67,46.2,11,0.96
71999219,4.638498,-74.082268,0.67,46.2,11,0.96
72102837,4.638500,-74.082267,0.66,47.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=96439 edad_pos=0s
72107299,4.638500,-74.082267,0.66,47.6,11,0.96
72286947,4.638500,-74.082265,0.66,49.0,11,0.96
72291400,4.638500,-74.082265,0.66,49.0,11,0.96
72391965,4.638500,-74.082265,0.66,48.9,11,0.96
72396430,4.638500,-74.082265,0.66,48.9,11,0.96
72496824,4.638502,-74.082263,0.66,49.0,11,0.96
72501266,4.638502,-74.082263,0.66,49.0,11,0.96
72689728,4.638502,-74.082262,0.71,40.5,11,0.96
72694178,4.638502,-74.082262,0.71,40.5,11,0.96
72794765,4.638503,-74.082262,0.76,40.6,11,0.96
72799216,4.638503,-74.082262,0.76,40.6,11,0.96
72897737,4.638503,-74.082260,0.85,44.4,11,0.96
72902182,4.638503,-74.082260,0.85,44.4,11,0.96
73086851,4.638505,-74.082258,0.80,44.6,11,0.96
73091296,4.638505,-74.082258,0.80,44.6,11,0.95
# sats=11 hdop=0.95 fix=SI chars=97775 edad_pos=0s
73191261,4.638505,-74.082258,0.77,45.0,11,0.95
73195718,4.638505,-74.082258,0.77,45.0,11,0.96
73296919,4.638505,-74.082257,0.77,46.2,11,0.96
73301378,4.638505,-74.082257,0.77,46.2,11,0.96
73400786,4.638505,-74.082257,0.74,46.7,11,0.96
73405231,4.638505,-74.082257,0.74,46.7,11,0.96
73590196,4.638507,-74.082255,0.73,47.6,11,0.96
73594641,4.638507,-74.082255,0.73,47.6,11,0.95
73695494,4.638507,-74.082255,0.73,48.0,11,0.95
73699936,4.638507,-74.082255,0.73,48.0,11,0.96
73798662,4.638507,-74.082253,0.72,49.1,11,0.96
73803105,4.638507,-74.082253,0.72,49.1,11,0.96
73988925,4.638508,-74.082252,0.67,47.0,11,0.96
73993385,4.638508,-74.082252,0.67,47.0,11,0.96
74093218,4.638508,-74.082252,0.70,46.3,11,0.96
74097673,4.638508,-74.082252,0.70,46.3,11,0.96
# sats=11 hdop=0.96 fix=SI chars=99231 edad_pos=0s
74197161,4.638510,-74.082250,0.72,45.2,11,0.96
74201615,4.638510,-74.082250,0.72,45.2,11,0.96
74389058,4.638512,-74.082248,0.73,43.8,11,0.96
74393520,4.638512,-74.082248,0.73,43.8,11,0.95
74493695,4.638512,-74.082248,0.74,43.2,11,0.95
74498139,4.638512,-74.082248,0.74,43.2,11,0.96
74598066,4.638513,-74.082247,0.76,42.6,11,0.96
74602524,4.638513,-74.082247,0.76,42.6,11,0.96
74788988,4.638513,-74.082247,0.76,40.9,11,0.96
74793453,4.638513,-74.082247,0.76,40.9,11,0.96
74893959,4.638515,-74.082245,0.75,39.9,11,0.96
74898419,4.638515,-74.082245,0.75,39.9,11,0.96
74998261,4.638515,-74.082245,0.73,37.9,11,0.96
75002721,4.638515,-74.082245,0.73,37.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=100505 edad_pos=0s
75187079,4.638517,-74.082245,0.70,35.1,11,0.96
75191536,4.638517,-74.082245,0.70,35.1,11,0.96
75292554,4.638517,-74.082245,0.69,34.6,11,0.96
75297007,4.638517,-74.082245,0.69,34.6,11,0.96
75396598,4.638517,-74.082243,0.69,33.4,11,0.96
75401038,4.638517,-74.082243,0.69,33.4,11,0.96
75589183,4.638518,-74.082243,0.69,32.5,11,0.96
75593641,4.638518,-74.082243,0.69,32.5,11,0.96
75694099,4.638520,-74.082243,0.69,31.8,11,0.96
75698548,4.638520,-74.082243,0.69,31.8,11,0.96
75796889,4.638520,-74.082242,0.69,30.7,11,0.96
75801345,4.638520,-74.082242,0.69,30.7,11,0.96
75988858,4.638522,-74.082242,0.69,29.8,11,0.96
75993309,4.638522,-74.082242,0.69,29.8,11,0.96
76092946,4.638522,-74.082240,0.70,30.2,11,0.96
76097403,4.638522,-74.082240,0.70,30.2,11,0.96
# sats=11 hdop=0.96 fix=SI chars=101961 edad_pos=0s
76195787,4.638523,-74.082238,0.72,30.8,11,0.96
76200231,4.638523,-74.082238,0.72,30.8,11,0.96
76388627,4.638523,-74.082238,0.72,30.6,11,0.96
76393077,4.638523,-74.082238,0.72,30.6,11,0.95
76492800,4.638525,-74.082237,0.72,30.6,11,0.95
76497256,4.638525,-74.082237,0.72,30.6,11,0.96
76599006,4.638525,-74.082237,0.71,30.6,11,0.96
76603462,4.638525,-74.082237,0.71,30.6,11,0.96
76788814,4.638527,-74.082235,0.71,30.8,11,0.96
76793264,4.638527,-74.082235,0.71,30.8,11,0.96
76893898,4.638527,-74.082233,0.72,30.9,11,0.96
76898344,4.638527,-74.082233,0.72,30.9,11,0.96
76997055,4.638528,-74.082233,0.72,30.9,11,0.96
77001517,4.638528,-74.082233,0.72,30.9,11,0.96
# sats=11 hdop=0.96 fix=SI chars=103235 edad_pos=0s
77188172,4.638530,-74.082232,0.72,30.5,11,0.96
77192622,4.638530,-74.082232,0.72,30.5,11,0.96
77293438,4.638530,-74.082232,0.73,29.9,11,0.96
77297885,4.638530,-74.082232,0.73,29.9,11,0.95
77396781,4.638532,-74.082230,0.73,29.4,11,0.95
77401226,4.638532,-74.082230,0.73,29.4,11,0.96
77589632,4.638532,-74.082230,0.74,29.3,11,0.96
77594077,4.638532,-74.082230,0.74,29.3,11,0.96
77694867,4.638533,-74.082228,0.75,29.5,11,0.96
77699318,4.638533,-74.082228,0.75,29.5,11,0.96
77798097,4.638533,-74.082228,0.74,29.5,11,0.96
77802551,4.638533,-74.082228,0.74,29.5,11,0.96
77987671,4.638535,-74.082227,0.75,29.5,11,0.96
77992123,4.638535,-74.082227,0.75,29.5,11,0.96
78096959,4.638535,-74.082227,0.74,29.6,11,0.96
78101412,4.638535,-74.082227,0.74,29.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=104691 edad_pos=0s
78288778,4.638537,-74.082225,0.74,29.8,11,0.96
78293216,4.638537,-74.082225,0.74,29.8,11,0.96
78395039,4.638537,-74.082223,0.74,29.9,11,0.96
78399492,4.638537,-74.082223,0.74,29.9,11,0.96
78499233,4.638537,-74.082223,0.73,30.1,11,0.96
78503682,4.638537,-74.082223,0.73,30.1,11,0.95
78689474,4.638538,-74.082222,0.72,30.4,11,0.95
78693921,4.638538,-74.082222,0.72,30.4,11,0.96
78796353,4.638538,-74.082220,0.72,30.8,11,0.96
78800816,4.638538,-74.082220,0.72,30.8,11,0.95
78903203,4.638538,-74.082220,0.72,31.2,11,0.95
78907654,4.638538,-74.082220,0.72,31.2,11,0.96
79091359,4.638538,-74.082218,0.73,31.6,11,0.96
79095805,4.638538,-74.082218,0.73,31.6,11,0.96
# sats=11 hdop=0.96 fix=SI chars=105965 edad_pos=0s
79197311,4.638538,-74.082217,0.72,32.2,11,0.96
79201751,4.638538,-74.082217,0.72,32.2,11,0.96
79303106,4.638538,-74.082217,0.70,32.7,11,0.96
79307563,4.638538,-74.082217,0.70,32.7,11,0.96
79489935,4.638538,-74.082217,0.68,33.2,11,0.96
79494387,4.638538,-74.082217,0.68,33.2,11,0.96
79595728,4.638538,-74.082215,0.67,33.8,11,0.96
79600169,4.638538,-74.082215,0.67,33.8,11,0.96
79788042,4.638538,-74.082215,0.64,34.4,11,0.96
79792508,4.638538,-74.082215,0.64,34.4,11,0.96
79894346,4.638537,-74.082215,0.62,35.1,11,0.96
79898793,4.638537,-74.082215,0.62,35.1,11,0.96
79998830,4.638537,-74.082215,0.60,35.7,11,0.96
80003271,4.638537,-74.082215,0.60,35.7,11,0.96
# sats=11 hdop=0.96 fix=SI chars=107239 edad_pos=0s
80189410,4.638537,-74.082213,0.57,36.4,11,0.96
80193854,4.638537,-74.082213,0.57,36.4,11,0.96
80293910,4.638537,-74.082213,0.57,37.1,11,0.96
80298373,4.638537,-74.082213,0.57,37.1,11,0.98
80397505,4.638535,-74.082213,0.56,37.8,11,0.98
80401946,4.638535,-74.082213,0.56,37.8,11,0.98
80590649,4.638535,-74.082212,0.55,38.5,11,0.98
80595095,4.638535,-74.082212,0.55,38.5,11,0.98
80694968,4.638535,-74.082212,0.54,39.2,11,0.98
80699427,4.638535,-74.082212,0.54,39.2,11,0.98
80797081,4.638535,-74.082212,0.53,39.9,11,0.98
80801536,4.638535,-74.082212,0.53,39.9,11,0.98
80988984,4.638535,-74.082210,0.52,40.5,11,0.98
80993444,4.638535,-74.082210,0.52,40.5,11,0.98
81093653,4.638535,-74.082208,0.52,41.1,11,0.98
81098092,4.638535,-74.082208,0.52,41.1,11,0.98
# sats=11 hdop=0.98 fix=SI chars=108695 edad_pos=0s
81197018,4.638535,-74.082208,0.51,41.7,11,0.98
81201464,4.638535,-74.082208,0.51,41.7,11,0.98
81389750,4.638535,-74.082208,0.50,42.2,11,0.98
81394190,4.638535,-74.082208,0.50,42.2,11,0.98
81494443,4.638535,-74.082208,0.49,42.7,11,0.98
81498892,4.638535,-74.082208,0.49,42.7,11,0.98
81600457,4.638535,-74.082207,0.47,43.2,11,0.98
81604907,4.638535,-74.082207,0.47,43.2,11,0.98
81788659,4.638535,-74.082207,0.46,43.7,11,0.98
81793103,4.638535,-74.082207,0.46,43.7,11,0.98
81892984,4.638535,-74.082207,0.45,44.1,11,0.98
81897443,4.638535,-74.082207,0.45,44.1,11,0.98
81995873,4.638535,-74.082205,0.45,44.6,11,0.98
82000329,4.638535,-74.082205,0.45,44.6,11,0.98
# sats=11 hdop=0.98 fix=SI chars=109969 edad_pos=0s
82187209,4.638535,-74.082203,0.45,45.1,11,0.98
82191654,4.638535,-74.082203,0.45,45.1,11,0.98
82292999,4.638535,-74.082203,0.46,45.5,11,0.98
82297456,4.638535,-74.082203,0.46,45.5,11,0.98
82396830,4.638537,-74.082203,0.47,46.0,11,0.98
82401281,4.638537,-74.082203,0.47,46.0,11,0.98
82589530,4.638537,-74.082202,0.47,46.5,11,0.98
82593970,4.638537,-74.082202,0.47,46.5,11,0.98
82695033,4.638537,-74.082202,0.48,46.9,11,0.98
82699498,4.638537,-74.082202,0.48,46.9,11,0.98
82799997,4.638537,-74.082200,0.49,47.3,11,0.98
82804462,4.638537,-74.082200,0.49,47.3,11,0.98
82987502,4.638537,-74.082200,0.50,47.8,11,0.98
82991947,4.638537,-74.082200,0.50,47.8,11,0.98
83091196,4.638538,-74.082198,0.50,48.1,11,0.98
83095645,4.638538,-74.082198,0.50,48.1,11,0.98
# sats=11 hdop=0.98 fix=SI chars=111425 edad_pos=0s
83195491,4.638538,-74.082198,0.51,48.6,11,0.98
83199920,4.638538,-74.082198,0.51,48.6,11,0.98
83300052,4.638538,-74.082198,0.51,49.0,11,0.98
83304508,4.638538,-74.082198,0.51,49.0,11,0.98
83488090,4.638538,-74.082197,0.51,49.4,11,0.98
83492549,4.638538,-74.082197,0.51,49.4,11,0.98
83593482,4.638538,-74.082197,0.51,49.8,11,0.98
83597930,4.638538,-74.082197,0.51,49.8,11,0.98
83698589,4.638538,-74.082195,0.51,50.2,11,0.98
83703039,4.638538,-74.082195,0.51,50.2,11,0.98
83887106,4.638538,-74.082195,0.51,50.6,11,0.98
83891563,4.638538,-74.082195,0.51,50.6,11,0.98
83991839,4.638538,-74.082193,0.51,51.0,11,0.98
83996286,4.638538,-74.082193,0.51,51.0,11,0.98
84100658,4.638538,-74.082193,0.51,51.5,11,0.98
84105100,4.638538,-74.082193,0.51,51.5,11,0.98
# sats=11 hdop=0.98 fix=SI chars=112881 edad_pos=0s
84286858,4.638538,-74.082193,0.51,51.9,11,0.98
84291296,4.638538,-74.082193,0.51,51.9,11,0.98
84391734,4.638538,-74.082192,0.50,52.3,11,0.98
84396180,4.638538,-74.082192,0.50,52.3,11,0.98
84497248,4.638538,-74.082192,0.50,52.7,11,0.98
84501706,4.638538,-74.082192,0.50,52.7,11,0.98
84601328,4.638538,-74.082192,0.50,53.1,11,0.98
84605780,4.638538,-74.082192,0.50,53.1,11,0.98
84786543,4.638538,-74.082192,0.49,53.5,11,0.98
84790982,4.638538,-74.082192,0.49,53.5,11,0.98
84891787,4.638537,-74.082192,0.49,53.9,11,0.98
84896231,4.638537,-74.082192,0.49,53.9,11,0.98
84997757,4.638537,-74.082190,0.48,54.3,11,0.98
85002201,4.638537,-74.082190,0.48,54.3,11,0.98
85103119,4.638537,-74.082190,0.48,54.7,11,0.98
# sats=11 hdop=0.98 fix=SI chars=114275 edad_pos=0s
85107586,4.638537,-74.082190,0.48,54.7,11,0.98
85286342,4.638537,-74.082188,0.48,55.1,11,0.98
85290784,4.638537,-74.082188,0.48,55.1,11,0.98
85391490,4.638537,-74.082188,0.47,55.5,11,0.98
85395932,4.638537,-74.082188,0.47,55.5,11,0.98
85497198,4.638537,-74.082188,0.47,56.0,11,0.98
85501654,4.638537,-74.082188,0.47,56.0,11,0.98
85603490,4.638537,-74.082188,0.47,56.4,11,0.98
85607925,4.638537,-74.082188,0.47,56.4,11,0.98
85788127,4.638537,-74.082187,0.47,56.9,11,0.98
85792595,4.638537,-74.082187,0.47,56.9,11,0.98
85893706,4.638537,-74.082187,0.47,57.3,11,0.98
85898150,4.638537,-74.082187,0.47,57.3,11,0.98
85998342,4.638537,-74.082185,0.47,57.8,11,0.98
86002797,4.638537,-74.082185,0.47,57.8,11,0.98
# sats=11 hdop=0.98 fix=SI chars=115611 edad_pos=0s
86186352,4.638537,-74.082185,0.47,58.3,11,0.98
86190796,4.638537,-74.082185,0.47,58.3,11,0.98
86290658,4.638537,-74.082183,0.47,58.8,11,0.98
86295106,4.638537,-74.082183,0.47,58.8,11,0.98
86396111,4.638537,-74.082183,0.48,59.2,11,0.98
86400570,4.638537,-74.082183,0.48,59.2,11,0.98
86500261,4.638537,-74.082183,0.48,59.7,11,0.98
86504718,4.638537,-74.082183,0.48,59.7,11,0.98
86688368,4.638535,-74.082182,0.48,60.2,11,0.98
86692805,4.638535,-74.082182,0.48,60.2,11,0.98
86794644,4.638535,-74.082182,0.48,60.7,11,0.98
86799085,4.638535,-74.082182,0.48,60.7,11,0.98
86899136,4.638535,-74.082182,0.48,61.2,11,0.98
86903598,4.638535,-74.082182,0.48,61.2,11,0.98
87087419,4.638535,-74.082180,0.48,61.8,11,0.98
87091869,4.638535,-74.082180,0.48,61.8,11,0.98
# sats=11 hdop=0.98 fix=SI chars=117067 edad_pos=0s
87191659,4.638533,-74.082180,0.48,62.3,11,0.98
87196096,4.638533,-74.082180,0.48,62.3,11,0.98
87297075,4.638533,-74.082178,0.48,62.9,11,0.98
87301532,4.638533,-74.082178,0.48,62.9,11,0.98
87401080,4.638533,-74.082178,0.48,63.4,11,0.98
87405530,4.638533,-74.082178,0.48,63.4,11,0.98
87589033,4.638533,-74.082178,0.48,64.0,11,0.98
87593498,4.638533,-74.082178,0.48,64.0,11,0.98
87696959,4.638533,-74.082177,0.48,64.5,11,0.98
87701419,4.638533,-74.082177,0.48,64.5,11,0.98
87801352,4.638533,-74.082177,0.49,65.1,11,0.98
87805790,4.638533,-74.082177,0.49,65.1,11,0.98
87987255,4.638532,-74.082177,0.49,65.6,11,0.98
87991709,4.638532,-74.082177,0.49,65.6,11,0.98
88091990,4.638532,-74.082175,0.49,66.1,11,0.98
88096453,4.638532,-74.082175,0.49,66.1,11,0.98
# sats=11 hdop=0.98 fix=SI chars=118523 edad_pos=0s
88195524,4.638532,-74.082175,0.49,66.7,11,0.98
88199959,4.638532,-74.082175,0.49,66.7,11,0.98
88299044,4.638532,-74.082175,0.49,67.2,11,0.98
88303502,4.638532,-74.082175,0.49,67.2,11,0.98
88486568,4.638530,-74.082173,0.49,67.8,11,0.98
88491009,4.638530,-74.082173,0.49,67.8,11,0.98
88593830,4.638530,-74.082173,0.49,68.3,11,0.98
88598278,4.638530,-74.082173,0.49,68.3,11,0.98
88697588,4.638530,-74.082173,0.49,68.9,11,0.98
88702028,4.638530,-74.082173,0.49,68.9,11,0.98
88886572,4.638530,-74.082172,0.49,69.5,11,0.98
88891019,4.638530,-74.082172,0.49,69.5,11,0.98
88992877,4.638528,-74.082172,0.49,70.0,11,0.98
88997327,4.638528,-74.082172,0.49,70.0,11,0.98
89096208,4.638528,-74.082170,0.50,70.6,11,0.98
89100663,4.638528,-74.082170,0.50,70.6,11,0.98
# sats=11 hdop=0.98 fix=SI chars=119979 edad_pos=0s
89200317,4.638528,-74.082170,0.50,71.1,11,0.98
89204752,4.638528,-74.082170,0.50,71.1,11,0.98
89387270,4.638528,-74.082168,0.50,71.7,11,0.98
89391718,4.638528,-74.082168,0.50,71.7,11,0.98
89493097,4.638527,-74.082168,0.51,72.3,11,0.98
89497561,4.638527,-74.082168,0.51,72.3,11,0.98
89597525,4.638527,-74.082167,0.51,72.8,11,0.98
89601967,4.638527,-74.082167,0.51,72.8,11,0.98
89789330,4.638527,-74.082165,0.51,73.4,11,0.98
89793770,4.638527,-74.082165,0.51,73.4,11,0.98
89895078,4.638525,-74.082165,0.52,74.0,11,0.98
89899545,4.638525,-74.082165,0.52,74.0,11,0.98
89998462,4.638525,-74.082165,0.52,74.6,11,0.98
90002913,4.638525,-74.082165,0.52,74.6,11,0.98
# sats=11 hdop=0.98 fix=SI chars=121253 edad_pos=0s
90186330,4.638525,-74.082163,0.52,75.2,11,0.98
90190773,4.638525,-74.082163,0.52,75.2,11,0.98
90291730,4.638525,-74.082163,0.52,75.8,11,0.98
90296180,4.638525,-74.082163,0.52,75.8,11,0.98
90395968,4.638523,-74.082162,0.53,76.4,11,0.98
90400421,4.638523,-74.082162,0.53,76.4,11,0.98
90498463,4.638523,-74.082162,0.53,77.0,11,0.98
90502914,4.638523,-74.082162,0.53,77.0,11,0.98
90689337,4.638523,-74.082160,0.53,77.6,11,0.98
90693784,4.638523,-74.082160,0.53,77.6,11,0.98
90795368,4.638523,-74.082160,0.53,78.2,11,0.98
90799809,4.638523,-74.082160,0.53,78.2,11,0.98
