# capturado=2026-07-17T12:13:05.518306 puerto=COM3
275440281,-0.6921,-0.0685,9.8173,0.034,-0.011,0.086,-0.435,3.967
275450281,-0.7016,-0.0565,9.7957,-0.088,0.020,0.086,-0.438,3.971
275460282,-0.6682,-0.0372,9.8221,0.065,-0.072,-0.036,-0.431,3.962
275470281,-0.6825,-0.0420,9.8101,-0.027,0.050,0.086,-0.428,3.960
275480283,-0.6754,-0.0396,9.7981,-0.057,0.020,0.055,-0.423,3.956
275490282,-0.6730,-0.0372,9.8149,0.065,-0.102,0.025,-0.417,3.949
275500281,-0.6634,-0.0348,9.8221,0.004,-0.041,-0.067,-0.410,3.940
275510281,-0.6682,-0.0203,9.8101,0.004,0.020,-0.006,-0.398,3.934
275520281,-0.6849,-0.0276,9.8197,0.034,0.020,0.055,-0.389,3.934
275530281,-0.6873,-0.0059,9.8005,-0.118,-0.011,-0.006,-0.372,3.936
275540281,-0.6587,-0.0348,9.8197,-0.057,-0.102,-0.036,-0.368,3.925
275550282,-0.6539,-0.0227,9.7981,-0.088,-0.072,-0.036,-0.360,3.913
275560281,-0.6754,-0.0300,9.8125,0.004,0.020,-0.006,-0.354,3.912
275570282,-0.6658,-0.0589,9.8197,0.034,0.050,-0.067,-0.360,3.907
275580282,-0.6706,-0.0661,9.8005,-0.027,0.020,-0.097,-0.369,3.904
275590281,-0.6706,-0.0661,9.8029,-0.057,0.020,-0.097,-0.379,3.901
275600281,-0.6777,-0.0637,9.8173,0.157,0.020,0.025,-0.384,3.902
275610281,-0.6921,-0.0734,9.7933,0.004,0.050,0.025,-0.395,3.909
275620281,-0.6801,-0.0806,9.7861,0.126,0.020,0.025,-0.406,3.911
275630281,-0.6825,-0.0758,9.8125,0.065,-0.102,-0.067,-0.416,3.912
275640281,-0.6825,-0.0517,9.8053,-0.027,0.020,0.086,-0.415,3.914
275650282,-0.7135,-0.0444,9.8149,0.004,-0.072,0.086,-0.411,3.928
275660281,-0.6992,-0.0541,9.8317,0.034,-0.072,-0.006,-0.410,3.935
275670281,-0.6754,-0.0589,9.8197,0.065,0.020,0.117,-0.412,3.931
275680282,-0.6611,-0.0444,9.7981,-0.088,0.020,0.055,-0.409,3.923
275690281,-0.6873,-0.0541,9.8149,-0.057,0.020,-0.097,-0.410,3.926
275700281,-0.6921,-0.0709,9.8149,-0.027,0.111,-0.036,-0.417,3.932
275710281,-0.6968,-0.0734,9.8077,0.096,0.020,-0.006,-0.425,3.939
275720282,-0.7087,-0.0902,9.7957,-0.027,-0.041,0.055,-0.440,3.950
275730282,-0.6754,-0.0926,9.7861,-0.057,-0.011,-0.006,-0.456,3.946
275740281,-0.6825,-0.0782,9.8077,0.034,0.111,0.055,-0.463,3.947
275750282,-0.6563,-0.0348,9.8149,0.065,-0.041,0.025,-0.450,3.934
275760281,-0.6754,-0.0324,9.8125,0.004,0.020,0.025,-0.437,3.931
275770283,-0.6611,-0.0468,9.8269,-0.027,0.050,0.025,-0.432,3.922
275780282,-0.6825,-0.0276,9.8077,-0.027,0.020,-0.036,-0.419,3.923
275790281,-0.6706,-0.0251,9.8149,0.004,-0.011,-0.036,-0.406,3.918
275800281,-0.6611,-0.0179,9.8221,-0.057,-0.041,0.025,-0.391,3.910
275810281,-0.6777,-0.0203,9.8173,0.004,-0.041,0.025,-0.377,3.909
275820282,-0.6563,-0.0276,9.8077,0.065,0.020,0.055,-0.368,3.900
275830281,-0.6515,-0.0300,9.8269,0.096,0.050,0.055,-0.359,3.889
275840281,-0.6658,-0.0396,9.8293,-0.027,0.020,-0.036,-0.357,3.884
275850281,-0.6658,-0.0541,9.8197,0.065,0.020,-0.036,-0.361,3.881
275860282,-0.7064,-0.0637,9.8077,0.004,0.050,0.025,-0.369,3.896
275870282,-0.6777,-0.0565,9.8101,-0.027,-0.011,0.025,-0.373,3.897
275880281,-0.6801,-0.0589,9.8269,0.004,-0.102,0.055,-0.378,3.897
275890281,-0.6992,-0.0637,9.8053,0.004,-0.072,0.025,-0.385,3.907
275900282,-0.6921,-0.0396,9.8269,0.004,-0.041,0.055,-0.381,3.913
275910281,-0.6944,-0.0324,9.8293,0.004,-0.041,-0.006,-0.373,3.919
275920281,-0.6873,-0.0589,9.8245,0.065,-0.011,-0.006,-0.378,3.921
275930281,-0.7016,-0.0685,9.8149,-0.027,0.050,-0.006,-0.387,3.931
